Seeding Density,Dose,Beating,Beating Score,device,plate,well,measurement,cTnT,2022-05-09 23:45:00+00:00,2022-05-10 00:00:00+00:00,2022-05-10 00:15:00+00:00,2022-05-10 00:30:00+00:00,2022-05-10 00:45:00+00:00,2022-05-10 01:00:00+00:00,2022-05-10 01:15:00+00:00,2022-05-10 01:30:00+00:00,2022-05-10 01:45:00+00:00,2022-05-10 02:00:00+00:00,2022-05-10 02:15:00+00:00,2022-05-10 02:30:00+00:00,2022-05-10 02:45:00+00:00,2022-05-10 03:00:00+00:00,2022-05-10 03:15:00+00:00,2022-05-10 03:30:00+00:00,2022-05-10 03:45:00+00:00,2022-05-10 04:00:00+00:00,2022-05-10 04:15:00+00:00,2022-05-10 04:30:00+00:00,2022-05-10 04:45:00+00:00,2022-05-10 05:00:00+00:00,2022-05-10 05:15:00+00:00,2022-05-10 05:30:00+00:00,2022-05-10 05:45:00+00:00,2022-05-10 06:00:00+00:00,2022-05-10 06:15:00+00:00,2022-05-10 06:30:00+00:00,2022-05-10 06:45:00+00:00,2022-05-10 07:00:00+00:00,2022-05-10 07:15:00+00:00,2022-05-10 07:30:00+00:00,2022-05-10 07:45:00+00:00,2022-05-10 08:00:00+00:00,2022-05-10 08:15:00+00:00,2022-05-10 08:30:00+00:00,2022-05-10 08:45:00+00:00,2022-05-10 09:00:00+00:00,2022-05-10 09:15:00+00:00,2022-05-10 09:30:00+00:00,2022-05-10 09:45:00+00:00,2022-05-10 10:00:00+00:00,2022-05-10 10:15:00+00:00,2022-05-10 10:30:00+00:00,2022-05-10 10:45:00+00:00,2022-05-10 11:00:00+00:00,2022-05-10 11:15:00+00:00,2022-05-10 11:30:00+00:00,2022-05-10 11:45:00+00:00,2022-05-10 12:00:00+00:00,2022-05-10 12:15:00+00:00,2022-05-10 12:30:00+00:00,2022-05-10 12:45:00+00:00,2022-05-10 13:00:00+00:00,2022-05-10 13:15:00+00:00,2022-05-10 13:30:00+00:00,2022-05-10 13:45:00+00:00,2022-05-10 14:00:00+00:00,2022-05-10 14:15:00+00:00,2022-05-10 14:30:00+00:00,2022-05-10 14:45:00+00:00,2022-05-10 15:00:00+00:00,2022-05-10 15:15:00+00:00,2022-05-10 15:30:00+00:00,2022-05-10 15:45:00+00:00,2022-05-10 16:00:00+00:00,2022-05-10 16:15:00+00:00,2022-05-10 16:30:00+00:00,2022-05-10 16:45:00+00:00,2022-05-10 17:00:00+00:00,2022-05-10 17:15:00+00:00,2022-05-10 17:30:00+00:00,2022-05-10 17:45:00+00:00,2022-05-10 18:00:00+00:00,2022-05-10 18:15:00+00:00,2022-05-10 18:30:00+00:00,2022-05-10 18:45:00+00:00,2022-05-10 19:00:00+00:00,2022-05-10 19:15:00+00:00,2022-05-10 19:30:00+00:00,2022-05-10 19:45:00+00:00,2022-05-10 20:00:00+00:00,2022-05-10 20:15:00+00:00,2022-05-10 20:30:00+00:00,2022-05-10 20:45:00+00:00,2022-05-10 21:00:00+00:00,2022-05-10 21:15:00+00:00,2022-05-10 21:30:00+00:00,2022-05-10 21:45:00+00:00,2022-05-10 22:00:00+00:00,2022-05-10 22:15:00+00:00,2022-05-10 22:30:00+00:00,2022-05-10 22:45:00+00:00,2022-05-10 23:00:00+00:00,2022-05-10 23:15:00+00:00,2022-05-10 23:30:00+00:00,2022-05-10 23:45:00+00:00,2022-05-11 00:00:00+00:00,2022-05-11 00:15:00+00:00,2022-05-11 00:30:00+00:00,2022-05-11 00:45:00+00:00,2022-05-11 01:00:00+00:00,2022-05-11 01:15:00+00:00,2022-05-11 01:30:00+00:00,2022-05-11 01:45:00+00:00,2022-05-11 02:00:00+00:00,2022-05-11 02:15:00+00:00,2022-05-11 02:30:00+00:00,2022-05-11 02:45:00+00:00,2022-05-11 03:00:00+00:00,2022-05-11 03:15:00+00:00,2022-05-11 03:30:00+00:00,2022-05-11 03:45:00+00:00,2022-05-11 04:00:00+00:00,2022-05-11 04:15:00+00:00,2022-05-11 04:30:00+00:00,2022-05-11 04:45:00+00:00,2022-05-11 05:00:00+00:00,2022-05-11 05:15:00+00:00,2022-05-11 05:30:00+00:00,2022-05-11 05:45:00+00:00,2022-05-11 06:00:00+00:00,2022-05-11 06:15:00+00:00,2022-05-11 06:30:00+00:00,2022-05-11 06:45:00+00:00,2022-05-11 07:00:00+00:00,2022-05-11 07:15:00+00:00,2022-05-11 07:30:00+00:00,2022-05-11 07:45:00+00:00,2022-05-11 08:00:00+00:00,2022-05-11 08:15:00+00:00,2022-05-11 08:30:00+00:00,2022-05-11 08:45:00+00:00,2022-05-11 09:00:00+00:00,2022-05-11 09:15:00+00:00,2022-05-11 09:30:00+00:00,2022-05-11 09:45:00+00:00,2022-05-11 10:00:00+00:00,2022-05-11 10:15:00+00:00,2022-05-11 10:30:00+00:00,2022-05-11 10:45:00+00:00,2022-05-11 11:00:00+00:00,2022-05-11 11:15:00+00:00,2022-05-11 11:30:00+00:00,2022-05-11 11:45:00+00:00,2022-05-11 12:00:00+00:00,2022-05-11 12:15:00+00:00,2022-05-11 12:30:00+00:00,2022-05-11 12:45:00+00:00,2022-05-11 13:00:00+00:00,2022-05-11 13:15:00+00:00,2022-05-11 13:30:00+00:00,2022-05-11 13:45:00+00:00,2022-05-11 14:00:00+00:00,2022-05-11 14:15:00+00:00,2022-05-11 14:30:00+00:00,2022-05-11 14:45:00+00:00,2022-05-11 15:00:00+00:00,2022-05-11 15:15:00+00:00,2022-05-11 15:30:00+00:00,2022-05-11 15:45:00+00:00,2022-05-11 16:00:00+00:00,2022-05-11 16:15:00+00:00,2022-05-11 16:30:00+00:00,2022-05-11 16:45:00+00:00,2022-05-11 17:00:00+00:00,2022-05-11 17:15:00+00:00,2022-05-11 17:30:00+00:00,2022-05-11 17:45:00+00:00,2022-05-11 18:00:00+00:00,2022-05-11 18:15:00+00:00,2022-05-11 18:30:00+00:00,2022-05-11 18:45:00+00:00,2022-05-11 19:00:00+00:00,2022-05-11 19:15:00+00:00,2022-05-11 19:30:00+00:00,2022-05-11 19:45:00+00:00,2022-05-11 20:00:00+00:00,2022-05-11 20:15:00+00:00,2022-05-11 20:30:00+00:00,2022-05-11 20:45:00+00:00,2022-05-11 21:00:00+00:00,2022-05-11 21:15:00+00:00,2022-05-11 21:30:00+00:00,2022-05-11 21:45:00+00:00,2022-05-11 22:00:00+00:00,2022-05-11 22:15:00+00:00,2022-05-11 22:30:00+00:00,2022-05-11 22:45:00+00:00,2022-05-11 23:00:00+00:00,2022-05-11 23:15:00+00:00,2022-05-11 23:30:00+00:00,2022-05-11 23:45:00+00:00,2022-05-12 00:00:00+00:00,2022-05-12 00:15:00+00:00,2022-05-12 00:30:00+00:00,2022-05-12 00:45:00+00:00,2022-05-12 01:00:00+00:00,2022-05-12 01:15:00+00:00,2022-05-12 01:30:00+00:00,2022-05-12 01:45:00+00:00,2022-05-12 02:00:00+00:00,2022-05-12 02:15:00+00:00,2022-05-12 02:30:00+00:00,2022-05-12 02:45:00+00:00,2022-05-12 03:00:00+00:00,2022-05-12 03:15:00+00:00,2022-05-12 03:30:00+00:00,2022-05-12 03:45:00+00:00,2022-05-12 04:00:00+00:00,2022-05-12 04:15:00+00:00,2022-05-12 04:30:00+00:00,2022-05-12 04:45:00+00:00,2022-05-12 05:00:00+00:00,2022-05-12 05:15:00+00:00,2022-05-12 05:30:00+00:00,2022-05-12 05:45:00+00:00,2022-05-12 06:00:00+00:00,2022-05-12 06:15:00+00:00,2022-05-12 06:30:00+00:00,2022-05-12 06:45:00+00:00,2022-05-12 07:00:00+00:00,2022-05-12 07:15:00+00:00,2022-05-12 07:30:00+00:00,2022-05-12 07:45:00+00:00,2022-05-12 08:00:00+00:00,2022-05-12 08:15:00+00:00,2022-05-12 08:30:00+00:00,2022-05-12 08:45:00+00:00,2022-05-12 09:00:00+00:00,2022-05-12 09:15:00+00:00,2022-05-12 09:30:00+00:00,2022-05-12 09:45:00+00:00,2022-05-12 10:00:00+00:00,2022-05-12 10:15:00+00:00,2022-05-12 10:30:00+00:00,2022-05-12 10:45:00+00:00,2022-05-12 11:00:00+00:00,2022-05-12 11:15:00+00:00,2022-05-12 11:30:00+00:00,2022-05-12 11:45:00+00:00,2022-05-12 12:00:00+00:00,2022-05-12 12:15:00+00:00,2022-05-12 12:30:00+00:00,2022-05-12 12:45:00+00:00,2022-05-12 13:00:00+00:00,2022-05-12 13:15:00+00:00,2022-05-12 13:30:00+00:00,2022-05-12 13:45:00+00:00,2022-05-12 14:00:00+00:00,2022-05-12 14:15:00+00:00,2022-05-12 14:30:00+00:00,2022-05-12 14:45:00+00:00,2022-05-12 15:00:00+00:00,2022-05-12 15:15:00+00:00,2022-05-12 15:30:00+00:00,2022-05-12 15:45:00+00:00,2022-05-12 16:00:00+00:00,2022-05-12 16:15:00+00:00,2022-05-12 16:30:00+00:00,2022-05-12 16:45:00+00:00,2022-05-12 17:00:00+00:00,2022-05-12 17:15:00+00:00,2022-05-12 17:30:00+00:00,2022-05-12 17:45:00+00:00,2022-05-12 18:00:00+00:00,2022-05-12 18:15:00+00:00,2022-05-12 18:30:00+00:00,2022-05-12 18:45:00+00:00,2022-05-12 19:00:00+00:00,2022-05-12 19:15:00+00:00,2022-05-12 19:30:00+00:00,2022-05-12 19:45:00+00:00,2022-05-12 20:00:00+00:00,2022-05-12 20:15:00+00:00,2022-05-12 20:30:00+00:00,2022-05-12 20:45:00+00:00,2022-05-12 21:00:00+00:00,2022-05-12 21:15:00+00:00,2022-05-12 21:30:00+00:00,2022-05-12 21:45:00+00:00,2022-05-12 22:00:00+00:00,2022-05-12 22:15:00+00:00,2022-05-12 22:30:00+00:00,2022-05-12 22:45:00+00:00,2022-05-12 23:00:00+00:00,2022-05-12 23:15:00+00:00,2022-05-12 23:30:00+00:00,2022-05-12 23:45:00+00:00,2022-05-13 00:00:00+00:00,2022-05-13 00:15:00+00:00,2022-05-13 00:30:00+00:00,2022-05-13 00:45:00+00:00,2022-05-13 01:00:00+00:00,2022-05-13 01:15:00+00:00,2022-05-13 01:30:00+00:00,2022-05-13 01:45:00+00:00,2022-05-13 02:00:00+00:00,2022-05-13 02:15:00+00:00,2022-05-13 02:30:00+00:00,2022-05-13 02:45:00+00:00,2022-05-13 03:00:00+00:00,2022-05-13 03:15:00+00:00,2022-05-13 03:30:00+00:00,2022-05-13 03:45:00+00:00,2022-05-13 04:00:00+00:00,2022-05-13 04:15:00+00:00,2022-05-13 04:30:00+00:00,2022-05-13 04:45:00+00:00,2022-05-13 05:00:00+00:00,2022-05-13 05:15:00+00:00,2022-05-13 05:30:00+00:00,2022-05-13 05:45:00+00:00,2022-05-13 06:00:00+00:00,2022-05-13 06:15:00+00:00,2022-05-13 06:30:00+00:00,2022-05-13 06:45:00+00:00,2022-05-13 07:00:00+00:00,2022-05-13 07:15:00+00:00,2022-05-13 07:30:00+00:00,2022-05-13 07:45:00+00:00,2022-05-13 08:00:00+00:00,2022-05-13 08:15:00+00:00,2022-05-13 08:30:00+00:00,2022-05-13 08:45:00+00:00,2022-05-13 09:00:00+00:00,2022-05-13 09:15:00+00:00,2022-05-13 09:30:00+00:00,2022-05-13 09:45:00+00:00,2022-05-13 10:00:00+00:00,2022-05-13 10:15:00+00:00,2022-05-13 10:30:00+00:00,2022-05-13 10:45:00+00:00,2022-05-13 11:00:00+00:00,2022-05-13 11:15:00+00:00,2022-05-13 11:30:00+00:00,2022-05-13 11:45:00+00:00,2022-05-13 12:00:00+00:00,2022-05-13 12:15:00+00:00,2022-05-13 12:30:00+00:00,2022-05-13 12:45:00+00:00,2022-05-13 13:00:00+00:00,2022-05-13 13:15:00+00:00,2022-05-13 13:30:00+00:00,2022-05-13 13:45:00+00:00,2022-05-13 14:00:00+00:00,2022-05-13 14:15:00+00:00,2022-05-13 14:30:00+00:00,2022-05-13 14:45:00+00:00,2022-05-13 15:00:00+00:00,2022-05-13 15:15:00+00:00,2022-05-13 15:30:00+00:00,2022-05-13 15:45:00+00:00,2022-05-13 16:00:00+00:00,2022-05-13 16:15:00+00:00,2022-05-13 16:30:00+00:00,2022-05-13 16:45:00+00:00,2022-05-13 17:00:00+00:00,2022-05-13 17:15:00+00:00,2022-05-13 17:30:00+00:00,2022-05-13 17:45:00+00:00,2022-05-13 18:00:00+00:00,2022-05-13 18:15:00+00:00,2022-05-13 18:30:00+00:00,2022-05-13 18:45:00+00:00,2022-05-13 19:00:00+00:00,2022-05-13 19:15:00+00:00,2022-05-13 19:30:00+00:00,2022-05-13 19:45:00+00:00,2022-05-13 20:00:00+00:00,2022-05-13 20:15:00+00:00,2022-05-13 20:30:00+00:00,2022-05-13 20:45:00+00:00,2022-05-13 21:00:00+00:00,2022-05-13 21:15:00+00:00,2022-05-13 21:30:00+00:00,2022-05-13 21:45:00+00:00,2022-05-13 22:00:00+00:00,2022-05-13 22:15:00+00:00,2022-05-13 22:30:00+00:00,2022-05-13 22:45:00+00:00,2022-05-13 23:00:00+00:00,2022-05-13 23:15:00+00:00,2022-05-13 23:30:00+00:00,2022-05-13 23:45:00+00:00,2022-05-14 00:00:00+00:00,2022-05-14 00:15:00+00:00,2022-05-14 00:30:00+00:00,2022-05-14 00:45:00+00:00,2022-05-14 01:00:00+00:00,2022-05-14 01:15:00+00:00,2022-05-14 01:30:00+00:00,2022-05-14 01:45:00+00:00,2022-05-14 02:00:00+00:00,2022-05-14 02:15:00+00:00,2022-05-14 02:30:00+00:00,2022-05-14 02:45:00+00:00,2022-05-14 03:00:00+00:00,2022-05-14 03:15:00+00:00,2022-05-14 03:30:00+00:00,2022-05-14 03:45:00+00:00,2022-05-14 04:00:00+00:00,2022-05-14 04:15:00+00:00,2022-05-14 04:30:00+00:00,2022-05-14 04:45:00+00:00,2022-05-14 05:00:00+00:00,2022-05-14 05:15:00+00:00,2022-05-14 05:30:00+00:00,2022-05-14 05:45:00+00:00,2022-05-14 06:00:00+00:00,2022-05-14 06:15:00+00:00,2022-05-14 06:30:00+00:00,2022-05-14 06:45:00+00:00,2022-05-14 07:00:00+00:00,2022-05-14 07:15:00+00:00,2022-05-14 07:30:00+00:00,2022-05-14 07:45:00+00:00,2022-05-14 08:00:00+00:00,2022-05-14 08:15:00+00:00,2022-05-14 08:30:00+00:00,2022-05-14 08:45:00+00:00,2022-05-14 09:00:00+00:00,2022-05-14 09:15:00+00:00,2022-05-14 09:30:00+00:00,2022-05-14 09:45:00+00:00,2022-05-14 10:00:00+00:00,2022-05-14 10:15:00+00:00,2022-05-14 10:30:00+00:00,2022-05-14 10:45:00+00:00,2022-05-14 11:00:00+00:00,2022-05-14 11:15:00+00:00,2022-05-14 11:30:00+00:00,2022-05-14 11:45:00+00:00,2022-05-14 12:00:00+00:00,2022-05-14 12:15:00+00:00,2022-05-14 12:30:00+00:00,2022-05-14 12:45:00+00:00,2022-05-14 13:00:00+00:00,2022-05-14 13:15:00+00:00,2022-05-14 13:30:00+00:00,2022-05-14 13:45:00+00:00,2022-05-14 14:00:00+00:00,2022-05-14 14:15:00+00:00,2022-05-14 14:30:00+00:00,2022-05-14 14:45:00+00:00,2022-05-14 15:00:00+00:00,2022-05-14 15:15:00+00:00,2022-05-14 15:30:00+00:00,2022-05-14 15:45:00+00:00,2022-05-14 16:00:00+00:00,2022-05-14 16:15:00+00:00,2022-05-14 16:30:00+00:00,2022-05-14 16:45:00+00:00,2022-05-14 17:00:00+00:00,2022-05-14 17:15:00+00:00,2022-05-14 17:30:00+00:00,2022-05-14 17:45:00+00:00,2022-05-14 18:00:00+00:00,2022-05-14 18:15:00+00:00,2022-05-14 18:30:00+00:00,2022-05-14 18:45:00+00:00,2022-05-14 19:00:00+00:00,2022-05-14 19:15:00+00:00,2022-05-14 19:30:00+00:00,2022-05-14 19:45:00+00:00,2022-05-14 20:00:00+00:00,2022-05-14 20:15:00+00:00,2022-05-14 20:30:00+00:00,2022-05-14 20:45:00+00:00,2022-05-14 21:00:00+00:00,2022-05-14 21:15:00+00:00,2022-05-14 21:30:00+00:00,2022-05-14 21:45:00+00:00,2022-05-14 22:00:00+00:00,2022-05-14 22:15:00+00:00,2022-05-14 22:30:00+00:00,2022-05-14 22:45:00+00:00,2022-05-14 23:00:00+00:00,2022-05-14 23:15:00+00:00,2022-05-14 23:30:00+00:00,2022-05-14 23:45:00+00:00,2022-05-15 00:00:00+00:00,2022-05-15 00:15:00+00:00,2022-05-15 00:30:00+00:00,2022-05-15 00:45:00+00:00,2022-05-15 01:00:00+00:00,2022-05-15 01:15:00+00:00,2022-05-15 01:30:00+00:00,2022-05-15 01:45:00+00:00,2022-05-15 02:00:00+00:00,2022-05-15 02:15:00+00:00,2022-05-15 02:30:00+00:00,2022-05-15 02:45:00+00:00,2022-05-15 03:00:00+00:00,2022-05-15 03:15:00+00:00,2022-05-15 03:30:00+00:00,2022-05-15 03:45:00+00:00,2022-05-15 04:00:00+00:00,2022-05-15 04:15:00+00:00,2022-05-15 04:30:00+00:00,2022-05-15 04:45:00+00:00,2022-05-15 05:00:00+00:00,2022-05-15 05:15:00+00:00,2022-05-15 05:30:00+00:00,2022-05-15 05:45:00+00:00,2022-05-15 06:00:00+00:00,2022-05-15 06:15:00+00:00,2022-05-15 06:30:00+00:00,2022-05-15 06:45:00+00:00,2022-05-15 07:00:00+00:00,2022-05-15 07:15:00+00:00,2022-05-15 07:30:00+00:00,2022-05-15 07:45:00+00:00,2022-05-15 08:00:00+00:00,2022-05-15 08:15:00+00:00,2022-05-15 08:30:00+00:00,2022-05-15 08:45:00+00:00,2022-05-15 09:00:00+00:00,2022-05-15 09:15:00+00:00,2022-05-15 09:30:00+00:00,2022-05-15 09:45:00+00:00,2022-05-15 10:00:00+00:00,2022-05-15 10:15:00+00:00,2022-05-15 10:30:00+00:00,2022-05-15 10:45:00+00:00,2022-05-15 11:00:00+00:00,2022-05-15 11:15:00+00:00,2022-05-15 11:30:00+00:00,2022-05-15 11:45:00+00:00,2022-05-15 12:00:00+00:00,2022-05-15 12:15:00+00:00,2022-05-15 12:30:00+00:00,2022-05-15 12:45:00+00:00,2022-05-15 13:00:00+00:00,2022-05-15 13:15:00+00:00,2022-05-15 13:30:00+00:00,2022-05-15 13:45:00+00:00,2022-05-15 14:00:00+00:00,2022-05-15 14:15:00+00:00,2022-05-15 14:30:00+00:00,2022-05-15 14:45:00+00:00,2022-05-15 15:00:00+00:00,2022-05-15 15:15:00+00:00,2022-05-15 15:30:00+00:00,2022-05-15 15:45:00+00:00,2022-05-15 16:00:00+00:00,2022-05-15 16:15:00+00:00,2022-05-15 16:30:00+00:00,2022-05-15 16:45:00+00:00,2022-05-15 17:00:00+00:00,2022-05-15 17:15:00+00:00,2022-05-15 17:30:00+00:00,2022-05-15 17:45:00+00:00,2022-05-15 18:00:00+00:00,2022-05-15 18:15:00+00:00,2022-05-15 18:30:00+00:00,2022-05-15 18:45:00+00:00,2022-05-15 19:00:00+00:00
35,9,0,0,2102-NS32-0704-AA5O,4-AA5O,E9,O2c,0.001220096,179.17792,178.2528929,173.7800357,172.853069,169.4406071,169.8107241,167.0894286,168.0060357,165.4925517,166.9405,164.5435517,166.4175357,163.90925,166.007,163.266,165.6718621,162.7728929,165.4588214,160.7913793,163.7044286,160.3595517,162.6098571,158.8353214,161.3032069,157.5756429,160.2398276,156.34025,158.8553214,154.7861034,157.58425,153.2751724,156.2392857,151.61975,154.7988621,150.01375,153.3236897,148.2622857,151.7497143,146.5588966,150.1403571,144.5818966,148.3374286,142.4230357,146.3942759,140.2530714,144.577069,138.10775,142.6882857,136.0483448,140.7613214,133.7745862,138.7816429,131.3655714,136.6698276,128.9085,134.6311379,126.49725,132.614,124.1958966,130.55475,121.6564138,128.4787857,119.1687143,126.4306207,116.8581071,124.5537241,114.6629643,122.9370357,112.880069,121.3716429,110.982931,119.9689643,109.1738214,118.394,107.4831429,117.1693448,106.0092857,116.1010714,104.8355172,115.00075,103.4512759,113.9730357,102.1656429,112.8151034,101.0638929,111.928931,100.0570714,111.2269643,99.352,110.49225,98.45586207,109.79975,97.49392857,109.049931,96.67471429,108.4266897,95.97796429,108.0957857,95.6307931,107.6055,94.9777931,107.2545714,93.90142857,106.2211724,93.52357143,105.5187586,92.43746429,105.3338214,92.39624138,104.6923214,91.64162069,104.0675,90.73617857,103.1337931,90.29728571,102.9297241,89.60075,102.5165,89.50493103,102.0786786,88.96168966,101.6154286,88.45728571,101.065931,88.06925,100.8054483,87.87478571,100.6005714,87.95406897,100.4378214,87.65410345,99.97939286,87.18307143,99.50724138,86.7915,99.19227586,86.44175,99.13328571,86.40793103,98.94407143,86.07544828,98.81828571,85.86878571,98.34493103,85.70785714,98.06748276,85.39939286,97.86275,85.2722069,97.46089286,85.24,97.35146429,84.96764286,96.83627586,84.49853571,96.34631034,83.86278571,95.53289286,83.18937931,94.23746429,82.05968966,92.77828571,80.48971429,91.32172414,79.37410714,90.05455172,78.03203571,88.69060714,76.99317241,87.64446429,75.89644828,86.63457143,74.56785714,85.25768966,73.49007143,84.313,72.53128571,83.94821429,71.77489655,83.26457143,71.27065517,82.27303571,70.50857143,81.99872414,70.21225,81.63427586,69.07817857,80.50488235,186.02,187.992037,182.5506071,175.5812414,166.5976786,164.6713214,160.7991034,161.0888214,155.4773793,157.0666071,151.9302143,155.0801379,150.2169286,154.0166897,147.6951429,153.7671429,147.7279655,151.7375714,146.1212759,150.1868929,144.3757857,148.8702414,143.2028571,148.0794828,141.9085357,146.7311786,140.5822069,145.9933214,139.9582414,145.0294286,138.1336429,143.468931,137.0027143,142.835069,135.5143571,141.3476429,133.8550345,140.3128929,132.6167586,138.8083571,130.6748214,137.3635172,129.9942857,135.8388929,128.3652414,134.9953571,124.4077586,133.6465714,124.7747143,133.6069655,121.3725357,128.1082414,124.3759286,131.4856786,120.5952069,124.88875,117.142931,128.0413214,116.0007143,123.1605172,115.5499643,124.7306552,115.6123571,124.0886071,118.8717931,121.5680357,114.5237931,119.6226429,106.6357857,116.2119655,100.2207857,103.9172759,92.37296429,94.32139286,84.07803448,94.08714286,90.23458621,107.7816429,101.0230357,107.2493103,91.41367857,103.6112759,92.70153571,94.51453571,83.92475862,89.75428571,76.42503448,87.65432143,83.26421429,92.61131034,76.70642857,84.487,88.95678571,103.7270357,99.03444828,111.1616071,97.39531034,106.9711786,89.52132143,97.6812069,84.08153571,98.82906897,82.86796429,97.08575,86.61475862,102.4108929,91.21093103,105.7511071,89.07175,101.1786207,82.19657143,91.45955172,73.13471429,83.22421429,69.81110345,83.23060714,74.27513793,93.01710714,81.24625,94.67368966,79.19446429,88.47168966,77.88267857,86.94275,71.51724138,84.63003571,69.17641379,81.36817857,69.03955172,81.46907143,69.52675,80.6992069,68.49132143,79.40639286,67.09741379,78.40653571,66.70151724,78.34660714,66.75667857,78.50434483,67.24792857,79.18213793,67.95971429,80.11271429,68.839,80.69653571,69.20010345,80.96396429,69.13864286,80.72827586,69.14442857,80.76186207,69.32403571,81.27467857,70.10717241,81.86403571,70.68810345,82.54735714,71.19017857,83.02072414,71.91785714,83.71993103,72.60175,84.52671429,73.481,85.22953571,74.31303448,85.86392857,74.52742857,86.01803448,75.17014286,86.6577931,75.85367857,87.44075,76.86206897,88.3615,77.47279167,,195.8303333,195.9753448,189.7647143,185.2672759,176.0013571,173.1192143,166.5834138,166.7840357,161.6744138,162.5303571,157.1862143,158.3393793,152.6376786,153.5311786,148.6844828,151.6135357,146.8432414,150.4784286,144.91725,147.7157586,142.9788214,147.4461034,143.0951071,147.5596429,142.3977931,146.9218929,142.0305862,146.5125714,141.5862414,145.6955714,140.4520357,144.634069,139.2680714,143.9161034,138.6402857,143.3226429,137.9207241,142.0734643,136.336069,141.1258571,135.5436786,140.1771724,133.5525714,138.5724483,132.7506786,138.05025,131.5794828,136.0183571,129.8036071,135.1739655,129.25475,134.2747241,126.6475714,133.2814138,126.6565357,132.4359643,126.1471034,131.0913571,124.4050357,130.3303793,124.1329286,129.9100345,121.8214643,129.51925,122.2421724,128.9155357,122.0491034,127.9878214,121.2148571,127.4336897,120.9227857,126.4817931,118.8890714,126.55475,119.5423793,126.4613929,119.1881034,125.7844643,118.1343929,124.3644138,117.47825,124.157069,114.9322857,122.9618571,115.7671724,122.6093571,113.9517931,122.4996429,113.9021429,119.9067586,111.9624286,119.4842759,111.2585,117.9051034,108.9689286,117.6674286,109.6995172,117.3641429,109.0283448,115.6673571,107.0896786,114.8691379,106.4145,114.082,106.4755714,114.13225,106.4545172,113.7897857,106.1953793,113.6798214,105.8355,112.969,105.4078571,112.7811034,105.1558929,112.2135714,104.7701034,111.9095357,104.4451379,111.2334643,103.9439286,110.7404828,103.4267857,110.228,103.14525,109.975,102.9255862,109.5157143,102.6693103,109.1680357,102.0736429,108.3743103,101.7691786,108.0654483,101.4126071,107.9260714,101.3745862,107.5969643,101.3374483,107.6302143,101.1135357,107.4471034,101.3061429,107.4182069,101.3081786,107.6516071,101.578069,107.5551071,101.5723103,107.7914286,101.7786786,107.8382759,101.8590357,107.9975172,102.1155714,108.2607857,102.470069,108.5156786,102.6502759,108.58425,102.75875,108.5784138,102.8462857,108.7381034,102.9940714,108.8745357,103.2389655,109.0734286,103.4805862,109.3121429,103.6786071,109.4155517,103.9128571,109.6434828,104.117,109.8731786,104.5944828,110.3448214,104.9700345,110.6292857,105.1717143,110.7261724,105.4633214,111.0403103,105.8155714,111.4859643,106.2945862,111.754,106.5989655,112.00125,106.8088929,112.2559655
