,CHIR,control,seed,cTnT,expID,wellNum,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr
0,0.0,1,,0.0,8,H10,1.190775531008094,1.024527629656967,87.0,236.0,1.4004409492117849,-4.953446855982727e-06,0.0,293.0,0.0625,0.0,15.286452454544499,40.0,0.8515625,0.343362831858407,-0.504424778761062,0.9961457908357794,179.0,1.151399343104019,0.8695652173913043,0.7391304347826086,0.012271846303085938,0.032660612995872675
1,5.0,0,,0.461402149,8,G10,-0.8079895687220756,-0.9834132095552948,76.0,259.0,1.3112238935093936,2.052482118009627e-06,0.0,146.0,0.0625,0.0,20.239351533140493,40.0,1.5669291338582678,-0.6707964601769911,0.1115044247787611,0.9900145187778361,320.0,1.142813996153607,0.17391304347826086,0.8695652173913043,0.012271846303085938,0.02730392666716232
2,5.0,0,,0.195135581,8,F10,-1.1212523719044527,-1.2722710475269507,79.0,206.0,1.4052639469365866,-1.388353226089479e-06,0.0,231.0,0.04000000000000001,0.0,18.83984398877989,40.0,1.063063063063063,0.3256637168141594,-0.38053097345132747,0.9960049854772269,188.0,1.1599846900544313,0.8695652173913043,0.7391304347826086,0.012271846303085938,0.030249161092584194
3,5.0,0,,0.126083119,8,E10,-1.0465025557567924,-1.2049695835889436,89.0,244.0,1.446739605257961,-4.1316605955079136e-07,0.0,165.0,0.0625,0.0,27.36049741947213,40.0,1.2846153846153847,-0.7628318584070797,0.08318584070796464,0.9944069895223604,305.0,1.142813996153607,0.1956521739130435,0.8695652173913043,0.012271846303085938,0.021347090302247983
4,5.0,0,,0.016700834,8,D10,-1.0862744673213969,1.2675294157327242,113.0,283.0,1.418669351576173,-4.165071399163921e-08,0.0,237.0,0.07407407407407407,0.0,29.652530950225675,40.0,0.8742138364779874,-0.6725663716814159,0.35752212389380533,0.9969302713428527,303.0,1.1317706804778052,0.2608695652173913,0.13043478260869565,0.012271846303085938,0.02022902386202007
5,5.0,0,,0.157329249,8,C10,-1.0842862731692957,-1.2361905281538643,86.0,241.0,1.4376789383966522,-2.0937142519843188e-07,0.0,156.0,0.0625,0.0,27.144050221199418,40.0,1.352,0.6477876106194691,-0.06548672566371683,0.9940836092680971,260.0,1.142813996153607,0.15217391304347827,0.8260869565217391,0.012271846303085938,0.022730441823295085
6,5.0,0,,0.220667584,8,B10,0.966442760361077,1.0986084930657851,129.0,331.0,1.3948585425780857,-2.722786901183571e-07,0.0,307.0,0.1111111111111111,0.0,42.55670087734196,40.0,0.7189189189189189,-0.5274336283185841,0.6628318584070796,0.9966893741094079,374.0,1.1317706804778052,0.8260869565217391,0.8043478260869565,0.006135923151542969,0.013198861461401812
7,5.0,0,,0.425127631,8,A10,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,
8,12.0,0,,0.00165005,8,H9,0.7557959813592459,0.9389510479862087,84.0,264.0,1.2784115217747343,9.412191350222906e-07,0.0,324.0,0.0625,0.0,28.066182244502137,40.0,1.463235294117647,0.1115044247787611,-0.8646017699115045,0.9914172305570126,256.0,1.142813996153607,0.21739130434782608,0.8695652173913043,0.012271846303085938,0.022785665566317788
9,12.0,0,,0.000913176,8,G9,-1.0493307892762649,-1.1898990667782825,92.0,243.0,1.41209709127901,-1.800268730551279e-07,0.0,277.0,0.0625,0.0,28.97931033583717,40.0,1.1450381679389312,0.17699115044247793,-0.6362831858407079,0.9954600348490956,234.0,1.142813996153607,0.1956521739130435,0.1956521739130435,0.012271846303085938,0.02275694220204509
10,12.0,0,,0.000348921,8,F9,0.8892362598572741,1.055419384757327,80.0,251.0,1.37190992316913,3.6653768290019745e-07,0.0,312.0,0.0625,0.0,27.376606781792475,40.0,1.5555555555555556,0.0,-0.7805309734513275,0.9914229705571966,282.0,1.142813996153607,0.1956521739130435,0.8478260869565217,0.012271846303085938,0.024592291789519726
11,12.0,0,,0.000326466,8,E9,-0.7987889052774821,-0.9341520039216757,127.0,348.0,1.3599363360272898,-3.224615720982359e-07,0.0,243.0,0.16666666666666669,0.0,48.40565314948891,40.0,0.7578947368421053,-0.7141592920353983,0.5415929203539822,0.9954359856100938,416.0,1.1317706804778052,0.15217391304347827,0.8260869565217391,0.006135923151542969,0.009273640174735098
12,12.0,0,,0.000193319,8,D9,0.78778186631509,0.9742078001233896,77.0,254.0,1.2906922009867188,1.5779297877284989e-06,0.0,319.0,0.0625,0.0,22.707446033663807,40.0,1.5873015873015872,0.005309734513274433,-0.8495575221238938,0.9903781950292132,283.0,1.142813996153607,0.2608695652173913,0.8478260869565217,0.012271846303085938,0.02550416707786735
13,12.0,0,,0.000318835,8,C9,0.9626906695660096,1.1187749676217758,89.0,253.0,1.4195981236032404,-2.275060483595422e-07,0.0,304.0,0.0625,0.0,29.104979628440372,40.0,1.3458646616541354,-0.10973451327433625,0.7654867256637168,0.9937677430854615,308.0,1.142813996153607,0.1956521739130435,0.782608695652174,0.012271846303085938,0.021876634338810225
14,12.0,0,,0.000324098,8,B9,0.8842272717612141,1.0623744198434588,81.0,250.0,1.3524025853938904,8.687940062373956e-07,0.0,308.0,0.0625,0.0,25.876540050509433,40.0,1.5118110236220472,0.02831858407079646,-0.820353982300885,0.9918151388365233,273.0,1.142813996153607,0.21739130434782608,0.8695652173913043,0.012271846303085938,0.023722242584427473
15,12.0,0,,0.000733804,8,A9,0.8854269529155021,1.0297331861191146,102.0,265.0,1.3905729582232769,-8.955388004707808e-07,0.0,326.0,0.1111111111111111,0.0,28.87616052454314,40.0,0.9863945578231292,-0.1893805309734513,0.7513274336283187,0.9960347687655067,276.0,1.142813996153607,0.15217391304347827,0.6086956521739131,0.012271846303085938,0.018596498636228222
16,5.0,0,,0.098376018,8,H4,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,
17,5.0,0,,0.157411348,8,G4,1.039372724641165,1.1756379866433395,123.0,298.0,1.3896834015927855,-4.164572380768667e-07,0.0,278.0,0.1111111111111111,0.0,31.31347774309913,40.0,0.7134502923976608,-0.5584070796460177,0.4973451327433629,0.9979201686868652,294.0,1.142813996153607,0.8695652173913043,0.7608695652173914,0.006135923151542969,0.018393362892753243
18,5.0,0,,0.147253086,8,F4,-0.7956639892232931,-0.9275555376887418,129.0,346.0,1.3541865025056783,-3.1619000342013076e-07,0.0,249.0,0.16666666666666669,0.0,52.26676810293312,40.0,0.7382198952879581,-0.6964601769911505,0.5442477876106195,0.9953982829157583,445.0,1.1317706804778052,0.15217391304347827,0.8260869565217391,0.006135923151542969,0.008662393180502072
19,5.0,0,,0.224233892,8,E4,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,
20,5.0,0,,0.068177528,8,D4,-1.0191548943366466,-1.179632913817783,87.0,244.0,1.4324735211698065,-3.943146450336113e-07,0.0,159.0,0.0625,0.0,27.916078880343715,40.0,1.3359375,-0.7619469026548673,0.07079646017699126,0.9940342811460727,297.0,1.142813996153607,0.1956521739130435,0.8695652173913043,0.012271846303085938,0.02167038171238293
21,5.0,0,,0.240878589,8,C4,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,
22,5.0,0,,0.212627144,8,B4,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,
23,5.0,0,,0.297912141,8,A4,1.069563254862624,1.2130811969509208,96.0,244.0,1.4063884128131896,-7.01350737024864e-08,0.0,213.0,0.04166666666666667,0.0,25.059055278414185,40.0,0.9925925925925926,-0.6353982300884955,0.22831858407079642,0.9967511184737858,260.0,1.151399343104019,0.2826086956521739,0.1956521739130435,0.012271846303085938,0.023382393175962107
24,12.0,0,,0.0003455,8,H3,0.9709123032780089,1.125270655208169,83.0,255.0,1.414752457629735,1.0457245067907715e-06,0.0,301.0,0.0625,0.0,24.77338318879914,40.0,1.4031007751937985,-0.15575221238938053,0.7185840707964601,0.9927302356790553,333.0,1.142813996153607,0.1956521739130435,0.782608695652174,0.012271846303085938,0.02406649421809903
25,12.0,0,,0.000725647,8,G3,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,
26,12.0,0,,0.000662757,8,F3,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,
27,12.0,0,,0.000439353,8,E3,0.8941692415662961,1.0596406395455684,84.0,257.0,1.3724049105168128,-1.0218100346185357e-07,0.0,310.0,0.0625,0.0,28.204849780457664,40.0,1.465648854961832,0.10973451327433636,-0.784070796460177,0.9921796045983344,248.0,1.142813996153607,0.1956521739130435,0.8695652173913043,0.012271846303085938,0.023525416241237187
28,12.0,0,,0.000390233,8,D3,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,
29,12.0,0,,0.000694509,8,C3,0.8485865183737806,1.0173991461965024,83.0,260.0,1.3456408783414142,1.1114111273163613e-07,0.0,316.0,0.0625,0.0,27.196705938023655,40.0,1.4961832061068703,-0.10973451327433625,0.8017699115044248,0.991633345435483,315.0,1.142813996153607,0.1956521739130435,0.8043478260869565,0.012271846303085938,0.024109260382007242
30,12.0,0,,0.000481455,8,B3,0.6756051760072064,0.4915402487989817,57.0,351.0,1.1410241096787526,-2.5383695517281056e-06,0.0,368.0,0.04000000000000001,0.0,20.3630663448761,40.0,1.308411214953271,0.16106194690265485,-0.8389380530973451,0.9869872121244503,157.0,1.1599846900544313,0.2608695652173913,0.8260869565217391,0.012271846303085938,0.03379762283906448
31,12.0,0,,0.000805377,8,A3,0.7902164008037964,0.9777916254556984,79.0,253.0,1.289539816651403,1.51454650842144e-06,0.0,318.0,0.0625,0.0,23.921364119583146,40.0,1.5511811023622046,0.023008849557522026,-0.8707964601769911,0.9908148113729764,282.0,1.142813996153607,0.21739130434782608,0.8695652173913043,0.012271846303085938,0.02445450251649946
32,9.0,0,35.0,0.001220096,5,E9,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,
33,9.0,0,35.0,0.000181061,5,E10,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,
34,8.0,0,35.0,0.000743072,5,D9,0.8140400913267793,0.9916475025451075,81.0,260.0,1.3260788262661676,4.195052558553837e-07,0.0,319.0,0.0625,0.0,27.560514690284307,40.0,1.5267175572519085,0.09203539823008855,-0.8283185840707965,0.991119334583491,257.0,1.142813996153607,0.1956521739130435,0.8695652173913043,0.012271846303085938,0.024350186568561753
35,8.0,0,35.0,0.000334849,5,D10,-1.0586121924258385,-1.1959563558599169,104.0,273.0,1.401841335210153,8.168444680950678e-07,0.0,282.0,0.1111111111111111,0.0,25.205217263394083,40.0,0.9602649006622517,-0.3292035398230089,0.647787610619469,0.9959464479174318,313.0,1.142813996153607,0.15217391304347827,0.782608695652174,0.012271846303085938,0.02290700055097622
36,7.0,0,35.0,0.000238776,5,C9,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,
37,7.0,0,35.0,0.000275551,5,C10,1.027560792022477,1.1703708190992517,109.0,281.0,1.4350544218712094,-8.144262714617614e-08,0.0,300.0,0.1111111111111111,0.0,34.588242121444715,40.0,0.9808917197452229,-0.30265486725663715,0.7185840707964601,0.9957707311549664,354.0,1.142813996153607,0.15217391304347827,0.8043478260869565,0.012271846303085938,0.019249094647507393
