,CHIR,control,seed,cTnT,expID,wellNum,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr
22,5.0,0,,0.212627144,8,B4,-0.6774619527371644,-0.3248904952660907,17.0,40.0,0.48561340763541616,-0.003691826746262639,0.2624113475177305,49.0,0.005671077504725898,83.0,0.8140981001287335,22.0,0.75,-0.17345132743362834,-0.04424778761061943,0.9926408498729081,43.0,1.7925383778494126,0.6086956521739131,0.30434782608695654,0.07363107781851563,0.21654324978190023
23,5.0,0,,0.297912141,8,A4,-0.6759055382058574,-0.3597239260568499,23.0,60.0,0.4826512535294083,-0.008323038890303752,0.2429078014184397,65.0,0.01183431952662722,170.0,0.5271503753884095,40.0,0.06976744186046512,-0.19646017699115048,0.07787610619469021,0.9841502054125014,56.0,1.7418357335163526,0.17391304347826086,0.8695652173913043,0.04908738521234375,0.2652857287062403
24,12.0,0,,0.0003455,8,H3,0.3201598960943284,-0.30626126961985634,3.0,6.0,0.2266425013581379,-0.4201946840497954,0.5921985815602837,40.0,0.0009013881377321074,33.0,0.11289016466885614,5.0,0.15384615384615385,0.3380530973451328,0.29380530973451324,0.771689411472341,20.0,1.896948269844211,0.45652173913043476,0.30434782608695654,0.30679615757714845,0.8024123703626994
25,12.0,0,,0.000725647,8,G3,-0.8405748912934309,-0.5270037343442546,27.0,68.0,0.5965290185964929,-0.01902518877396605,0.3351063829787234,72.0,0.0462962962962963,178.0,0.35621037309808073,40.0,0.06521739130434782,-0.18584070796460173,-0.31504424778761064,0.9536483684218625,54.0,1.5852777464054864,0.15217391304347827,0.8695652173913043,0.042951462060800784,0.3389625914877084
26,12.0,0,,0.000662757,8,F3,-0.7753242115595168,-0.5418783604493396,40.0,108.0,0.8552610688080915,-0.005881883822478384,0.2783687943262411,118.0,0.024691358024691357,181.0,0.6901586802726368,40.0,0.04838709677419355,-0.09911504424778761,0.2442477876106195,0.9870702798911173,111.0,1.4798685550498152,0.13043478260869565,0.8478260869565217,0.024543692606171875,0.19092529083869525
27,12.0,0,,0.000439353,8,E3,-0.44417467753266493,-0.1734334316056012,34.0,120.0,0.6391578535854737,-0.002954523672166435,0.2765957446808511,88.0,0.037037037037037035,177.0,0.9956680153079569,40.0,0.07017543859649122,-0.17522123893805308,0.24247787610619476,0.9915455553277248,71.0,1.4820237033364143,0.8043478260869565,0.8695652173913043,0.030679615757714843,0.18719998074218866
28,12.0,0,,0.000390233,8,D3,0.394452918105306,0.11710809087191465,30.0,72.0,0.5556340257141619,-0.009873000612120984,0.28368794326241137,182.0,0.013774104683195594,187.0,0.535899437806607,40.0,0.06,-0.5256637168141594,0.2106194690265486,0.9839103684502427,59.0,1.4345021759380958,0.8695652173913043,0.21739130434782608,0.03681553890925782,0.2422185723015171
29,12.0,0,,0.000694509,8,C3,-0.7181307901446534,-0.4059288042423762,20.0,58.0,0.5951905970569504,-0.0051462509428649925,0.25886524822695034,61.0,0.010416666666666668,173.0,0.622620266427706,33.0,0.11764705882352941,0.42831858407079637,-0.2884955752212389,0.9860771532050724,49.0,1.7691915177109079,0.6739130434782609,0.4782608695652174,0.04908738521234375,0.2502068680724836
30,12.0,0,,0.000481455,8,B3,-0.24141777330450542,-0.5359763438079642,27.0,88.0,0.40749370365259063,-0.00354067866694014,0.21808510638297873,66.0,0.018518518518518517,187.0,0.833349666698621,40.0,0.06666666666666667,-0.21415929203539819,0.09380530973451329,0.9855900777566401,53.0,1.5824746137968044,0.782608695652174,0.8695652173913043,0.03681553890925782,0.23313258021912905
31,12.0,0,,0.000805377,8,A3,0.27884583665418683,-0.14326996865145114,8.0,18.0,0.45151712965445273,-0.025187952356198723,0.31382978723404253,170.0,0.007997585634525427,36.0,0.47902160646030295,11.0,0.5,0.3309734513274336,0.2495575221238937,0.9898901995096248,40.0,1.5939781636365373,0.3695652173913043,0.1956521739130435,0.15339807878857423,0.378723608041097
