,CHIR,control,seed,cTnT,expID,wellNum,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr
0,0.0,1,,0.0,8,H10,-0.4406624948601743,0.25539534874056447,4.0,11.0,0.1758762508075849,2.2094519762898073,0.5797872340425532,15.0,0.006302083333333333,22.0,0.038921155881287535,5.0,0.14285714285714285,0.33628318584070804,0.3486725663716814,0.6983671414677759,11.0,2.1677278547873056,0.2826086956521739,0.13043478260869565,0.30679615757714845,0.8164855901183282
1,5.0,0,,0.461402149,8,G10,-0.006647243683784332,-0.5778491843152695,6.0,15.0,0.17857632169067067,-0.22313466243745092,0.9468085106382979,16.0,0.0196641156462585,184.0,0.0999618242853361,8.0,0.1,-0.29911504424778756,-0.24601769911504423,0.8900342283848489,17.0,1.7810121353197221,0.391304347826087,0.13043478260869565,0.19021361769783204,0.5589204593923388
2,5.0,0,,0.195135581,8,F10,-0.9216341270287176,-0.5456905273233975,15.0,33.0,0.38962461586976105,-0.002570931492174209,0.4237588652482269,35.0,0.010582010582010581,185.0,0.3319416008307937,24.0,0.038461538461538464,-0.27610619469026554,0.060176991150442394,0.9850831358433652,28.0,1.8686596749219015,0.6086956521739131,0.34782608695652173,0.06749515466697266,0.2505813196300969
3,5.0,0,,0.126083119,8,E10,-0.7839580455610815,-0.4652136790430067,21.0,49.0,0.3339661041185774,-0.008619767015496186,0.21808510638297873,49.0,0.033854166666666664,185.0,0.4072093597882675,34.0,0.37142857142857144,-0.2566371681415929,0.08495575221238938,0.989233595779921,40.0,1.8428428259932836,0.782608695652174,0.8695652173913043,0.04908738521234375,0.20618135697929643
4,5.0,0,,0.016700834,8,D10,-0.2977784375759338,0.2378132524482408,9.0,19.0,0.1385423945184845,-0.5542141594107328,0.9326241134751773,23.0,0.0031653274896518142,184.0,0.1043518218346093,14.0,0.06666666666666667,-0.2920353982300885,-0.2300884955752212,0.9062456159109393,18.0,1.8221264786245015,0.6304347826086957,0.8695652173913043,0.12885438618240236,0.4977399742714196
5,5.0,0,,0.157329249,8,C10,-0.842969316592851,-0.5212211099767039,20.0,47.0,0.6603858325697308,-0.005424961763581856,0.1879432624113475,48.0,0.014322916666666668,0.0,0.4725732975927078,33.0,0.38235294117647056,-0.25486725663716814,0.08318584070796464,0.9914174528655331,38.0,1.87004375066904,0.717391304347826,0.8695652173913043,0.04908738521234375,0.1948719680866053
6,5.0,0,,0.220667584,8,B10,-0.004874902839539841,-0.5290930229451212,9.0,19.0,0.14800766142268412,-0.1408278850593329,0.8936170212765957,24.0,0.02965986394557822,161.0,0.13413818905873423,14.0,0.0625,-0.2920353982300885,-0.06902654867256641,0.9348240186616268,19.0,1.7876888405338034,0.6304347826086957,0.8695652173913043,0.12271846303085937,0.450366483806995
7,5.0,0,,0.425127631,8,A10,-0.04604959050047919,0.7320383819894971,1.0,1.0,0.09726138272241883,1.6828069174225064,0.9964539007092199,5.0,0.05366828462686316,7.0,0.02420029576838648,1.0,1.0,-0.3132743362831858,-0.32389380530973455,0.13325541192041468,5.0,1.7427688600576734,0.13043478260869565,0.8260869565217391,1.8960002538267773,1.1439714596813653
8,12.0,0,,0.00165005,8,H9,-0.1436000985795043,0.7419504730996707,1.0,3.0,0.06332575293187004,-4.86269250079192,0.9769503546099291,8.0,0.027742346938775513,3.0,0.02559339929824067,2.0,0.2,-0.31504424778761064,0.3168141592920355,0.3511352398427377,6.0,1.73778576549795,0.5,0.13043478260869565,0.9633399347922461,1.0879545451510164
9,12.0,0,,0.000913176,8,G9,0.29312817015031645,-0.048630882398964626,19.0,43.0,0.2653874829498821,-0.04471394607352314,0.526595744680851,44.0,0.021914648212226072,185.0,0.26263258349697727,31.0,0.03125,-0.26371681415929205,0.0902654867256637,0.9785265395797405,32.0,1.9588881947118146,0.717391304347826,0.8695652173913043,0.05522330836388672,0.2519363628679586
10,12.0,0,,0.000348921,8,F9,1.0004816530663354,0.3386573798581223,4.0,9.0,0.18143542467250814,-0.39912685634293205,0.9875886524822695,8.0,0.03338614757808964,17.0,0.041373436594205636,4.0,0.16666666666666666,-0.3079646017699115,-0.2778761061946903,0.682655820412715,12.0,1.761878928573613,0.2826086956521739,0.8260869565217391,0.3681553890925781,0.8264502258236005
11,12.0,0,,0.000326466,8,E9,-0.42828994628856876,0.14468719385903062,7.0,15.0,0.16157532218150295,-0.05155911296803784,0.9645390070921985,20.0,0.03605552550928429,185.0,0.08591730062527936,12.0,0.07692307692307693,-0.2973451327433628,-0.13982300884955756,0.8716396944166567,17.0,1.6787029227255608,0.5,0.13043478260869565,0.15339807878857423,0.5576689589887953
12,12.0,0,,0.000193319,8,D9,0.054734813739717,-0.44177535893174436,10.0,21.0,0.1592289039564832,-0.07857378912115241,0.9326241134751773,26.0,0.045785639958376693,185.0,0.13985575531768338,16.0,0.05555555555555555,-0.2884955752212389,-0.14690265486725662,0.9352639661198828,20.0,1.715995809624329,0.6304347826086957,0.8695652173913043,0.11044661672777344,0.4321120210437279
13,12.0,0,,0.000318835,8,C9,-0.7503076595158267,-0.13087141859654872,7.0,17.0,0.1650384012842243,-0.33889870198930977,0.9609929078014184,20.0,0.019965911857803754,184.0,0.07871134390216274,13.0,0.06666666666666667,-0.2973451327433628,0.03716814159292037,0.8517231742365978,18.0,1.6638356480117662,0.6304347826086957,0.13043478260869565,0.16566992509166015,0.6022191796983726
14,12.0,0,,0.000324098,8,B9,0.1135272828974605,-0.6603989994318762,1.0,1.0,0.09026808640208389,3.006397045477624,0.9946808510638298,10.0,0.0639733497644317,7.0,0.019577515695274533,2.0,1.0,-0.3168141592920354,0.3292035398230089,0.1955186747344834,7.0,1.634310737513153,0.8260869565217391,0.8695652173913043,1.803961406553633,1.1234693561258962
15,12.0,0,,0.000733804,8,A9,-0.2005656594156764,0.624840780965437,1.0,1.0,0.1030017064960478,1.7105641992010627,0.9929078014184397,6.0,0.07219099475210838,7.0,0.015322756909585358,1.0,1.0,0.010619469026548645,-0.3097345132743363,0.13696149119815515,6.0,1.5721847487766016,0.15217391304347827,0.7608695652173914,1.9266798695844922,1.1517405509379115
