Seeding Density,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,35,35,35,35,35,35,30,30,30,30,30,30,30,30,30,30,30,30,30
Dose,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,9,9,9,11,11,11,9,9,9,9,9,9,11,11,11,11,11,11,11
Beating,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
device,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O
plate,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O
well,H9-CTRL,H10-CTRL,A4-CTRL,A3-CTRL,A9-CTRL,A10-CTRL,G10,F10,E10,D10,C10,B10,G9,F9,E9,D3,C3,B3,H3,G3,F3,E3,D9,C9,B9
measurement,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c
2021-12-03 21:30:00+00:00,195.0141034,195.7654643,199.5894643,133.4582143,189.4350714,190.0583103,184.7394286,183.3154828,188.293069,186.325,190.1346552,187.7357586,180.4631724,186.5990345,186.1765172,186.6617143,191.3356429,189.0785714,190.4581071,183.00275,176.2409286,183.3304643,184.5933103,185.0957586,185.4394138
2021-12-03 21:45:00+00:00,194.9278929,194.4923929,199.812931,133.3117857,189.7714138,190.3763571,179.8462857,174.4772857,181.0171429,179.6307857,181.5887143,178.9281071,173.2044286,180.0208571,177.4881071,178.1497857,182.3863929,182.3365714,182.8918966,175.8761724,167.7727931,175.8227931,175.8280714,172.5615357,177.3131071
2021-12-03 22:00:00+00:00,193.4008214,193.1331379,200.02,133.6342069,189.9833929,190.5388966,177.9360345,170.0140345,177.7577931,178.5992069,180.3862069,175.4166552,171.4285,178.9635357,177.6299286,177.1287931,181.4043103,182.0035172,179.2243214,172.5854286,165.9158929,173.2543929,176.6414643,169.7393571,177.992
2021-12-03 22:15:00+00:00,192.4087931,192.5900357,200.0949286,133.7819286,190.0541724,190.5625714,172.4798214,159.0419643,169.5486429,171.1293571,170.5496071,165.7263571,163.2702414,169.9725172,169.5626552,168.8649643,172.8447143,175.843,172.6339643,165.6704286,157.4391786,166.2480357,167.835069,159.5605172,168.3545517
2021-12-03 22:30:00+00:00,191.9755714,191.8662414,200.2871724,133.9814828,190.1888214,190.6301786,171.4808621,154.9728571,169.7505714,170.5589286,170.3821786,164.0942857,161.4117857,168.4697143,169.9770714,170.3484138,174.0885862,175.5922414,173.5724138,162.9261724,155.19,164.8315862,168.67325,156.6088214,168.4599286
2021-12-03 22:45:00+00:00,190.4995172,189.7085357,203.5787143,165.4425,192.0696071,192.5070345,159.7948929,143.5914828,156.7212414,156.7131034,153.6754828,147.8481379,148.526,153.264931,154.0078621,157.728,159.6972143,165.0588214,163.3522857,150.5832857,142.2016429,154.22675,154.6901379,145.4082069,156.07375
2021-12-03 23:00:00+00:00,190.9661071,190.5591429,204.3062759,172.9511071,192.0576897,192.4623214,156.8915714,138.77925,150.9021071,150.9203571,148.4503571,145.3533571,142.0334643,146.9667143,145.9203571,154.75125,156.0376071,164.7279286,161.4027931,145.9907586,140.3694828,147.1423214,149.0089643,144.7174643,151.7116897
2021-12-03 23:15:00+00:00,191.1431786,190.9596897,205.5726071,178.7438621,192.4360357,192.8188966,149.4695862,130.8387931,141.6333793,141.9368621,135.9997931,137.1612069,130.74975,134.0735,132.0590357,145.2282759,147.5661034,161.6722069,157.4173929,138.41775,132.0137143,136.7726552,137.1311786,137.0158571,144.8322857
2021-12-03 23:30:00+00:00,191.4973103,191.138,204.6722857,178.2868214,191.2744483,191.5805,156.5776429,134.1057857,143.8800357,146.3268571,141.6572857,148.82525,134.0956207,134.8127586,133.4217586,147.0303929,152.4595357,163.8762143,164.5836429,141.8724643,138.1464286,136.1540714,139.3112069,139.4115862,148.7735172
2021-12-03 23:45:00+00:00,191.7872143,191.42,203.9153103,176.1457586,190.8449643,191.19775,168.97075,143.826,155.2085357,157.3935,152.9883929,152.7501071,138.4009643,137.9668214,137.0551429,149.4907586,152.2403448,163.5991379,169.0892069,147.1384828,146.6806897,137.77,137.25375,139.9156429,150.6598571
2021-12-04 00:00:00+00:00,191.2406552,190.7664643,203.59675,173.5100357,190.8017857,191.1348621,172.3776207,156.9544483,166.5395862,167.5654483,158.7642414,156.5894483,141.0316552,155.4027241,153.4521724,159.5644643,156.6544286,162.98675,169.8061786,151.5165,159.0769286,150.6866071,150.7615862,153.3444828,156.14875
2021-12-04 00:15:00+00:00,190.8523571,190.33775,203.2853103,170.6333214,190.7356552,191.0318571,166.4194643,152.7980714,161.0333214,160.2406786,148.20225,148.3866071,129.9957857,152.7353214,148.8866071,153.8160357,149.50775,156.0164643,164.0831034,144.8622414,150.0844483,142.4219643,147.2777143,147.6808571,148.7988966
2021-12-04 00:30:00+00:00,190.4435714,189.764931,203.0590714,167.7996897,190.7381786,190.99275,167.2838966,152.2903103,164.6382069,161.2630345,146.0145172,154.2708621,130.6051071,155.6548214,153.7528571,156.2827586,155.1005862,157.5867586,163.6825714,147.4650714,151.6388929,143.2704483,150.6315357,150.69975,150.1538929
2021-12-04 00:45:00+00:00,190.3781379,189.4909286,202.8083571,165.0500357,190.695,190.9571034,161.6031429,145.6768571,156.7548571,153.8775714,137.2734286,143.8996429,124.0183448,150.0064483,144.3561034,147.2651429,149.22675,153.24525,155.9405714,138.0275714,141.0366429,134.6523571,141.8181034,141.5115517,139.0527241
2021-12-04 01:00:00+00:00,190.0752857,189.0307931,202.6490345,162.3797241,190.6934286,190.9336071,161.4075357,146.0961071,158.5549286,155.3438214,136.52725,144.7685357,129.14025,151.5380357,143.6036071,148.7611379,153.9128276,154.6747931,156.617069,139.5788276,143.5838276,138.8152069,145.4904286,144.6186786,144.212
2021-12-04 01:15:00+00:00,189.9187241,188.9044286,202.4090714,159.83625,190.6496429,190.8860345,156.335931,136.856931,152.0738966,147.4578966,129.9391724,134.0905172,123.1703103,140.017931,134.4323793,139.0113571,145.5484643,148.462,151.8663929,131.62275,133.1373571,129.8355714,134.4732069,133.7391786,132.2129286
2021-12-04 01:30:00+00:00,189.6449286,188.6998929,202.3513793,157.54425,190.6797586,190.8752857,156.5033214,136.59175,151.8833214,147.6015,134.4741786,134.4267857,129.68825,143.5503214,134.9100714,140.6760714,148.5489643,150.4460714,152.7887931,134.6278966,135.39125,136.1618929,138.6698214,136.223931,137.9248966
2021-12-04 01:45:00+00:00,189.5932143,188.6481379,202.1800714,155.3569655,190.6106429,190.8156071,150.2168966,130.4774828,142.7748276,140.9254828,126.5584138,126.3549655,121.2196786,131.2712857,119.5648571,131.093931,138.3884483,146.8328621,143.1219643,129.2429286,125.2197931,125.880931,128.9631786,127.4659643,125.2792143
2021-12-04 02:00:00+00:00,189.3614138,188.4934643,202.1271071,153.3599643,190.6266552,190.7975517,152.0622857,131.7076071,145.9696429,142.4285,128.39825,127.1585357,126.2025517,133.1881379,121.890069,132.5895,143.3918214,152.4356071,148.8785714,131.4783214,128.5698214,128.9571071,131.057931,129.4979655,129.9942759
2021-12-04 02:15:00+00:00,189.247,188.4478929,201.9247586,151.4498276,190.5692857,190.7264286,145.9083571,124.3543571,137.7434643,133.9306429,118.5424643,118.4896071,115.4466071,121.9055357,110.6000714,124.6047931,133.7817586,147.7291379,144.2629655,123.0075517,120.8595517,118.6135517,119.7088929,120.9472857,118.7443571
2021-12-04 02:30:00+00:00,189.0014828,188.265069,201.8828571,149.8171429,190.6120714,190.7697931,147.4748621,127.0155517,139.5274828,136.5944483,123.7386207,121.6090345,122.6721034,125.3903103,114.3898966,131.0191786,136.2335357,150.8322857,146.5415357,129.3119286,123.3495,123.4345714,124.3977931,124.8111429,123.5989643
2021-12-04 02:45:00+00:00,188.9146429,188.2371429,201.7477586,148.32675,190.5702069,190.7202857,141.89625,117.2181071,133.5123929,130.0631429,115.9735357,112.8556786,114.0303571,114.12625,102.2139643,122.1445,126.7128929,146.1563214,140.3464138,121.299069,112.3473571,112.1358214,111.8275714,114.9274138,111.1466552
2021-12-04 03:00:00+00:00,188.4555,188.0963103,201.6989643,146.8766207,190.6186786,190.7415714,142.9391724,118.4094138,136.4851034,134.4463448,120.6385517,115.2355714,117.9361071,117.0166786,104.2853571,128.7187586,130.3906207,148.7643793,143.9941071,126.3869286,118.1364138,118.3082414,118.9979643,117.2170357,117.7241071
2021-12-04 03:15:00+00:00,188.1048966,187.9491071,201.5917857,145.6349643,190.5857241,190.721069,135.672,108.6661429,128.5118214,126.2389286,112.3316429,107.0373793,109.4493793,105.9341379,92.83137931,118.0893929,120.5815357,143.6324643,136.1305357,119.27125,107.44,107.6331429,107.504069,106.7266207,104.6082069
2021-12-04 03:30:00+00:00,187.9061786,187.8509286,201.5915517,144.5506786,190.6239286,190.7441071,139.3024286,112.4220714,131.8589286,128.5289286,118.8543571,111.1956786,116.5181786,109.7400357,99.31675,123.7724828,125.7123103,145.8444483,140.7084828,123.6334828,113.5741034,112.384931,112.8306071,110.65025,108.4535714
2021-12-04 03:45:00+00:00,187.774069,187.7812759,201.4566429,143.5471724,190.5933571,190.7161034,132.9115517,103.148069,123.6693793,120.9322414,107.0852414,102.3274483,103.9809655,100.3422414,89.05951724,114.7281429,115.8943929,139.3817857,134.3411429,114.2933929,101.3343929,99.84728571,100.5257857,99.73485714,97.23178571
2021-12-04 04:00:00+00:00,187.57175,187.6805,201.3863103,142.6363214,190.6084828,190.7388571,134.3145714,106.7548571,127.4505,124.6869643,110.6626071,108.3488214,110.7438214,107.2464643,96.72003571,121.0548214,122.8546071,141.12025,137.4408966,120.0472143,109.7526071,106.3155357,108.4894483,104.1396897,104.0578621
2021-12-04 04:15:00+00:00,187.4746429,187.6468276,201.3106071,141.8437241,190.5554643,190.6664643,127.1697586,98.55675862,118.3306552,116.7952759,103.7913448,96.86832143,99.8225,94.8385,84.71228571,109.7412414,113.3438966,135.5266897,129.46575,111.1248621,97.84917241,94.70551724,95.29571429,92.88367857,94.31910714
2021-12-04 04:30:00+00:00,187.357,187.5329286,201.2878214,141.1261071,190.5823448,190.6955517,131.8618571,103.3445,122.9466429,121.0211429,110.0428214,100.6798966,109.6568966,100.150069,93.50686207,117.6358929,121.9624643,140.5023929,134.8872857,116.1555,106.3666429,101.4328214,102.3066897,96.85031034,102.1055862
2021-12-04 04:45:00+00:00,187.2787857,187.5425714,201.1374483,140.4491786,190.5216429,190.64375,123.7257143,95.25617857,115.6293929,112.8190714,100.3498214,91.42628571,96.62739286,88.85707143,81.65003571,108.1497586,113.1973103,133.1774138,124.3447241,107.052,94.04724138,90.32355172,89.53278571,85.92257143,88.844
2021-12-04 05:00:00+00:00,187.1457586,187.4344483,201.1563929,139.8423448,190.5558214,190.6697931,124.9441724,100.2508621,120.5142759,118.0810345,108.5065862,95.54537931,103.1634138,95.18693103,90.82331034,115.84025,119.7702857,135.9654643,128.8466071,114.2703214,103.8988929,99.10928571,98.27692857,92.95664286,97.30971429
2021-12-04 05:15:00+00:00,187.1185714,187.4377143,201.1131724,139.2497143,190.5012759,190.6178571,116.9979286,90.2885,111.4301429,109.3023214,97.87035714,87.11082143,90.93096429,83.53925,75.51771429,104.3427143,109.0266071,128.7271429,117.2070345,104.2062143,90.52621429,87.09996429,83.77293103,82.48355172,87.54548276
2021-12-04 05:30:00+00:00,186.7980714,187.3556552,201.0775714,138.7106552,190.5307857,190.6442857,123.001,95.24655172,117.066,113.8583103,106.6426429,92.41010714,100.6960357,93.45542857,83.79532143,112.3023103,121.349931,131.7720345,120.4318571,110.1693793,99.76751724,95.95468966,93.88389286,90.18,96.09175
2021-12-04 05:45:00+00:00,186.7641724,187.3343929,200.9542857,138.2363214,190.4597931,190.5899655,116.1321786,84.22682143,107.7447857,105.4135357,94.74758621,83.59472414,88.26162069,81.46251724,70.54051724,100.8688214,106.7066429,126.1658214,110.8230357,100.2667857,87.08378571,83.98439286,78.36524138,82.20365517,84.22058621
2021-12-04 06:00:00+00:00,186.6750714,187.3157143,200.954931,137.8613214,190.4848214,190.5846071,121.3578571,90.05603571,115.1904643,111.5898214,102.41,93.01842857,97.29714286,91.67775,79.40860714,107.801,114.4796207,130.9807241,114.9871034,107.0827241,97.35589655,95.08910345,88.45410714,90.98528571,96.97521429
2021-12-04 06:15:00+00:00,186.6356207,187.2258276,200.8913571,137.4359655,190.43325,190.5607586,113.5087241,81.81731034,107.9665172,101.7501034,89.35062069,80.10196552,83.34055172,79.00424138,64.26355172,94.77303571,102.4566071,122.3695714,106.4313929,100.4943571,80.78635714,81.55546429,72.86157143,78.21028571,84.02210714
2021-12-04 06:30:00+00:00,186.5379643,187.1374643,200.8423793,137.0696071,190.4537931,190.5657143,118.7084286,89.21039286,115.7728929,106.7280714,99.97946429,89.57546429,92.85757143,88.97835714,73.79128571,105.4945,112.1766071,124.20825,113.4112759,106.1288929,90.57121429,92.57814286,83.89017241,87.41789655,93.17482759
2021-12-04 06:45:00+00:00,186.5088929,187.1467931,200.7217143,136.7235862,190.4021786,190.5270714,112.4739655,78.20306897,104.787069,96.2507931,87.21551724,78.81571429,79.52203571,75.58239286,59.75825,91.88986207,100.1887586,116.7795862,104.5666429,95.33117241,76.73534483,79.77324138,68.03685714,78.82560714,80.39496429
2021-12-04 07:00:00+00:00,186.4498621,187.0443929,200.7908214,136.3829643,190.4442069,190.5125517,119.7325714,85.744,111.58625,102.8497857,97.794,86.31231034,91.06731034,85.59048276,70.75941379,102.2147143,108.5448929,123.4508929,108.04325,103.5074643,88.73453571,91.4635,80.93117241,89.63617241,90.0597931
2021-12-04 07:15:00+00:00,186.4058929,187.04625,200.6816552,136.0258929,190.3829286,190.4926071,110.7988214,77.83525,102.8756786,93.10721429,83.06703571,75.56342857,74.41678571,73.56714286,55.5815,90.42962069,96.13624138,115.9038276,98.87613793,91.96548276,73.2072069,77.85055172,64.28125,77.1525,74.55721429
2021-12-04 07:30:00+00:00,186.3305517,186.9710345,200.678,135.6626552,190.4050357,190.4980345,116.5395862,87.01324138,110.6746552,100.1287241,94.1997931,83.84148276,88.71493103,85.48744828,67.66303448,100.8821429,107.1417143,120.1066786,103.3815,101.5821786,86.51603571,91.08860714,77.63460714,89.03682143,86.59685714
2021-12-04 07:45:00+00:00,186.3003214,187.0176071,200.5893103,135.3321071,190.3494828,190.45075,107.5920714,77.23446429,98.19864286,90.09675,81.04910714,74.52657143,73.16010714,71.73210714,54.69139286,85.69264286,92.82246429,112.7207857,92.89658621,90.27639286,73.40992857,76.82635714,62.08227586,76.73858621,71.34331034
2021-12-04 08:00:00+00:00,186.2054286,186.9262069,200.6206429,134.9661379,190.3795357,190.4670714,114.354931,85.96368966,107.171931,97.66182759,95.00468966,87.22217857,82.82975,85.89457143,70.29735714,101.5317241,106.1185862,120.1585172,98.84725,98.81968966,87.41668966,85.78906897,76.37985714,86.754,81.01721429
2021-12-04 08:15:00+00:00,186.2006552,187.0118929,200.5091786,134.6383214,190.3382414,190.4623103,105.5236786,77.86960714,95.8105,86.95982143,83.00721429,74.84444828,68.54434483,72.46655172,55.61051724,87.41289286,91.72996429,112.7769643,93.08871429,85.66217857,76.54932143,70.17285714,58.11248276,73.08517241,65.47134483
2021-12-04 08:30:00+00:00,186.1421429,186.8998929,200.5081379,134.3878214,190.3765,190.4659643,112.9900357,85.42485714,102.8126786,95.31232143,94.23596429,85.78935714,82.12410714,85.34946429,67.22807143,100.0042414,102.2081034,118.1136552,100.0892759,94.9337931,89.85772414,83.92744828,73.23764286,83.73996429,75.25767857
2021-12-04 08:45:00+00:00,186.1174828,186.8708966,200.4506071,134.1157586,190.3258214,190.3898966,100.7987931,74.82062069,91.89575862,84.29555172,78.01389655,75.30662069,67.66265517,68.21368966,52.53831034,84.34942857,87.99796429,109.2187857,94.03942857,83.01360714,74.74760714,67.40953571,54.87360714,68.165,59.71114286
2021-12-04 09:00:00+00:00,186.0528929,186.8209643,200.4556897,133.83975,190.3448276,190.434,109.0072143,82.09121429,100.3340357,92.93217857,92.1255,89.44428571,81.26682143,80.83275,66.95046429,97.54685714,98.58171429,115.2306071,100.8183103,93.07235714,89.18982143,80.15496429,69.11124138,79.25224138,70.02293103
2021-12-04 09:15:00+00:00,186.0093214,186.7828276,200.3572143,133.557,190.2956071,190.3679643,98.69193103,71.94627586,87.96424138,79.69296552,74.77137931,77.22385714,64.877,66.01864286,52.3365,82.45903448,80.63965517,107.2261379,90.92996429,78.6202069,71.5297931,63.38024138,52.24542857,64.82860714,52.71692857
2021-12-04 09:30:00+00:00,185.9201034,186.7868214,200.404,133.2727143,190.3222414,190.4192414,105.8255714,81.96085714,99.64535714,86.46835714,88.10503571,84.90768966,79.24972414,77.01889655,66.90262069,94.04414286,93.99275,115.53975,102.2128571,87.49978571,89.3335,78.90142857,68.37627586,78.15506897,64.62644828
2021-12-04 09:45:00+00:00,185.9203214,186.7495357,200.3372069,133.0229643,190.2958929,190.3974286,94.1975,70.66485714,86.49207143,74.52967857,70.19728571,75.77285714,64.103,61.103,50.57675,73.55682759,80.76344828,104.4381724,93.90851724,75.44975862,70.32772414,62.92606897,49.94046429,64.18917857,46.13453571
2021-12-04 10:00:00+00:00,185.8584138,186.7631379,200.32925,132.8332759,190.33575,190.4201724,100.1605862,79.83831034,95.12241379,83.9382069,83.6602069,85.99296552,78.64444828,74.41172414,64.41548276,86.82271429,93.43482143,109.6201786,105.6755357,84.24282143,81.92035714,77.78982143,65.85682143,77.14239286,62.00128571
2021-12-04 10:15:00+00:00,185.8181786,186.7445714,200.302931,132.6286429,190.2854138,190.3763929,89.37564286,67.68203571,83.21846429,71.51125,66.90217857,69.82171429,60.57039286,58.9265,51.61467857,67.43903571,77.06778571,98.75925,92.88031034,68.12889286,66.99264286,60.14567857,46.74631034,61.87703448,47.06331034
2021-12-04 10:30:00+00:00,185.7340714,186.6453793,200.20675,132.3953793,190.3115,190.415,99.24527586,77.59275862,93.87431034,82.55117241,80.956,84.90392857,75.725,73.19378571,66.95825,78.68072414,89.75613793,105.8225862,99.38239286,78.59555172,82.03789655,73.63934483,61.45239286,73.50678571,60.40153571
2021-12-04 10:45:00+00:00,185.71,186.6226786,200.1221429,132.20425,190.2465862,190.3574138,88.28982143,64.97078571,78.09389286,69.47135714,63.54107143,66.80772414,60.33782759,55.88289655,48.27641379,61.42267857,70.34582143,96.06264286,88.15785714,63.61489286,62.54214286,56.31967857,44.67372414,61.62844828,44.41562069
2021-12-04 11:00:00+00:00,185.6129286,186.5802143,200.19,131.9721724,190.3026429,190.3845357,99.60282143,74.74514286,89.71164286,79.96014286,80.83382143,80.36382143,75.969,69.18132143,62.50728571,78.8107931,85.46237931,104.6013448,97.60324138,73.46496552,79.51468966,69.88972414,62.52360714,75.07960714,63.21771429
2021-12-04 11:15:00+00:00,185.5966207,186.5621379,200.0885714,131.7342857,190.2537857,190.3483448,87.72758621,63.23958621,73.36458621,65.72675862,57.25372414,65.30482759,58.55158621,52.91575862,45.64489655,57.82621429,68.99046429,94.84585714,86.02035714,58.54725,62.01675,51.40425,42.57603448,57.73817857,44.51232143
2021-12-04 11:30:00+00:00,185.5944286,186.5637857,200.1148276,131.6058214,190.3286207,190.39225,93.73710714,73.37307143,83.01946429,76.40210714,73.96796429,78.91489286,75.31814286,69.75921429,59.89142857,73.988,83.73403571,105.1493571,91.21755172,72.17075,81.78775,67.48553571,58.74085714,71.25448276,58.97510345
2021-12-04 11:45:00+00:00,185.5247857,186.5984483,200.0717857,131.3877586,190.3140357,190.3994643,81.06186207,61.49341379,72.82144828,62.86817241,56.31731034,61.05767857,57.4795,52.63553571,43.28307143,58.475,65.38303448,95.32482759,78.74517857,59.17037931,59.16131034,50.86641379,41.99710714,55.01975,39.28478571
2021-12-04 12:00:00+00:00,185.518069,186.5586786,200.11725,131.2586786,190.3396897,190.4038276,94.10228571,71.09989286,85.09939286,73.55978571,69.34557143,74.57668966,73.65906897,66.94558621,57.53355172,74.33521429,81.70507143,104.4198571,88.63614286,67.77375,74.41885714,64.54639286,60.38006897,69.87682759,56.99375862
2021-12-04 12:15:00+00:00,185.4971429,186.5359643,200.0423103,131.0722759,190.2856071,190.3656429,81.66153571,58.02060714,67.82389286,59.11967857,52.06532143,59.53178571,56.22064286,50.44817857,41.43046429,53.10951724,65.48934483,92.84237931,79.41793103,51.80782759,55.85813793,47.85848276,42.11157143,51.92003571,37.93660714
2021-12-04 12:30:00+00:00,185.4664138,186.5592414,200.0101071,130.9104286,190.3184286,190.3867931,91.14344828,68.369,79.93751724,69.55793103,69.15455172,70.44327586,73.74631034,65.5767931,55.19493103,66.9315,78.65128571,99.78325,87.9625,63.57125,74.85596429,63.35128571,59.89055172,66.10910714,55.37732143
2021-12-04 12:45:00+00:00,185.3756429,186.5442857,199.8965172,130.7392857,190.2437241,190.3269643,76.52485714,56.54642857,64.65564286,54.45,47.80271429,54.48314286,56.9685,48.60114286,39.16553571,49.02667857,59.78010714,84.76314286,76.27296552,47.91313793,54.24917857,45.62914286,41.18178571,49.01613793,36.73251724
2021-12-04 13:00:00+00:00,185.3195357,186.4625517,199.948,130.6156207,190.30075,190.3646071,86.51793103,68.25565517,77.11603448,67.52403448,65.63158621,68.962,72.82928571,62.81017857,52.28921429,66.05789655,77.71824138,94.77734483,92.06667857,63.55367857,69.01562069,61.28306897,59.44371429,64.52792857,56.40257143
2021-12-04 13:15:00+00:00,185.3478966,186.5761071,199.9147857,130.4438929,190.2633448,190.3260345,72.93164286,54.97839286,61.23789286,53.35982143,44.94439286,52.256,55.5687931,47.12503448,36.88417241,49.77567857,56.39314286,82.96935714,74.44317857,48.61264286,51.66107143,44.306,41.30682759,47.20282759,37.93803448
2021-12-04 13:30:00+00:00,185.3229286,186.4601429,199.9081379,130.3312414,190.3133929,190.3575,84.27307143,66.19771429,80.88467857,65.53460714,62.39432143,70.18746429,72.10875,63.02953571,49.64221429,65.41417241,74.09817241,91.46034483,88.40886207,58.72555172,70.50534483,59.81727586,60.76753571,62.47167857,51.47553571
2021-12-04 13:45:00+00:00,185.3113103,186.4977241,199.8530357,130.2153929,190.2728214,190.3385517,72.33289655,53.45951724,63.92855172,50.2327931,43.16272414,51.82417241,54.53268966,45.60227586,36.1417931,45.96428571,53.96932143,74.51075,76.89257143,44.56685714,48.66067857,43.53425,40.7037931,44.85360714,33.26125
2021-12-04 14:00:00+00:00,185.2058929,186.3954643,199.8916207,130.09275,190.309069,190.3636071,85.30775,64.68992857,73.75975,62.81657143,59.12225,68.73114286,71.32746429,59.8995,51.48742857,63.69903571,72.86014286,84.48903571,89.17944828,59.18017241,67.56128571,58.14246429,57.989,59.94375862,49.85944828
2021-12-04 14:15:00+00:00,185.1863571,186.4389655,199.7680714,129.9461379,190.2789643,190.3211786,73.24468966,53.64265517,54.99062069,49.279,41.41193103,51.19334483,54.35353571,43.30382143,40.02092857,43.92817241,50.92717241,71.96531034,75.60332143,43.30310714,49.90393103,41.08031034,38.08242857,41.51975,33.71310714
2021-12-04 14:30:00+00:00,185.1343793,186.4202143,199.8797857,129.8322857,190.3183103,190.3491724,85.50235714,67.72582143,75.11975,63.93282143,58.49321429,66.66132143,70.72065517,58.52486207,57.67213793,57.96975,68.13707143,84.14425,89.99742857,60.98967857,71.116,56.81246429,55.30824138,56.06758621,48.97896552
