Seeding Density,ctrl,80,80,80,80,70,70,70,70,70,70,70,70,70,70,70,70,60,60,60,60,60,60,60
Beating,ctrl,0,0,0,0,3,3,3,3,3,2,2,2,1,1,1,0,3,2,2,2,2,0,0
device,2002-NS32-0703-AAH4,2002-NS32-0703-AAH4,2002-NS32-0703-AAH4,2002-NS32-0703-AAH4,2002-NS32-0703-AAH4,2002-NS32-0703-AAH4,2002-NS32-0703-AAH4,2002-NS32-0703-AAH4,2002-NS32-0703-AAH4,2002-NS32-0703-AAH4,2002-NS32-0703-AAH4,2002-NS32-0703-AAH4,2002-NS32-0703-AAH4,2002-NS32-0703-AAH4,2002-NS32-0703-AAH4,2002-NS32-0703-AAH4,2002-NS32-0703-AAH4,2002-NS32-0703-AAH4,2002-NS32-0703-AAH4,2002-NS32-0703-AAH4,2002-NS32-0703-AAH4,2002-NS32-0703-AAH4,2002-NS32-0703-AAH4,2002-NS32-0703-AAH4
plate,3-AAH4,3-AAH4,3-AAH4,3-AAH4,3-AAH4,3-AAH4,3-AAH4,3-AAH4,3-AAH4,3-AAH4,3-AAH4,3-AAH4,3-AAH4,3-AAH4,3-AAH4,3-AAH4,3-AAH4,3-AAH4,3-AAH4,3-AAH4,3-AAH4,3-AAH4,3-AAH4,3-AAH4
well,F10-CTRL,G9,G4,G3,G10,D9,D10,C4,C3,B9,D4,D3,B4,C9,C10,B10,B3,F3,F9,F4,E4,E3,E9,E10
measurement,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c,O2c
2021-02-15 15:30:00+00:00,184.8025897,148.7003528,135.6173359,144.9382504,139.0880323,147.1053079,152.2873361,148.354658,146.9611478,149.3097205,145.8196264,143.4253097,141.8533086,148.6028951,150.5967781,151.1290502,145.4375116,157.151622,150.3668777,145.7621984,147.2362865,147.6353808,149.5997407,148.5421905
2021-02-15 15:45:00+00:00,185.9046601,148.1735427,133.6840777,144.8101369,139.0409339,145.5671613,151.93423,147.3960177,146.0751105,148.2362642,144.3052974,142.2137721,140.9914469,147.7135845,150.1738295,151.089167,144.6709015,157.0495108,150.2229771,144.9397634,145.9097826,146.1378407,148.8368598,147.4060078
2021-02-15 16:00:00+00:00,186.1818961,144.1092953,128.942831,142.580122,137.0507651,142.3710051,148.4458299,143.7733153,143.2830728,144.353431,140.0200431,139.050659,136.1607864,144.759333,146.6252811,147.1448603,141.0464968,154.1024223,147.7875635,141.8547663,143.0165108,143.5182726,146.0231882,145.5647231
2021-02-15 16:15:00+00:00,186.2564153,142.941905,129.0385699,141.7816816,136.275443,141.8926297,147.194112,141.8511417,143.0944347,143.0446399,138.5388486,138.3446321,135.7731355,146.7476623,147.1905004,146.6177646,140.9184389,153.0071729,146.3728495,140.367229,141.8459429,141.7296075,145.2969599,145.7747672
2021-02-15 16:30:00+00:00,186.2785622,139.8835707,125.7347391,137.2276379,133.3054119,140.7236539,145.056186,138.8642229,138.7294415,140.0830444,135.6012502,135.0508409,131.1378543,144.8061353,144.3469085,143.4280277,138.2366679,151.0775209,144.2291862,138.4739064,139.3956828,140.9550492,142.96376,143.3928658
2021-02-15 16:45:00+00:00,186.3331408,139.7080101,125.1811594,136.4568755,134.2516795,141.0457696,144.6082317,137.9545432,138.2129683,139.1911266,134.4866947,135.1239631,130.7445159,144.9288502,145.5554546,142.3217329,139.1936187,151.3684708,143.8956159,138.6723521,138.9074671,141.627059,143.4951619,142.6698193
2021-02-15 17:00:00+00:00,186.318565,136.2223095,121.6006135,133.827003,131.4125358,138.9750345,141.7348448,135.526166,135.2611824,136.5897667,132.2172304,131.4936039,127.3469187,143.1645768,143.0953884,138.6370041,135.9665988,149.2369778,142.393497,136.9672391,137.824854,140.6238866,141.8574102,140.071545
2021-02-15 17:15:00+00:00,186.3873219,136.9129696,122.3576793,134.8843273,130.8553958,138.0901063,142.213178,135.0598259,135.5035815,136.3850267,131.8380195,131.3897216,127.3020033,144.2319743,144.0636057,139.2082432,137.2482484,149.3368682,141.4192373,135.7392099,137.4393539,140.6625004,141.9444264,140.1675727
2021-02-15 17:30:00+00:00,186.325518,135.2949847,118.019819,133.3914244,126.3213102,136.8450973,139.6943695,131.4790986,132.0687627,134.3483902,128.8210228,128.5244024,124.5668424,141.8018273,141.4980612,134.2752787,133.6930206,147.0074415,140.8318104,134.8988292,135.4105592,138.1050967,139.3245769,137.8460148
2021-02-15 17:45:00+00:00,186.3538525,136.1434619,119.0976027,134.4863639,127.5708413,136.4710169,138.5697522,129.3090867,132.3123219,133.5382975,127.7149786,127.7888578,125.5039185,141.9768949,142.3187407,135.310289,134.13514,146.7126622,140.2207156,134.5177946,133.3019638,139.3558274,139.0043523,136.2627995
2021-02-15 18:00:00+00:00,186.2962401,132.5728888,115.5457558,130.9690086,124.2381221,134.9585156,135.106178,126.351225,128.1997281,130.4850714,125.2793788,124.7802425,122.4698551,139.1913132,137.8980689,131.9920656,131.6075783,144.5721579,138.2488613,132.450577,132.6339978,137.2815435,136.7664298,132.2143255
2021-02-15 18:15:00+00:00,186.2677131,132.7984498,115.9898224,131.8123869,126.1069507,135.7944957,134.0494785,125.7491851,128.6069034,130.6350447,125.7309306,124.5645261,123.4627536,139.4037108,140.2071567,132.594413,131.8959324,145.4139687,137.834611,130.9448849,131.8763146,137.6982113,136.4801457,131.7247372
2021-02-15 18:30:00+00:00,186.2429861,129.9413883,113.016172,128.4231415,120.5426062,132.3703247,130.0596144,122.4844553,124.7507081,127.3505782,124.1499895,121.0027737,120.557072,135.6699204,136.6603405,128.7701371,127.2309347,143.8095012,135.4040972,129.4417881,129.2575397,135.3403239,135.1417949,127.7945387
2021-02-15 18:45:00+00:00,186.22408,130.732278,113.02711,128.9218028,122.5844521,132.3026301,131.2038462,122.9487027,124.9006271,127.5129533,124.5773823,120.3022512,123.2657175,135.841571,137.8631726,130.6171094,128.7257898,143.7400176,134.3737117,129.9278782,129.9477658,136.2023453,135.2370135,127.3708893
2021-02-15 19:00:00+00:00,186.1335637,126.4392325,108.8459966,125.6117056,116.6480254,131.4706942,127.2829727,120.078711,120.1192441,125.4006021,121.7416514,116.8053769,118.6141445,132.5517857,133.241084,125.7377706,124.7363317,141.5081756,132.8985596,127.0977415,128.5839944,132.9671334,132.3123964,123.7400531
2021-02-15 19:15:00+00:00,186.1765659,127.1414873,110.4861681,125.5004594,120.400106,131.9637824,127.1968015,117.9659646,121.2696079,124.7539217,123.4880047,117.6684574,120.1719417,132.7888379,134.1526235,129.5389965,126.8939864,140.9880285,132.1939876,127.2997465,127.4742927,132.0026484,131.4849372,124.4275023
2021-02-15 19:30:00+00:00,186.1525594,123.3022036,106.3029078,122.668555,112.5507754,127.8168471,123.3738407,113.6571548,116.3714731,122.6064127,121.1453154,112.8308156,115.1657835,129.9799224,130.382278,124.5558246,123.0637335,138.7778642,130.8864551,125.0469463,125.2143519,130.544033,129.276474,120.3786775
2021-02-15 19:45:00+00:00,186.1897308,124.2917379,109.2248335,125.043359,119.1879224,127.0860715,124.3219538,115.060679,118.2005683,125.6635031,122.1906931,113.3853384,118.7824099,131.9349582,132.5636712,126.8900396,124.221704,138.4446112,131.4546386,124.6720429,125.1834625,130.7660662,129.2454674,121.7563799
2021-02-15 20:00:00+00:00,186.203753,120.9052976,106.1207195,119.6168998,114.1540701,124.3506982,119.556122,111.205396,113.3543464,121.4649879,119.4784439,109.2654683,111.7754322,128.0356118,127.9054036,122.2551228,119.7450245,136.069159,129.4322433,121.9729266,123.6658957,129.0132388,126.607785,119.2988043
2021-02-15 20:15:00+00:00,186.1896379,123.3541628,104.6869224,120.8587599,115.1943541,125.8337801,119.4069381,110.9406482,114.7018245,121.986412,122.1193832,110.8971381,115.4337898,128.8465178,130.3984106,127.1977867,119.7125148,137.5633399,128.5677526,121.5339483,122.1746754,130.4568221,127.4952787,120.9390237
2021-02-15 20:30:00+00:00,186.1573106,118.3690588,98.01711013,115.0664649,106.5870144,122.996999,116.0146825,105.3757568,108.5799615,119.6348397,119.3934439,106.6458873,108.6929128,124.3337896,124.5363108,119.9198738,113.0524423,134.3086397,127.0530044,117.8877361,119.3903627,126.8217104,126.0172541,118.6444443
2021-02-15 20:45:00+00:00,186.1792488,118.5818109,103.323206,119.5917158,114.2879609,123.9496948,118.210901,106.9327202,112.2818183,120.7670809,121.0901194,106.3809808,116.5967871,127.4058349,127.4126104,122.1585254,118.1695611,135.4705631,126.8601604,119.7394446,121.2935371,128.0905193,125.5352248,121.0652864
2021-02-15 21:00:00+00:00,186.1962873,114.4877932,98.33696683,116.7897118,105.8865293,121.5154125,111.8121784,102.3871907,107.5759261,117.3476174,115.7161707,102.9007361,107.5734519,123.3388135,120.7793957,116.4025315,109.1317962,132.9285171,123.8364445,118.778602,118.2148497,124.6697752,123.5297585,119.8738218
2021-02-15 21:15:00+00:00,186.1478572,118.3277952,101.6700824,117.5208406,110.1102702,122.8412505,114.1915462,105.8711752,111.1423269,117.7596332,114.8073548,104.5522241,112.9220643,126.1177888,124.4829524,116.8375642,111.8972163,133.7162747,123.9643831,118.5842505,117.8127985,124.817308,125.8674292,122.3182629
2021-02-15 21:30:00+00:00,186.2684251,113.3394815,93.43864256,112.3384633,103.4894905,117.800487,106.1814727,98.54945194,104.4038487,113.097638,113.0672243,99.36072652,104.1094552,122.539896,114.2370366,110.8702225,103.4636846,130.2424938,122.3903806,115.0843211,116.2553566,121.8262877,123.2743187,119.0506833
2021-02-15 21:45:00+00:00,186.2916641,114.8820427,96.84375745,118.6477585,106.6702688,119.789774,109.8388604,101.8271415,107.5414557,116.1255586,115.6452589,101.9844061,109.2393187,123.873171,119.6017034,113.8959029,107.8718458,131.466311,124.3296905,116.3249213,116.9834052,123.1836346,123.7705853,122.096619
2021-02-15 22:00:00+00:00,186.2680396,109.2815678,89.66856102,112.0104166,99.40946919,116.2413416,102.1330658,95.24040104,98.46568083,107.0000085,111.2217249,96.55103821,101.0273573,120.1831818,109.4998436,105.049659,97.61287746,127.1085947,123.092684,113.7883451,113.8019283,120.1854263,121.463076,117.2616258
2021-02-15 22:15:00+00:00,186.264445,115.8314795,94.62312105,116.1135955,103.9477318,118.4631795,105.5600186,95.44436463,106.929118,110.784125,113.4066742,97.89708613,104.5088049,118.7714083,113.7262407,106.2448456,100.9651391,129.2940089,121.7814319,113.8205194,114.9105821,121.236804,123.8263109,118.3300224
