device,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O
plate,,
wellmapId,1001,1002
sennum,1001,1002
measurement,Temperature,Temperature
80.90944,38.9,37.65263157894737
80.92611,38.9,37.666666666666664
80.94278,38.9,37.7
80.95944,38.9,37.7
80.97611,38.9,37.65
80.99278,38.9,37.650000000000006
81.00944,38.9,37.7
81.02611,38.9,37.7
81.04278,38.9,37.65555555555556
81.05944,38.9,37.65
81.07611,38.9,37.648148148148145
81.09278,38.9,37.65185185185185
81.10944,38.9,37.648148148148145
81.12611,38.9,37.65161290322581
81.14278,38.9,37.64705882352941
81.15944,38.9,37.65
81.17611,38.9,37.65
81.19278,38.9,37.65
81.20944,38.9,37.652
81.22611,38.9,37.650000000000006
81.24278,38.9,37.648
81.25944,38.9,37.65185185185185
81.27611,38.9,37.648
81.29278,38.9,37.650000000000006
81.30944,38.9,37.65
81.32611,38.9,37.63333333333333
81.34278,38.9,37.6
81.35944,38.9,37.650000000000006
81.37611,38.9,37.6
81.39278,38.9,37.650000000000006
81.40944,38.9,37.63333333333333
81.42611,38.9,37.650000000000006
81.44278,38.9,37.65
81.45944,38.9,37.65238095238095
81.47611,38.9,37.650000000000006
81.49278,38.9,37.650000000000006
81.50944,38.9,37.650000000000006
81.52611,38.9,37.64705882352941
81.54278,38.9,37.653333333333336
81.55944,38.9,37.64736842105263
81.57611,38.9,37.65
81.59278,38.9,37.650000000000006
81.60944,38.9,37.65
81.62611,38.9,37.650000000000006
81.64278,38.9,37.65714285714286
81.65944,38.9,37.650000000000006
81.67611,38.9,37.650000000000006
81.69278,38.9,37.65
81.70944,38.9,37.650000000000006
81.72611,38.9,37.65
81.74278,38.9,37.65
81.75944,38.9,37.65
81.77611,38.9,37.650000000000006
81.79278,38.9,37.647619047619045
81.80944,38.9,37.65263157894737
81.82611,38.9,37.64666666666667
81.84278,38.9,37.65
81.85944,38.9,37.65
81.87611,38.9,37.650000000000006
81.89278,38.9,37.65
81.90944,38.9,37.650000000000006
81.92611,38.9,37.65
81.94278,38.9,37.650000000000006
81.95944,38.9,37.65384615384615
81.97611,38.9,37.65
81.99278,38.9,37.65
82.00944,38.9,37.65
82.02611,38.9,37.650000000000006
82.04278,38.9,37.65
82.05944,38.9,37.650000000000006
82.07611,38.9,37.7
82.09278,38.9,37.64736842105263
82.10944,38.9,37.65185185185185
82.12611,38.9,37.650000000000006
82.14278,38.9,37.65
82.15944,38.9,37.65
82.17611,38.9,37.7
82.19278,38.9,37.7
82.20944,38.9,37.7
82.22611,38.9,37.650000000000006
82.24278,38.9,37.7
82.25944,38.9,37.7
82.27611,38.9,37.7
82.29278,38.9,37.666666666666664
82.30944,38.9,37.65
82.32611,38.9,37.64615384615385
82.34278,38.9,37.65172413793104
82.35944,38.9,37.64736842105263
82.37611,38.9,37.65238095238095
82.39278,38.9,37.65
82.40944,38.9,37.650000000000006
82.42611,38.9,37.648
82.44278,38.9,37.65384615384615
82.45944,38.9,37.65
82.47611,38.9,37.650000000000006
82.49278,38.9,37.65555555555556
82.50944,38.9,37.650000000000006
82.52611,38.9,37.65
82.54278,38.9,37.64615384615385
82.55944,38.9,37.650000000000006
82.57611,38.9,37.6
82.59278,38.9,37.650000000000006
82.60944,38.9,37.6
82.62611,38.9,37.6
82.64278,38.9,37.6
82.65944,38.9,37.6
82.67611,38.9,37.6
82.69278,38.9,37.6
82.70944,38.9,37.6
82.72611,38.9,37.6
82.74278,38.9,37.6
82.75944,38.9,37.6
82.77611,38.9,37.6
82.79278,38.9,37.6
82.80944,38.9,37.6
82.82611,38.9,37.6
82.84278,38.9,37.6
82.85944,38.9,37.6
82.87611,38.9,37.6
82.89278,38.9,37.6
82.90944,38.9,37.6
82.92611,38.9,37.6
82.94278,38.9,37.6
82.95944,38.9,37.6
82.97611,38.9,37.6
82.99278,38.9,37.6
83.00944,38.9,37.6
83.02611,38.9,37.6
83.04278,38.9,37.6
83.05944,38.9,37.6
83.07611,38.9,37.6
83.09278,38.9,37.6
83.10944,38.9,37.6
83.12611,38.8,37.6
83.14278,38.8,37.6
83.15944,38.9,37.6
83.17611,38.9,37.6
83.19278,38.9,37.65217391304348
83.20944,38.9,37.650000000000006
83.22611,38.9,37.64166666666667
83.24278,38.9,37.614814814814814
83.25944,38.9,37.64615384615385
83.27611,38.9,37.650000000000006
83.29278,38.9,37.650000000000006
83.30944,38.9,37.6
83.32611,38.9,37.6
83.34278,38.9,37.6
83.35944,38.9,37.6
83.37611,38.9,37.6
83.39278,38.9,37.6
83.40944,38.9,37.6
83.42611,38.9,37.6
83.44278,38.9,37.6
83.45944,38.9,37.63333333333333
83.47611,38.9,37.6
83.49278,38.9,37.65
83.50944,38.9,37.650000000000006
83.52611,38.9,37.6
83.54278,38.9,37.6
83.55944,38.9,37.6
83.57611,38.9,37.6
83.59278,38.9,37.6
83.60944,38.9,37.6
83.62611,38.9,37.6
83.64278,38.9,37.6
83.65944,38.9,37.6
83.67611,38.9,37.650000000000006
83.69278,38.9,37.63333333333333
83.70944,38.9,37.65
83.72611,38.9,37.65
83.74278,38.9,37.650000000000006
83.75944,38.9,37.6
83.77611,38.9,37.6
83.79278,38.9,37.6
83.80944,38.9,37.63333333333333
83.82611,38.9,37.6
83.84278,38.9,37.6
83.85944,38.9,37.6
83.87611,38.9,37.6
83.89278,38.9,37.6
83.90944,38.9,37.6
83.92611,38.9,37.6
83.94278,38.9,37.6
83.95944,38.9,37.6
83.97611,38.9,37.6
83.99278,38.9,
84.00944,38.9,37.6
84.02611,38.9,37.6
84.04278,38.9,37.6
84.05944,38.9,37.6
84.07611,38.9,37.6
84.09278,38.9,37.6
84.10944,38.9,37.6
84.12611,38.9,37.6
84.14278,38.9,37.6
84.15944,38.9,37.6
84.17611,38.9,37.625
84.19278,38.9,37.650000000000006
84.20944,38.9,37.65555555555556
84.22611,38.9,37.64666666666667
84.24278,38.9,37.60322580645161
84.25944,38.9,37.626315789473686
84.27611,39,37.650000000000006
84.29278,39,37.647619047619045
84.30944,39,37.625
84.32611,38.9,37.6
84.34278,38.9,37.6
84.35944,38.9,37.6
84.37611,38.9,37.6
84.39278,38.9,37.6
84.40944,39,37.6
84.42611,39,37.63333333333333
84.44278,38.9,37.64
84.45944,39,37.63333333333333
84.47611,39,37.6
84.49278,39,37.625
84.50944,39,37.61724137931035
84.52611,38.9,37.6
84.54278,38.9,37.6
84.55944,38.9,37.6
84.57611,38.9,37.6
84.59278,38.9,37.6
84.60944,38.9,37.6
84.62611,38.9,37.6
84.64278,38.9,37.6
84.65944,38.9,37.6
84.67611,38.9,37.6
84.69278,38.9,37.6
84.70944,38.9,37.63333333333333
84.72611,38.9,37.6
84.74278,38.9,37.6
84.75944,38.9,37.6
84.77611,38.9,37.6
84.79278,38.9,37.6
84.80944,38.9,37.6
84.82611,38.9,37.6
84.84278,38.9,37.6
84.85944,38.9,37.6
84.87611,38.9,37.6
84.89278,38.9,37.6
84.90944,38.9,37.6
84.92611,38.9,37.6
84.94278,38.9,37.6
84.95944,38.9,37.6
84.97611,38.9,37.6
84.99278,38.9,37.63333333333333
85.00944,38.9,37.650000000000006
85.02611,38.9,37.6
85.04278,38.9,37.6
85.05944,38.9,37.6
85.07611,38.9,37.6
85.09278,38.9,37.6
85.10944,38.9,37.6
85.12611,38.9,37.6
85.14278,38.9,37.6
85.15944,38.9,37.6
85.17611,38.9,37.6
85.19278,38.9,37.65
85.20944,38.9,37.653333333333336
85.22611,38.9,37.648
85.24278,38.9,37.65
85.25944,38.9,37.65
85.27611,38.9,37.6
85.29278,38.9,37.650000000000006
85.30944,38.9,37.6
85.32611,38.9,37.6
85.34278,38.9,37.6
85.35944,38.9,37.6
85.37611,38.9,37.6
85.39278,38.9,37.6
85.40944,38.9,37.6
85.42611,38.9,37.6
85.44278,38.9,37.63333333333333
85.45944,38.9,37.650000000000006
85.47611,38.9,37.6
85.49278,38.9,37.6
85.50944,38.9,37.6
85.52611,38.9,37.6
85.54278,38.9,37.6
85.55944,38.9,37.6
85.57611,38.9,37.6
85.59278,38.9,37.6
85.60944,38.9,37.6
85.62611,38.9,37.6
85.64278,38.9,37.650000000000006
85.65944,38.9,37.6
85.67611,38.9,37.620000000000005
85.69278,38.9,37.65
85.70944,38.9,37.65
85.72611,38.9,37.65714285714286
85.74278,38.9,37.65555555555556
85.75944,38.9,37.64736842105263
85.77611,38.9,37.65263157894737
85.79278,38.9,37.650000000000006
85.80944,38.9,37.65
85.82611,38.9,37.65
85.84278,38.9,37.65
85.85944,38.9,37.65
85.87611,38.9,37.7
85.89278,38.9,37.666666666666664
85.90944,38.9,37.650000000000006
85.92611,38.9,37.666666666666664
85.94278,38.9,37.7
85.95944,39,37.7
85.97611,39,37.7
85.99278,39,37.7
86.00944,39,37.7
86.02611,39,37.7
86.04278,39,37.7
86.05944,39,37.7
86.07611,39,37.7
86.09278,39,37.650000000000006
86.10944,38.9,37.696000000000005
86.12611,39,37.7
86.14278,38.9,37.69500000000001
86.15944,39,37.69615384615385
86.17611,39,37.7
86.19278,39,37.7
86.20944,39,37.7
86.22611,39,37.7
86.24278,39,37.7
86.25944,39,37.7
86.27611,39,37.7
86.29278,38.9,37.7
86.30944,38.9,37.7
86.32611,38.9,37.7
86.34278,38.9,37.7
86.35944,38.9,37.7
86.37611,39,37.7
86.39278,39,37.7
86.40944,39,37.7
86.42611,39,37.7
86.44278,39,37.7
86.45944,39,37.7
86.47611,39,37.7
86.49278,39,37.7
86.50944,39,37.7
86.52611,39,37.7
86.54278,39,37.7
86.55944,39,37.7
86.57611,39,37.7
86.59278,39,37.7
86.60944,39,37.7
86.62611,39,37.650000000000006
86.64278,38.9,37.650000000000006
86.65944,38.9,37.7
86.67611,39,37.7
86.69278,38.9,37.7
86.70944,38.9,37.7
86.72611,38.9,37.7
86.74278,38.9,37.7
86.75944,38.9,37.7
86.77611,38.9,37.7
86.79278,38.9,37.7
86.80944,38.9,37.7
86.82611,39,37.7
86.84278,39,37.7
86.85944,39,37.65
86.87611,39,37.65555555555556
86.89278,39,37.650000000000006
86.90944,39,37.65
86.92611,39,37.65
86.94278,39,37.7
86.95944,39,37.7
86.97611,39,37.7
86.99278,39,37.7
87.00944,39,37.666666666666664
87.02611,38.9,37.65
87.04278,38.9,37.660869565217396
87.05944,38.9,37.65238095238095
87.07611,38.9,37.65
87.09278,38.9,37.650000000000006
87.10944,38.95,37.647619047619045
87.12611,38.9,37.65
87.14278,38.9,37.65
87.15944,38.9,37.650000000000006
87.17611,38.9,37.650000000000006
87.19278,38.9,37.652
87.20944,38.9,37.64736842105263
87.22611,38.9,37.65263157894737
87.24278,38.9,37.647619047619045
87.25944,38.9,37.650000000000006
87.27611,38.9,37.650000000000006
87.29278,38.9,37.650000000000006
87.30944,38.9,37.6
87.32611,38.9,37.6
87.34278,38.9,37.61739130434783
87.35944,38.9,37.6
87.37611,38.9,37.63333333333333
87.39278,38.9,37.63333333333333
87.40944,38.9,37.650000000000006
87.42611,38.9,37.650000000000006
87.44278,38.9,37.65263157894737
87.45944,38.9,37.650000000000006
87.47611,38.9,37.650000000000006
87.49278,38.9,37.65
87.50944,38.9,37.64705882352941
87.52611,38.9,37.65
87.54278,38.9,37.650000000000006
87.55944,38.9,37.6
87.57611,38.9,37.6
87.59278,38.9,37.6
87.60944,38.9,37.6
87.62611,38.9,37.65
87.64278,38.9,37.650000000000006
87.65944,38.9,37.650000000000006
87.67611,38.9,37.650000000000006
87.69278,38.9,37.65
87.70944,38.9,37.6
87.72611,38.9,37.65238095238095
87.74278,38.9,37.64848484848485
87.75944,38.9,37.65263157894737
87.77611,38.9,37.64782608695653
87.79278,38.9,37.65
87.80944,38.9,37.65
87.82611,38.9,37.65
87.84278,38.9,37.65
87.85944,38.9,37.6
87.87611,38.9,37.6
87.89278,38.9,37.6
87.90944,38.9,37.6
87.92611,38.9,37.650000000000006
87.94278,39,37.650000000000006
87.95944,39,37.65263157894737
87.97611,39,37.65
87.99278,39,37.65
88.00944,39,37.644444444444446
88.02611,39,37.65
88.04278,39,37.650000000000006
88.05944,39,37.6
88.07611,39,37.6
88.09278,39,37.6
88.10944,39,37.6
88.12611,39,37.6
88.14278,39,37.6
88.15944,39,37.6
88.17611,39,37.6
88.19278,39,37.6
88.20944,39,37.6
88.22611,39,37.6
88.24278,38.9,37.6
88.25944,38.9,37.6
88.27611,38.9,37.6
88.29278,38.9,37.6
88.30944,38.9,37.6
88.32611,38.9,37.6
88.34278,38.9,37.6
88.35944,38.9,37.6
88.37611,38.9,37.6
88.39278,38.9,37.6
88.40944,38.9,37.6
88.42611,38.9,37.6
88.44278,38.9,37.6
88.45944,38.9,37.6
88.47611,38.9,37.6
88.49278,38.9,37.6
88.50944,38.9,37.6
88.52611,38.9,37.6
88.54278,38.9,37.6
88.55944,38.9,37.6
88.57611,38.9,37.6
88.59278,38.9,37.6
88.60944,38.9,37.6
88.62611,38.9,37.6
88.64278,38.9,37.6
88.65944,38.9,37.6
88.67611,38.9,37.6
88.69278,38.9,37.6
88.70944,38.9,37.6
88.72611,38.9,37.6
88.74278,38.9,37.6
88.75944,38.9,37.6
88.77611,38.9,37.6
88.79278,38.9,37.6
88.80944,38.9,37.6
88.82611,38.9,37.6
88.84278,38.9,37.6
88.85944,38.9,37.6
88.87611,38.9,37.6
88.89278,38.9,37.6
88.90944,38.9,37.6
88.92611,38.9,37.6
88.94278,38.9,37.6
88.95944,38.9,37.6
88.97611,38.9,37.6
88.99278,38.9,37.6
89.00944,38.9,37.6
89.02611,38.9,37.6
89.04278,38.9,37.6
89.05944,38.9,37.6
89.07611,38.9,37.6
89.09278,38.9,37.65
89.10944,38.9,37.660000000000004
89.12611,38.9,37.7
89.14278,38.9,37.7
89.15944,38.9,37.7
89.17611,38.9,37.660000000000004
89.19278,38.9,37.6
89.20944,38.9,37.6
89.22611,38.9,37.6
89.24278,38.9,37.6
89.25944,38.9,37.51860465116279
89.27611,38.8,37.5
89.29278,38.8,37.56666666666667
89.30944,38.8,37.6
89.32611,38.8,37.6
89.34278,38.8,37.6
89.35944,38.8,37.6
89.37611,38.8,37.6
89.39278,38.8,37.6
89.40944,38.8,37.6
89.42611,38.8,37.6
89.44278,38.8,37.6
89.45944,38.8,37.6
89.47611,38.8,37.6
89.49278,38.8,37.6
89.50944,38.8,37.6
89.52611,38.8,37.6
89.54278,38.8,37.6
89.55944,38.8,37.6
89.57611,38.8,37.6
89.59278,38.8,37.6
89.60944,38.9,37.6
89.62611,38.9,37.6
89.64278,38.9,37.6
89.65944,38.9,37.6
89.67611,38.9,37.6
89.69278,38.9,37.6
89.70944,38.9,37.6
89.72611,38.9,37.6
89.74278,38.9,37.6
89.75944,38.9,37.6
89.77611,38.9,37.6
89.79278,38.9,37.6
89.80944,38.9,37.6
89.82611,38.9,37.6
89.84278,38.9,37.6
89.85944,38.9,37.6
89.87611,38.9,37.6
89.89278,38.9,37.6
89.90944,38.9,37.6
89.92611,38.9,37.6
89.94278,38.9,37.6
89.95944,38.9,37.6
89.97611,38.9,37.6
89.99278,38.9,37.6
90.00944,38.9,37.6
90.02611,38.9,37.6
90.04278,38.9,37.6
90.05944,38.9,37.6
90.07611,38.9,37.6
90.09278,38.9,37.6
90.10944,38.9,37.6
90.12611,38.9,37.6
90.14278,38.9,37.6
90.15944,38.9,37.6
90.17611,38.9,37.6
90.19278,38.9,37.6
90.20944,38.9,37.6
90.22611,38.9,37.6
90.24278,38.9,37.6
90.25944,38.9,37.6
90.27611,38.9,37.6
90.29278,38.9,37.6
90.30944,38.9,37.6
90.32611,38.9,37.6
90.34278,38.9,37.6
90.35944,38.9,37.6
90.37611,38.9,37.6
90.39278,38.9,37.6
90.40944,38.9,37.6
90.42611,38.9,37.6
90.44278,38.9,37.6
90.45944,38.9,37.6
90.47611,38.9,37.65294117647059
90.49278,38.9,37.65
90.50944,38.9,37.66153846153846
90.52611,38.9,37.675000000000004
90.54278,38.9,37.65
90.55944,38.9,37.650000000000006
90.57611,38.9,37.65
90.59278,38.9,37.650000000000006
90.60944,38.9,37.66956521739131
90.62611,38.9,37.650000000000006
90.64278,38.9,37.7
90.65944,38.9,37.7
90.67611,39,37.7
90.69278,39,37.7
90.70944,38.9,37.7
90.72611,39,37.7
90.74278,39,37.7
90.75944,38.9,37.650000000000006
90.77611,38.9,37.660000000000004
90.79278,39,37.650000000000006
90.80944,38.9,37.7
90.82611,38.9,37.666666666666664
90.84278,38.9,37.65
90.85944,38.9,37.65
90.87611,38.9,37.7
90.89278,38.9,37.666666666666664
90.90944,38.9,37.650000000000006
90.92611,38.9,37.65
90.94278,38.9,37.7
90.95944,38.9,37.7
90.97611,38.9,37.7
90.99278,38.9,37.7
91.00944,38.9,37.654545454545456
91.02611,38.9,37.650000000000006
91.04278,38.9,37.7
91.05944,38.9,37.68
91.07611,38.9,37.63333333333333
91.09278,38.9,37.643750000000004
91.10944,38.9,37.65263157894737
91.12611,38.9,37.64736842105263
91.14278,38.9,37.65
91.15944,38.9,37.65238095238095
91.17611,38.9,37.65
91.19278,38.9,37.650000000000006
91.20944,38.9,37.650000000000006
91.22611,38.9,37.7
91.24278,38.9,37.7
91.25944,38.9,37.7
91.27611,38.9,37.65714285714286
91.29278,38.9,37.650000000000006
91.30944,38.9,37.65
91.32611,38.9,37.64705882352941
91.34278,38.9,37.654545454545456
91.35944,38.9,37.64736842105263
91.37611,38.9,37.650000000000006
91.39278,38.9,37.650000000000006
91.40944,38.9,37.653333333333336
91.42611,38.9,37.65625
91.44278,38.9,37.644
91.45944,38.9,37.65217391304348
91.47611,38.9,37.615
91.49278,38.9,37.65
91.50944,38.9,37.65714285714286
91.52611,38.9,37.65
91.54278,39,37.65
91.55944,39,37.7
91.57611,39,37.7
91.59278,39,37.7
91.60944,39,37.650000000000006
91.62611,39,37.7
91.64278,39,37.7
91.65944,39,37.7
91.67611,39,37.7
91.69278,39,37.7
91.70944,39,37.7
91.72611,39,37.7
91.74278,39,37.7
91.75944,39,37.7
91.77611,39,37.7
91.79278,39,37.7
91.80944,39,37.653333333333336
91.82611,39,37.65
91.84278,39,37.65
91.85944,39,37.7
91.87611,39,37.7
91.89278,39,37.7
91.90944,39,
91.92611,39,37.7
91.94278,39,37.7
91.95944,39,37.7
91.97611,39,37.7
91.99278,39,37.7
92.00944,39,37.7
92.02611,39,37.7
92.04278,39,37.65263157894737
92.05944,38.9,37.650000000000006
92.07611,39,37.65
92.09278,39,37.65
92.10944,39,37.64705882352941
92.12611,39,37.65217391304348
92.14278,39,37.650000000000006
92.15944,39,37.7
92.17611,39,37.666666666666664
92.19278,39,37.650000000000006
92.20944,39,37.65
92.22611,39,37.7
92.24278,39,37.7
92.25944,39,37.6578947368421
92.27611,39,37.7
92.29278,39,37.644444444444446
92.30944,38.9,37.6
92.32611,39,37.65
92.34278,39,37.65172413793104
92.35944,39,37.644444444444446
92.37611,39,37.650000000000006
92.39278,39,37.64
92.40944,38.9,37.6
92.42611,39,37.65263157894737
92.44278,39,37.65
92.45944,38.9,37.650000000000006
92.47611,39,37.650000000000006
92.49278,39,37.650000000000006
92.50944,38.9,37.64666666666667
92.52611,39,37.650000000000006
92.54278,39,37.65384615384615
92.55944,39,37.64666666666667
92.57611,39,37.65
92.59278,39,37.650000000000006
92.60944,39,37.65
92.62611,39,37.650000000000006
92.64278,39,37.62222222222223
92.65944,39,37.63793103448276
92.67611,39,37.63548387096775
92.69278,39,37.65
92.70944,39,37.65714285714286
92.72611,39,37.63448275862069
92.74278,39,37.645833333333336
92.75944,39,37.650000000000006
92.77611,39,37.650000000000006
92.79278,39,37.642857142857146
92.80944,39,37.650000000000006
92.82611,39,37.65
92.84278,39,37.650000000000006
92.85944,39,37.6
92.87611,39,37.6
92.89278,38.9,37.6
92.90944,38.9,37.6
92.92611,38.9,37.650000000000006
92.94278,38.9,37.63333333333333
92.95944,38.9,37.65
92.97611,38.9,37.65263157894737
92.99278,38.9,37.650000000000006
93.00944,38.9,37.64666666666667
93.02611,39,37.65
93.04278,39,37.65
93.05944,39,37.650000000000006
93.07611,39,37.65
93.09278,39,37.650000000000006
93.10944,39,37.65
93.12611,39,37.65
93.14278,39,37.64666666666667
93.15944,39,37.650000000000006
93.17611,39,37.65
93.19278,38.9,37.653333333333336
93.20944,39,37.648
93.22611,39,37.65263157894737
93.24278,39,37.65
93.25944,39,37.64545454545455
93.27611,39,37.650000000000006
93.29278,39,37.650000000000006
93.30944,38.9,37.64545454545455
93.32611,38.9,37.63333333333333
93.34278,39,37.6
93.35944,39,37.62692307692308
93.37611,39,37.60666666666667
93.39278,39,37.6
93.40944,39,37.642857142857146
93.42611,39,37.64666666666667
93.44278,39,37.61923076923077
93.45944,38.9,37.6375
93.47611,39,37.65416666666667
93.49278,39,37.647619047619045
93.50944,39,37.65
93.52611,39,37.65
93.54278,39,37.65294117647059
93.55944,39,37.650000000000006
93.57611,39,37.65
93.59278,38.9,37.64
93.60944,38.9,37.65
93.62611,38.9,37.65
93.64278,38.9,37.65
93.65944,38.9,37.65
93.67611,38.9,37.650000000000006
93.69278,38.9,37.650000000000006
93.70944,38.9,37.65217391304348
93.72611,39,37.647619047619045
93.74278,39,37.65185185185185
93.75944,39,37.65
93.77611,39,37.64782608695653
93.79278,39,37.650000000000006
93.80944,39,37.6
93.82611,39,37.6
93.84278,39,37.6
93.85944,39,37.6
93.87611,39,37.6
93.89278,39,37.6
93.90944,39,37.644444444444446
93.92611,39,37.65238095238095
93.94278,39,37.650000000000006
93.95944,39,37.650000000000006
93.97611,39,37.64545454545455
93.99278,39,37.65263157894737
94.00944,39,37.64782608695653
94.02611,39,37.65263157894737
94.04278,39,37.64736842105263
94.05944,39,37.6
94.07611,39,37.650000000000006
94.09278,39,37.650000000000006
94.10944,39,37.642857142857146
94.12611,39,37.650000000000006
94.14278,39,37.65
94.15944,39,37.653333333333336
94.17611,39,37.650000000000006
94.19278,39,37.65
94.20944,39,37.650000000000006
94.22611,39,37.65
94.24278,38.9,37.650000000000006
94.25944,38.9,37.63333333333333
94.27611,38.9,37.63333333333333
94.29278,38.9,37.6
94.30944,39,37.64090909090909
94.32611,38.9,37.64166666666667
94.34278,38.9,37.6
94.35944,39,37.644444444444446
94.37611,39,37.65
94.39278,39,37.650000000000006
94.40944,39,37.6375
94.42611,39,37.650000000000006
94.44278,38.9,37.650000000000006
94.45944,38.9,37.650000000000006
94.47611,39,37.65217391304348
94.49278,38.9,37.644444444444446
94.50944,38.9,37.61785714285714
94.52611,38.9,37.60370370370371
94.54278,38.9,37.6
94.55944,38.9,37.6
94.57611,38.9,37.6
94.59278,38.9,37.6
94.60944,38.9,37.6
94.62611,38.9,37.6
94.64278,38.9,37.6
94.65944,38.9,37.6
94.67611,38.9,37.6
94.69278,38.9,37.63333333333333
94.70944,38.9,37.650000000000006
94.72611,38.9,37.64545454545455
94.74278,38.9,37.650000000000006
94.75944,38.9,37.650000000000006
94.77611,38.9,37.63333333333333
94.79278,38.9,37.650000000000006
94.80944,38.9,37.6
94.82611,38.9,37.6
94.84278,38.9,37.6
94.85944,38.9,37.6
94.87611,38.9,37.6
94.89278,38.9,37.6
94.90944,38.9,37.6
94.92611,38.9,37.65
94.94278,38.9,37.65294117647059
94.95944,38.9,37.650000000000006
94.97611,38.9,37.7
94.99278,38.9,37.650000000000006
95.00944,38.9,37.647619047619045
95.02611,38.9,37.65294117647059
95.04278,38.9,37.650000000000006
95.05944,38.9,37.65384615384615
95.07611,38.9,37.64782608695653
95.09278,38.9,37.65238095238095
95.10944,38.9,37.7
95.12611,38.9,37.7
95.14278,38.9,37.65
95.15944,38.9,37.64736842105263
95.17611,38.9,37.650000000000006
95.19278,38.9,37.65294117647059
95.20944,38.9,37.65
95.22611,38.9,37.65
95.24278,38.9,37.7
95.25944,38.9,37.65555555555556
95.27611,38.9,37.64705882352941
95.29278,38.9,37.650000000000006
95.30944,38.9,37.6
95.32611,38.9,37.6
95.34278,38.9,37.650000000000006
95.35944,38.9,37.650000000000006
95.37611,38.9,37.650000000000006
95.39278,38.9,37.6
95.40944,38.9,37.6
95.42611,38.9,37.650000000000006
95.44278,38.9,37.6
95.45944,38.9,37.63333333333333
95.47611,38.9,37.644444444444446
95.49278,38.9,37.650000000000006
95.50944,38.9,37.65
95.52611,38.9,37.65217391304348
95.54278,38.9,37.65
95.55944,38.9,37.65
95.57611,38.9,37.648
95.59278,38.9,37.65
95.60944,38.9,37.6
95.62611,38.9,37.6
95.64278,38.9,37.6
95.65944,38.9,37.6
95.67611,38.9,37.6
95.69278,38.9,37.6
95.70944,38.9,37.6
95.72611,38.9,37.6
95.74278,38.9,37.6
95.75944,38.9,37.6
95.77611,38.9,37.6
95.79278,38.9,37.6
95.80944,38.9,37.6
95.82611,38.9,37.6
95.84278,38.9,37.6
95.85944,38.9,37.6
95.87611,38.9,37.6
95.89278,38.9,37.6
95.90944,38.9,37.6
95.92611,38.9,37.6
95.94278,38.9,37.6
95.95944,38.9,37.6
95.97611,38.9,37.6
95.99278,38.9,37.6
96.00944,38.9,37.6
96.02611,38.9,37.6
96.04278,38.9,37.6
96.05944,38.9,37.6
96.07611,38.9,37.6
96.09278,38.9,37.6
96.10944,38.9,37.6
96.12611,38.9,37.6
96.14278,38.9,37.6
96.15944,38.9,37.6
96.17611,38.9,37.6
96.19278,38.9,37.6
96.20944,38.9,37.6
96.22611,38.9,37.6
96.24278,38.9,37.6
96.25944,38.9,37.6
96.27611,38.9,37.6
96.29278,38.9,37.6
96.30944,38.9,37.6
96.32611,38.9,37.6
96.34278,38.9,37.6
96.35944,38.9,37.6
96.37611,38.9,37.6
96.39278,38.9,37.6
96.40944,38.9,37.6
96.42611,38.9,37.6
96.44278,38.9,37.6
96.45944,38.9,37.6
96.47611,38.9,37.6
96.49278,38.9,37.6
96.50944,38.9,37.6
96.52611,38.9,37.6
96.54278,38.9,37.6
96.55944,38.9,37.6
96.57611,38.9,37.6
96.59278,38.9,37.6
96.60944,38.9,37.6
96.62611,38.9,37.6
96.64278,38.9,37.6
96.65944,38.9,37.6
96.67611,38.9,37.6
96.69278,38.9,37.6
96.70944,38.9,37.6
96.72611,38.9,37.6
96.74278,38.9,37.64
96.75944,38.9,37.650000000000006
96.77611,38.9,37.6
96.79278,38.9,37.6
96.80944,38.9,37.6
96.82611,38.9,37.6
96.84278,38.9,37.6
96.85944,38.9,37.6
96.87611,38.9,37.6
96.89278,38.9,37.6
96.90944,38.9,37.6
96.92611,38.9,37.6
96.94278,38.9,37.6
96.95944,38.9,37.650000000000006
96.97611,38.9,37.65
96.99278,38.9,37.650000000000006
97.00944,38.9,37.63333333333333
97.02611,38.9,37.6
97.04278,38.9,37.6
97.05944,38.9,37.650000000000006
97.07611,38.9,37.6
97.09278,38.9,37.6
97.10944,38.9,37.6
97.12611,38.9,37.6
97.14278,38.9,37.6
97.15944,38.9,37.6
97.17611,38.9,37.6
97.19278,38.9,37.6
97.20944,38.9,37.6
97.22611,38.9,37.6
97.24278,38.9,37.6
97.25944,38.9,37.6
97.27611,38.9,37.6
97.29278,38.9,37.6
97.30944,38.9,37.6
97.32611,38.9,37.6
97.34278,38.9,37.6
97.35944,38.9,37.6
97.37611,38.9,37.6
97.39278,38.9,37.6
97.40944,38.9,37.6
97.42611,38.9,37.6
97.44278,38.9,37.650000000000006
97.45944,38.9,37.6
97.47611,38.9,37.63333333333333
97.49278,38.9,37.6
97.50944,38.9,37.6
97.52611,38.9,37.650000000000006
97.54278,38.9,37.625
97.55944,38.9,37.6
97.57611,38.9,37.6
97.59278,38.9,37.6
97.60944,38.9,37.6
97.62611,38.9,37.6
97.64278,38.9,37.6
97.65944,38.9,37.6
97.67611,38.9,37.6
97.69278,38.9,37.6
97.70944,38.9,37.6
