device,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O
plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wellmapId,H10,G10,F10,E10,D10,C10,B10,A10,H9,G9,F9,E9,D9,C9,B9,A9,H4,G4,F4,E4,D4,C4,B4,A4,H3,G3,F3,E3,D3,C3,B3,A3
sennum,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
measurement,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value,Raw Value
0.56778,56.786,53.192,55.106,54.713,55.237,56.4475,55.711,57.921,54.662,55.617,56.976,57.096999999999994,54.82,56.538,57.1405,57.5765,62.396,55.4785,58.8875,57.07,55.432500000000005,56.955,57.683,57.3635,56.6905,57.0875,56.08,56.1815,54.6135,57.484,54.932500000000005,47.3745
0.58444,56.762,53.1985,55.063500000000005,54.732,55.211,56.486,55.717,57.9185,54.611000000000004,55.591499999999996,56.995000000000005,57.1235,54.804500000000004,56.549,57.1525,57.590999999999994,62.4195,55.464,58.918,57.0955,55.439,56.9865,57.708,57.335499999999996,56.688,57.0745,56.0535,56.1425,54.5665,57.518,54.858000000000004,47.272
0.60111,56.756,53.181,55.026,54.668,55.1885,56.480000000000004,55.7255,57.876000000000005,54.5135,55.581500000000005,56.959,57.102999999999994,54.754000000000005,56.4965,57.129,57.5775,62.381,55.397000000000006,58.908,57.0685,55.4035,56.9715,57.7085,57.2755,56.691,57.034,56.014,56.087999999999994,54.4705,57.5225,54.7815,47.164
0.61778,56.7255,53.1125,54.974999999999994,54.6315,55.1245,56.45,55.6845,57.836,54.423,55.527,56.93,57.058,54.6635,56.451,57.0945,57.558,62.404,55.324,58.87,57.0015,55.357,56.915499999999994,57.661500000000004,57.218,56.638,56.9985,55.977999999999994,56.031499999999994,54.347,57.473,54.722,47.071
0.63444,56.6385,53.043499999999995,54.872,54.533500000000004,55.0385,56.452,55.6215,57.7485,54.287000000000006,55.4735,56.855999999999995,56.9855,54.5745,56.3335,57.019999999999996,57.5,62.387,55.2355,58.801500000000004,56.8735,55.2265,56.831,57.65,57.085499999999996,56.6115,56.9675,55.936,55.971,54.273,57.4915,54.643,46.962
0.65111,56.536,52.908500000000004,54.7195,54.394999999999996,54.913,56.351,55.4915,57.6225,54.164,55.388999999999996,56.75,56.8815,54.433499999999995,56.212,56.914500000000004,57.421,62.3915,55.093,58.7515,56.7215,55.126999999999995,56.742000000000004,57.576,56.987,56.575,56.895,55.888999999999996,55.927499999999995,54.165499999999994,57.3665,54.507999999999996,46.795500000000004
0.66778,56.4225,52.769999999999996,54.576,54.2375,54.754999999999995,56.2535,55.3155,57.4945,54.0185,55.301500000000004,56.631,56.7605,54.260000000000005,56.0385,56.7805,57.3225,62.3895,54.915,58.6,56.594,55.043,56.612,57.5175,56.858000000000004,56.561,56.8535,55.8055,55.8465,54.004999999999995,57.2825,54.3945,46.6285
0.68444,56.2715,52.5905,54.397999999999996,54.049,54.5925,56.125,55.1445,57.322,53.851,55.2025,56.4825,56.6225,54.079499999999996,55.8555,56.644999999999996,57.228,62.408,54.765,58.525,56.448,54.9335,56.55,57.431,56.69,56.501999999999995,56.790000000000006,55.708,55.7625,53.85,57.1275,54.2385,46.4415
0.70111,56.108000000000004,52.4035,54.213,53.8425,54.4135,55.9645,54.949,57.1225,53.677,55.077,56.3055,56.466499999999996,53.94,55.705,56.539,57.1115,62.411,54.6265,58.3865,56.233000000000004,54.7965,56.3705,57.3425,56.488,56.435,56.684,55.6015,55.6715,53.7125,57.036500000000004,54.101,46.2265
0.71778,55.913,52.207499999999996,54.0225,53.6145,54.223,55.811,54.71,56.9155,53.504999999999995,54.959,56.198,56.358,53.7885,55.557500000000005,56.4035,56.948499999999996,62.408,54.412499999999994,58.28,56.0195,54.61150000000001,56.222,57.188500000000005,56.2795,56.332499999999996,56.5895,55.483000000000004,55.569,53.564,56.833,53.928,46.0285
