Seed Density (k),ctrl,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
Dose,ctrl,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM
Beating occurrence date,ctrl,12,12,12,12,12,12,10,10,10,10,10,10,10,none,none,12,12,10,10,10,10,none,none,none,none,none,none,none,none,none,none
Beating,ctrl,2,2,1,1,1,1,2,2,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
device,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O
plate,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O
well,A4,G4,E4,F4,D4,C4,B4,F10,E10,H10,G10,D10,C10,B10,H4,A10,C9,B9,H3,G9,F9,E9,H9,G3,F3,E3,D9,D3,C3,B3,A9,A3
measurement,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux
2022-01-22 11:30:00+00:00,-0.108004124,68.28497345,59.92394341,73.58948854,81.9248917,65.76243114,59.85842535,74.90590361,78.96633491,48.89431095,54.12174125,69.82360857,93.87769657,110.4911063,46.45107634,39.55234376,55.48877559,56.53035501,32.75650211,49.15852873,43.84230571,43.68943146,38.50636614,52.83146164,66.90157576,67.10082379,62.60282622,72.3415592,57.34147828,42.05237832,43.63144156,42.3114927
2022-01-22 11:45:00+00:00,0.004243592,67.87878583,59.3274184,73.35726083,81.07533167,65.11840611,59.066586,73.99488551,78.56467142,50.42174093,54.37975799,69.40321953,93.3370791,111.4531368,46.71422538,39.65408626,55.0457336,56.06052058,33.15348986,48.96720198,43.6763421,43.35958567,38.44013256,52.82846524,66.34973044,66.92050613,62.03772155,71.24654927,57.12536278,41.54047521,43.63800543,40.98037509
2022-01-22 12:00:00+00:00,0.025967713,68.1592839,59.02483863,73.47804384,81.22412803,64.91203473,58.97673952,73.92274504,78.86813703,51.57029528,54.79751135,69.79105254,93.86664734,110.8195021,47.21742458,40.25356467,55.00260977,56.00687989,32.96955177,49.0795263,43.53087639,43.36461492,38.60942797,53.05015293,66.59017611,67.15724256,62.17133302,71.46823948,57.06922001,41.09310277,44.00774823,41.34828974
2022-01-22 12:15:00+00:00,0.023163729,67.54793266,58.42607779,72.91224611,80.152622,64.33337483,58.27291905,73.25240806,78.38736175,51.46595615,54.59401023,69.35875271,93.21408646,110.9248328,46.24170615,40.21472977,54.68493955,55.71161892,32.32901757,49.04334442,43.43128107,43.11166096,39.05579941,52.27123524,67.23799786,66.69875287,61.76838013,71.27278061,56.89775205,41.32416229,43.87238347,40.05862406
2022-01-22 12:30:00+00:00,-0.017280066,67.63696319,58.17355436,73.19436342,80.32479595,64.08950096,58.19355293,73.20760126,78.70536963,51.90356287,54.90676721,69.63512798,93.78015117,111.9916591,45.78570367,39.93218801,54.56261492,55.72314407,31.28488844,49.13974347,43.4089016,43.02646688,38.77648195,52.2998498,67.75304173,67.13320171,61.74508717,71.51540584,57.02503199,41.61329055,44.40136692,40.42416881
2022-01-22 12:45:00+00:00,-0.024669729,67.17969571,57.76646835,72.48111939,79.3751508,63.59220317,57.49345449,71.94243454,78.37695821,51.57881033,54.76964453,69.33068533,93.49967484,111.6496235,45.8163302,40.09633325,54.15535426,55.38830772,32.22594815,48.8279739,43.1585122,42.70562352,40.21913402,51.476502,66.82899834,66.54280675,61.20120941,70.71212594,56.38659236,40.75497916,43.66627224,40.21942306
2022-01-22 13:00:00+00:00,-0.045999514,67.41040557,57.61928307,72.88750271,79.57637003,63.56792449,57.46756652,71.96303766,78.65324107,51.36466219,55.14296938,69.72714637,93.86164012,111.9328593,46.25245132,40.62192207,54.11275521,55.48506715,31.63188771,48.82269716,43.07612292,42.61574565,40.78448949,51.38046746,66.90559724,66.64977076,61.3565947,70.36901286,56.71687555,40.7548775,43.71148975,40.77936653
2022-01-22 13:15:00+00:00,-0.106846917,67.0325018,57.05847382,71.70848136,78.49871069,62.56063009,56.63225767,71.06444497,78.1383571,50.37168994,55.45329601,69.36063664,93.42423326,111.9769848,46.27463292,40.20064582,53.76946725,55.1257408,32.20089627,48.46877704,42.79999913,42.43945972,40.28386055,50.65510756,66.78296501,66.62460824,60.93611488,70.22465648,56.76123936,40.84412115,43.64939001,40.2854912
2022-01-22 13:30:00+00:00,-0.147801564,67.03991364,56.89056146,71.81724671,78.65821557,62.54944637,56.59617125,71.01417745,78.15858997,50.29637273,55.58529203,69.65873806,93.87257252,112.5281766,46.15547133,40.01524358,53.73085123,55.25053089,31.20653178,48.50900399,42.76894448,42.47680105,40.39820689,50.67639408,67.44809112,66.85745625,61.10005678,70.83949489,56.65177135,41.35932088,43.92179392,40.50580053
2022-01-22 13:45:00+00:00,-0.209591876,66.86704909,56.29013469,70.72007114,77.60546663,61.80475183,56.03667823,70.17713948,77.80779201,49.93160553,55.77923789,69.59592154,93.53861357,111.2373954,45.84002009,40.51603342,53.34469815,54.83211897,31.63301518,48.38632503,42.47896729,42.27275605,40.10936074,49.98376657,66.75748856,66.37374525,60.68824601,69.75262271,56.32021485,41.3838652,44.67667077,39.90869681
2022-01-22 14:00:00+00:00,-0.244957813,67.03210633,56.25371633,70.89995134,77.53678999,61.73928353,55.8894831,70.35103186,77.92025354,49.91140413,56.31628028,70.04773271,94.12256968,112.6195235,45.65924665,41.08408529,53.31476681,54.89374676,31.4867458,48.49151882,42.45513148,42.30066926,40.2798173,49.92389194,66.67135626,66.4111789,60.86400774,69.76330772,56.45698557,41.31493507,44.79993935,40.06475749
2022-01-22 14:15:00+00:00,-0.264241335,66.55533475,55.6798055,70.1000873,76.65478525,60.95597504,55.33890714,69.64826411,77.43936546,49.60845863,55.70941719,69.71840666,93.59068207,108.6728092,45.58100523,40.12925406,52.90444408,54.42982787,30.6952555,48.25996268,42.11755747,42.01114548,39.61242475,49.72848126,66.35891206,66.09018084,60.20381184,69.41234446,56.0408255,40.94692659,44.33660061,39.95991829
2022-01-22 14:30:00+00:00,-0.233534312,66.89534352,55.52991149,70.11095281,76.67811049,60.84943611,55.12048051,69.63280133,77.6011725,49.47975503,55.74706855,70.07714481,94.02212845,108.0080496,45.58019141,40.00409693,52.89092565,54.42115691,31.45240831,48.45633808,41.96362724,42.00872303,39.64819191,49.96941392,66.89893407,66.3087016,60.39081471,69.48824314,56.25871386,40.90966607,44.43345355,40.3057477
2022-01-22 14:45:00+00:00,-0.308126185,66.42770074,54.98097876,69.51689971,75.72909217,60.12650747,54.66646981,69.35616039,77.19488066,49.04987197,55.90518922,69.81658674,93.4872884,107.6330123,45.21416256,40.16702751,52.49843276,54.14125755,29.92263948,48.12954898,41.74627899,41.78991107,38.79638099,49.30351685,66.88272338,66.22363152,59.9352638,69.02236843,55.85392523,40.85267547,43.54981284,39.6735436
2022-01-22 15:00:00+00:00,-0.281682042,66.0230918,54.87205755,69.44955531,75.7766301,60.10413591,54.64987217,69.5547168,77.38904307,48.89814998,56.15578743,70.21753478,93.98487139,107.9751303,45.23818472,40.50366803,52.42359571,54.24821026,30.40358638,48.34224931,41.66605649,41.76368328,39.10184825,49.17311367,67.00681942,66.44120413,60.01900666,69.0365304,56.10120498,41.36200276,43.11320332,40.21219413
2022-01-22 15:15:00+00:00,-0.12717691,65.90146605,54.36527985,69.12719708,74.92479097,59.50317006,54.18670459,69.50128324,77.01339336,48.58699399,55.80976156,70.15362329,93.65438184,107.0958728,45.11927498,40.24039083,52.01965048,53.87668036,29.4928879,47.92960501,41.38440457,41.55474835,39.20080511,48.91153063,66.6011066,66.0442408,59.57125595,68.64519902,55.9116312,40.39418584,43.63694276,40.06977257
2022-01-22 15:30:00+00:00,-0.099814443,66.39839102,54.22726023,69.31550603,74.99053372,59.45901689,54.09944328,69.78327523,77.19332112,48.49729183,56.20407501,70.56296575,93.91247958,107.2937735,45.16447688,40.29885591,51.94708261,53.93389721,29.71148747,47.83328736,41.26657132,41.56324642,39.55393172,49.05733645,66.97652435,66.16447344,59.61818994,68.9794289,55.90236223,40.47543699,43.99535618,39.87015058
2022-01-22 15:45:00+00:00,-0.036898149,65.71823062,53.72423002,68.96730698,74.03271391,58.8069133,53.69151848,69.52722881,76.58733145,47.92545607,56.17921787,70.41755603,93.35405059,106.8099828,44.38520292,40.03016799,51.53036154,53.6386851,29.00673894,47.75667477,41.10732909,41.38505094,39.66838556,48.8197494,66.42338614,66.07764692,59.29777791,68.41888656,55.99547729,40.37379247,43.94300824,40.16235505
2022-01-22 16:00:00+00:00,-0.052582055,65.83667642,53.59726956,69.18985215,74.10057898,58.72198089,53.82871457,69.8278366,76.55975104,47.96873687,56.44912112,70.79898018,93.72927319,106.7997214,44.41739235,39.6586529,51.53327736,53.70526655,29.27703417,47.8394555,41.09617045,41.45532405,40.09904701,48.69815391,66.51232581,66.40040131,59.47766725,68.34487304,56.24150323,40.33964879,44.26656627,40.77845651
2022-01-22 16:15:00+00:00,0.022954508,65.45058026,53.14243733,68.43419269,73.18007212,58.27331637,53.29472361,69.68967971,76.07478117,47.44377983,55.9638058,70.83042716,93.27893339,104.6981091,43.84265824,39.67118765,51.18977987,53.32953605,28.84496217,47.55780695,40.79142395,41.12062105,40.07479898,48.52995349,66.21853638,65.9807201,58.99248062,67.93203854,55.83827749,40.39085468,44.21808261,39.59486996
2022-01-22 16:30:00+00:00,0.080604966,65.43723397,53.04231341,68.74174789,73.09254259,58.1590833,53.29779639,70.13735233,76.18803144,46.77669657,56.00617552,71.23404251,93.68934009,104.6343782,43.8882885,39.12251714,51.18041003,53.38526468,28.97767553,47.58407204,40.78586504,41.09204601,40.64641148,48.88489591,66.32052743,65.79260324,59.16714573,68.02565736,55.9828474,40.73828186,44.71272275,39.02735076
2022-01-22 16:45:00+00:00,0.096036876,65.19221868,52.70506418,67.98281707,72.32540229,57.64127585,52.69621572,69.80688657,75.63146017,46.71550731,56.01125394,71.0292644,93.06660197,102.6019151,43.76075906,39.31405604,50.8720655,52.99066032,28.84009856,47.35140826,40.39786552,40.77836275,40.36445056,49.04277779,65.86342591,65.16728995,58.62877728,67.23346722,55.31579697,40.87433846,44.08314778,38.71074096
2022-01-22 17:00:00+00:00,0.120083819,65.48990541,52.6006999,68.13121058,72.24133488,57.64526854,52.67389974,70.12042175,75.84518906,47.16612213,56.23709747,71.40203327,93.33194532,102.4362428,43.82338865,40.21854462,50.92104373,53.03566325,29.19429063,47.68165156,40.35414497,40.80964709,40.60174898,49.2522065,66.18117477,65.37166655,58.8571905,67.27025024,55.26797347,41.21204999,44.10618704,38.79527284
2022-01-22 17:15:00+00:00,0.194627104,64.93751757,52.20800321,67.28654043,71.32167923,56.94458381,52.15081087,69.83716873,75.2379365,46.62911012,55.95000538,71.22734465,92.69267106,101.1859486,43.12780349,39.80809842,50.62386878,52.73399439,29.09306291,47.36808051,40.08662098,40.58407233,41.0392024,49.74768331,65.41808323,64.87432847,58.3977729,66.62339162,55.37719969,40.71984509,43.60315133,39.13846356
2022-01-22 17:30:00+00:00,0.210027599,65.004822,52.10957185,67.37333004,71.31898943,56.91905907,52.15511244,70.13763586,75.37299489,46.69668939,56.30943183,71.58194319,93.0742374,101.8386521,42.91670971,39.73238183,50.59087147,52.74831314,29.5010798,47.44003147,40.08748934,40.55314415,40.91320162,50.17477052,65.5367402,64.8388855,58.43407734,66.54836394,55.86166624,41.04921346,43.65088487,39.38748367
2022-01-22 17:45:00+00:00,0.233527364,64.65285639,51.6751627,66.63528673,70.39914498,56.3452477,51.60579308,69.95765128,74.8673743,45.85085789,56.15660157,71.69510152,92.63332651,100.7594911,42.98481574,39.6870802,50.17969882,52.30533925,29.24706659,47.05817279,39.75936138,40.2247946,41.22172253,49.8022897,65.14887435,64.46598284,57.90481225,66.0883901,55.27966333,40.64267057,43.1345343,39.10448433
2022-01-22 18:00:00+00:00,0.250211669,64.92349505,51.75723714,66.8470767,70.35948471,56.40317873,51.56799458,70.26513961,75.06552172,45.82828823,56.64914333,71.9686243,92.95930586,100.1507602,43.27265699,39.76474657,50.19429812,52.39406537,29.77635614,47.07774432,39.67170862,40.29094681,41.81439272,50.21801815,65.41236067,64.71270206,58.0219282,66.47533141,55.24578249,40.68188451,43.51069014,39.3991462
2022-01-22 18:15:00+00:00,0.118945288,64.3145734,51.190938,66.08267899,69.31240317,55.78157309,51.09220904,69.9018923,74.34792137,45.92711464,56.28550023,71.86610896,92.33925442,100.2978048,43.22599828,39.3372056,49.84313272,52.03620076,29.29263834,46.82774629,39.48836079,40.04767361,40.90857205,49.97000503,65.1678587,64.12862349,57.58217407,65.91218418,55.21911335,40.90503015,43.07478013,39.02919913
2022-01-22 18:30:00+00:00,0.093334185,64.41675931,51.15535392,66.12583583,69.31511838,55.83631274,51.10140278,70.0943043,74.30149071,46.4065091,56.0160769,72.18677533,92.67851086,99.98930036,43.35844447,39.37467738,49.88990308,52.16966097,29.37944732,46.99528356,39.46913718,40.12036842,40.72402932,50.34404913,65.66989763,64.06707579,57.80886699,65.95387608,55.53560475,41.01574487,43.38809593,39.27115587
2022-01-22 18:45:00+00:00,-0.011589007,63.81685806,50.6980294,65.54039892,68.3691154,55.27298456,50.73441926,69.49267994,73.74255825,45.87758095,55.83094632,71.41842579,92.08966204,100.0634639,43.3274586,39.48633864,49.52755091,51.74697548,29.55833726,46.76555292,39.19346144,39.77472114,40.40684834,50.26577202,65.22455009,63.53095421,57.20715878,65.18559877,55.12398618,40.74757626,42.8197027,38.84574127
2022-01-22 19:00:00+00:00,0.007364373,63.94987438,50.72514486,65.65784466,68.22529962,55.3421348,50.78059205,69.63871438,73.82618182,45.61675962,56.20864678,71.47582488,92.5168479,100.1851997,43.67211149,39.75013457,49.61144064,51.88387522,29.47078155,47.00226395,39.15972494,39.77085321,40.79783671,50.28042968,65.30748766,63.61397293,57.383925,65.25162876,55.06409211,41.12339796,42.89833175,39.2191173
2022-01-22 19:15:00+00:00,0.06994472,63.47905824,50.36663068,65.28303274,67.54909765,54.78498721,50.30240179,68.87261984,73.22746997,45.83033488,55.86397066,70.67441798,91.78822643,99.38855267,43.79280681,39.14757231,49.28112396,51.51704147,29.53927221,46.4469868,38.84258257,39.43755149,40.1453612,49.56955552,64.80429867,62.90788731,56.71440435,64.81102975,54.8721495,40.79195035,42.90781018,39.02364196
2022-01-22 19:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-22 19:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-22 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-22 20:15:00+00:00,2.849120954,-8.852408873,4.710884218,-4.370812975,4.339828123,-3.086986283,1.220629534,7.439513945,11.21490552,3.337994782,-5.621632523,-0.321937315,-5.966505641,-4.246549561,5.438456536,-1.683130128,0.799685966,1.145744588,-5.035027526,-4.68241293,2.854939203,10.64843491,-10.49115202,-1.431995227,9.033335976,6.303426045,-0.407551907,8.960010104,10.32795761,-0.501898718,6.101982591,6.439913074
2022-01-22 20:30:00+00:00,3.795541147,5.376946065,15.41040303,9.664056869,17.14273306,8.870674308,11.0864411,13.88045096,18.23845028,10.53121001,4.551551508,10.17894134,12.19898909,11.6929328,12.3509504,5.035566765,10.92450766,14.46019836,6.154200972,6.096227806,10.45003361,17.11779173,1.382448591,11.76379832,22.68978965,15.04805621,8.204116566,20.67141911,19.93424591,9.424696523,18.00384294,28.95656312
2022-01-22 20:45:00+00:00,-0.521972821,0.937519052,7.454599289,4.88486701,10.74704848,7.050682089,6.78880901,7.766236749,10.76952611,5.004644178,0.7551543,2.663991469,6.316309833,5.70779842,7.092516612,1.634864988,4.524011282,6.230149535,2.781479089,1.51349766,5.161542644,9.673080046,-1.309354167,6.714245574,15.860094,9.559142139,4.556579357,14.01527317,11.32349205,5.774080119,7.237010871,13.64376649
2022-01-22 21:00:00+00:00,1.367317818,8.378671383,11.16648257,11.45711775,16.16235593,12.36792981,9.085630369,11.60547532,14.54423982,9.302286164,5.29414104,8.99758404,14.59200428,17.6610508,10.68876438,5.598345353,7.729459773,10.99736229,5.687846136,7.859572452,7.786781407,11.77368951,3.485793077,11.0652181,20.2434108,12.57352496,7.932904247,16.89610268,15.25157043,9.338481346,8.052491391,22.36825488
2022-01-22 21:15:00+00:00,-0.542486308,7.964770771,10.07704744,12.62574942,14.42913785,10.79560333,9.932649969,8.29153527,11.58226228,6.169599053,3.909297595,6.218142204,13.19164018,13.44411164,8.627225297,3.727198487,5.824298497,9.50193201,4.743850571,5.082335434,5.286595287,7.955575034,0.891480444,9.760619819,17.86705454,10.73105483,6.324537999,15.40453324,12.33286978,7.039719106,8.878334302,14.0040102
2022-01-22 21:30:00+00:00,0.58298554,11.56805952,13.68732337,16.97757311,17.33856404,13.0268818,11.56232057,11.44818638,12.88315303,8.041586084,7.325369334,9.715759004,20.05718994,16.98371547,9.711094778,5.452877058,8.685964998,13.16597545,6.204527041,6.587098391,8.044978662,9.596792878,3.582655169,12.782967,22.69917721,13.67623253,8.849640595,17.69630026,13.20333659,9.314605102,11.21400083,18.44578056
2022-01-22 21:45:00+00:00,-0.810890688,11.93418868,14.28044322,18.47344416,18.01487773,11.93354663,10.43779211,9.267883524,12.00727996,6.911061907,5.781849148,8.529738596,17.4482611,19.70791175,8.999996083,4.698986228,8.265079785,11.30520455,5.873120681,7.149164842,6.981371129,8.217592992,2.728032595,10.87084098,21.27927339,11.66295007,8.114574161,16.30855819,13.26105356,7.970870033,9.603090905,14.03631214
2022-01-22 22:00:00+00:00,-0.381989802,15.5871766,16.59659389,21.76594927,21.28262185,13.81081637,11.99641322,11.69814476,13.19282915,7.980986998,7.48206503,10.73519938,22.50211745,24.12163336,11.08214014,5.96049185,10.35464761,12.85746314,6.593004637,8.069087624,8.373187176,9.869422212,3.387612465,12.33559331,24.76517277,13.04538085,10.60523619,18.05649287,15.4235728,10.36723125,10.24869086,15.61371482
2022-01-22 22:15:00+00:00,-1.039030295,16.78101022,16.84136608,22.11032907,22.05834895,13.04815798,11.32299008,10.02261335,12.28491988,7.379730635,6.978941598,10.2975607,20.59492508,22.53287262,9.814377426,6.148009375,9.801991134,11.51546465,6.442314486,8.761005565,6.79163994,9.1857296,4.078353927,11.06830042,24.07330219,12.02669719,9.367795368,16.80600103,13.45881242,9.462596066,10.18593305,13.46882565
2022-01-22 22:30:00+00:00,-0.763424978,19.84138716,18.73972451,24.24326352,24.45805618,14.45817251,12.82128377,12.43090719,13.06490422,7.486507921,9.062336977,11.28502902,24.88472319,25.32405952,11.65124986,7.654807016,11.12733177,12.98277954,6.990022532,10.37346035,8.068958002,10.59126019,5.084062008,12.41532445,24.80319731,14.45048163,11.421348,18.37120285,15.28714852,9.406231603,12.39533409,14.8196517
2022-01-22 22:45:00+00:00,-1.231345179,20.72049026,18.25970634,24.68107741,25.14006935,14.88540611,12.64756999,10.79597407,12.47706592,7.263182671,8.475418612,11.15211351,24.6230447,24.87773447,10.11758055,6.931891454,10.82058459,13.21287825,6.751867918,9.304871763,6.624889348,9.508576344,6.270984183,11.74251267,24.40140258,12.66390439,10.70509234,17.84564391,14.44217117,10.58076839,10.92673241,14.19972185
2022-01-22 23:00:00+00:00,-0.951017186,23.15662717,19.67792135,26.35099251,27.36916362,16.25384954,13.74996209,11.37367515,13.11454733,8.320281147,9.117024873,12.22175988,26.08408595,22.92377962,10.93178907,8.121515946,11.80907848,14.41132414,7.297220421,11.39069247,7.337216459,10.53837553,7.129589628,12.72139268,24.99558586,14.48574894,12.07515504,18.68973409,15.31986426,12.71381314,13.08501476,15.86765813
2022-01-22 23:15:00+00:00,-1.151264713,23.43344181,17.55612765,26.80913052,28.23304234,16.44711098,14.01063893,12.00495532,12.54796384,7.93833745,8.337574021,12.04170892,30.13437043,26.72053066,10.52751137,9.708873238,11.76111428,15.23748958,7.307629379,9.642675581,6.852040913,9.941192684,8.84081615,13.3020781,26.01682998,13.88810946,13.06760923,18.80042484,17.13165155,11.75134025,11.73761571,15.92122473
2022-01-22 23:30:00+00:00,-1.018974974,25.11548265,18.67988154,28.46143941,29.85165038,17.53307304,15.55818637,13.82525301,13.35639551,7.921205859,8.825437569,13.13113799,33.46278996,29.24566881,11.28812344,11.00391669,12.65812459,17.11806276,7.893084142,11.26512437,7.595265827,10.70159562,11.44075192,12.89350608,26.09885047,14.73500964,14.18994193,19.61962943,17.37760241,12.27045807,12.79402938,17.3694032
2022-01-22 23:45:00+00:00,-1.201331131,26.76208315,18.36348852,29.87422396,30.88765533,18.08970069,15.75768189,14.08858436,12.96004052,8.81546685,8.387437842,13.21123884,41.60607753,31.75869474,11.28439996,10.50527239,12.75629506,16.83928642,7.696729475,10.60995958,7.677505291,10.25105192,13.26376173,13.29573446,30.07314693,15.42990942,13.5027062,19.14849643,17.76979359,12.48026508,13.08921573,18.17925833
2022-01-23 00:00:00+00:00,-1.065119709,27.45961368,19.56984214,31.41254486,31.81087387,19.10984465,16.21250398,16.20434938,13.96423927,10.73686861,9.132786519,14.57469867,46.41438741,33.14438974,11.60128543,11.94478358,13.7490481,18.31188743,8.672182402,11.46036391,8.687425473,10.92171059,14.57630229,13.97049781,30.44921217,16.29381992,14.89512095,19.9619848,19.88771567,13.50935635,13.30099132,19.33112485
2022-01-23 00:15:00+00:00,-1.19537181,29.7383625,19.08675525,32.06395468,32.01309436,19.11600537,16.09500751,16.59023339,13.47933574,9.234132116,9.877804837,14.81222624,53.33025011,33.58249699,14.26619167,10.71752622,14.396196,17.88980714,7.978468784,12.44588993,8.545550811,10.83334947,13.04647465,13.76792826,30.39364861,17.9958479,13.97067218,19.59391011,18.13400249,12.62064078,13.75979724,19.91301578
2022-01-23 00:30:00+00:00,-1.044479959,29.48923168,19.84645786,33.0847556,32.98913616,19.69447829,16.92255662,17.65859672,13.91480091,11.72793979,10.47434656,15.85515362,56.02326143,38.32268776,14.43940969,9.260919741,15.3357516,18.75824732,9.481355259,13.66577901,9.445239712,11.83886533,15.09675883,14.43585656,32.39037279,18.09930344,13.96566134,20.63277268,20.07771923,12.9376704,15.47730342,20.94212576
2022-01-23 00:45:00+00:00,-1.222735593,28.37762903,19.85820923,33.22228417,33.570252,19.57614801,17.185095,17.94623506,13.53107142,10.11082248,10.73697933,15.88214912,52.23750275,36.66832998,14.43809541,11.35159972,16.39965051,18.86549203,9.724540571,13.94143852,10.11209568,12.25953958,12.45091453,13.85089303,28.63646637,18.02412331,14.3528308,21.49012722,19.89869057,13.47998368,13.28579324,21.63807683
2022-01-23 01:00:00+00:00,-1.095822687,28.79525477,20.74788985,33.92780218,35.24825571,20.29204595,17.52717573,19.18578838,14.20038874,7.938633474,10.75388808,16.39452915,55.69286679,38.65177832,15.33842552,11.23449818,17.93677646,19.61715835,9.56292653,14.99889923,10.6578203,13.06584812,12.410077,14.15510035,30.01796401,20.93954621,15.59952817,22.23480075,21.33667627,14.32952963,12.99045128,22.63474385
2022-01-23 01:15:00+00:00,-1.135257742,28.67312792,21.49022122,33.73404851,35.58792404,20.33843043,18.62560249,20.7396261,14.62950205,10.09595667,10.02127934,16.60616453,50.16289065,35.27897788,15.74609302,10.49001903,19.11986801,20.28379759,10.47923177,14.57743516,10.5945651,12.89727181,13.25217529,14.70507035,29.08778422,18.9976193,16.92118317,22.71011394,23.59046919,13.44021247,15.84515331,23.21811756
2022-01-23 01:30:00+00:00,-1.039028384,29.43880394,22.34246473,34.34146009,36.7430824,21.06519462,19.61212917,22.43172781,15.54189673,10.27144349,10.1786024,17.94290327,43.87493479,34.94951834,17.37302963,11.06104186,19.99350449,21.10176493,11.22250235,14.49472369,11.59674111,13.28239555,11.03501971,15.93237186,28.96646397,20.19611814,18.01545428,22.69514759,24.75185932,13.4947889,15.87813128,24.15353536
2022-01-23 01:45:00+00:00,-1.064529432,30.37572673,22.54588587,34.51693664,36.63349112,21.35208163,20.61345368,22.1197652,16.08887338,10.75614407,8.877679364,17.36567803,44.28767085,33.85655513,14.8980349,10.11518483,20.04735776,21.23293156,10.54623698,14.53825676,10.96136342,12.77729445,12.96215505,17.2221172,30.27494203,20.65459256,18.52220557,22.23705976,27.82054635,13.03592421,16.83952346,24.42367587
2022-01-23 02:00:00+00:00,-1.029781622,31.73500677,23.39657711,35.72392411,37.37456279,22.14374738,21.55247681,22.67346695,17.38156291,10.43861368,9.168520061,18.50281483,49.43930749,34.14292278,15.62117528,11.63321028,20.53690765,22.24777076,11.49843757,13.88712474,12.06843383,13.43521004,14.3428596,18.97904266,28.18485011,21.18418019,18.83933103,22.59366098,28.57219356,12.53431155,16.02586917,25.12672165
2022-01-23 02:15:00+00:00,-1.0257655,31.02926507,23.98621107,35.01751124,37.68920911,22.72141455,22.04491357,22.53701468,17.8183414,12.09097314,9.283999082,18.28736123,42.87009282,34.73616592,14.79249559,10.17367513,20.56927144,23.26541805,10.59518639,15.34448046,11.19030783,13.13542881,13.51545354,17.13550743,28.58323688,22.71983542,18.67071869,22.24829088,27.3079427,13.86786138,16.44150055,25.56850039
2022-01-23 02:30:00+00:00,-0.954862741,31.99250753,24.8397875,35.17342186,38.57852367,23.62309465,23.07353391,23.79291232,18.85294078,14.47636633,10.25315675,19.0079067,38.5135491,35.47870781,15.50970426,10.93420401,21.53669405,24.44107618,10.77453035,15.42159649,11.01204038,13.65327861,15.10676077,16.6812411,29.011374,22.29840561,18.82729139,22.96051033,27.87324156,14.22123553,15.75309589,25.54428679
2022-01-23 02:45:00+00:00,-2.88692103,27.54225336,24.6164237,32.72261459,39.67357058,22.56116547,22.63836575,14.82160044,5.218589462,14.35777707,4.466596348,8.819835761,40.3044506,30.30520387,19.96846861,14.68151485,20.94009316,19.38666877,10.91574869,12.14636855,10.37124198,11.83996482,18.26190106,12.17175072,18.64358889,12.67711477,14.90121512,22.02243739,26.66500309,9.177199026,19.36215699,55.67182092
