Seeding Density,Beating,Environment,Beating Score,device,plate,well,measurement,cTnT,2022-02-10 18:30:00+00:00,2022-02-10 18:45:00+00:00,2022-02-10 19:00:00+00:00,2022-02-10 19:15:00+00:00,2022-02-10 19:30:00+00:00,2022-02-10 19:45:00+00:00,2022-02-10 20:00:00+00:00,2022-02-10 20:15:00+00:00,2022-02-10 20:30:00+00:00,2022-02-10 20:45:00+00:00,2022-02-10 21:00:00+00:00,2022-02-10 21:15:00+00:00,2022-02-10 21:30:00+00:00,2022-02-10 21:45:00+00:00,2022-02-10 22:00:00+00:00,2022-02-10 22:15:00+00:00,2022-02-10 22:30:00+00:00,2022-02-10 22:45:00+00:00,2022-02-10 23:00:00+00:00,2022-02-10 23:15:00+00:00,2022-02-10 23:30:00+00:00,2022-02-10 23:45:00+00:00,2022-02-11 00:00:00+00:00,2022-02-11 00:15:00+00:00,2022-02-11 00:30:00+00:00,2022-02-11 00:45:00+00:00,2022-02-11 01:00:00+00:00,2022-02-11 01:15:00+00:00,2022-02-11 01:30:00+00:00,2022-02-11 01:45:00+00:00,2022-02-11 02:00:00+00:00,2022-02-11 02:15:00+00:00,2022-02-11 02:30:00+00:00,2022-02-11 02:45:00+00:00,2022-02-11 03:00:00+00:00,2022-02-11 03:15:00+00:00,2022-02-11 03:30:00+00:00,2022-02-11 03:45:00+00:00,2022-02-11 04:00:00+00:00,2022-02-11 04:15:00+00:00,2022-02-11 04:30:00+00:00,2022-02-11 04:45:00+00:00,2022-02-11 05:00:00+00:00,2022-02-11 05:15:00+00:00,2022-02-11 05:30:00+00:00,2022-02-11 05:45:00+00:00,2022-02-11 06:00:00+00:00,2022-02-11 06:15:00+00:00,2022-02-11 06:30:00+00:00,2022-02-11 06:45:00+00:00,2022-02-11 07:00:00+00:00,2022-02-11 07:15:00+00:00,2022-02-11 07:30:00+00:00,2022-02-11 07:45:00+00:00,2022-02-11 08:00:00+00:00,2022-02-11 08:15:00+00:00,2022-02-11 08:30:00+00:00,2022-02-11 08:45:00+00:00,2022-02-11 09:00:00+00:00,2022-02-11 09:15:00+00:00,2022-02-11 09:30:00+00:00,2022-02-11 09:45:00+00:00,2022-02-11 10:00:00+00:00,2022-02-11 10:15:00+00:00,2022-02-11 10:30:00+00:00,2022-02-11 10:45:00+00:00,2022-02-11 11:00:00+00:00,2022-02-11 11:15:00+00:00,2022-02-11 11:30:00+00:00,2022-02-11 11:45:00+00:00,2022-02-11 12:00:00+00:00,2022-02-11 12:15:00+00:00,2022-02-11 12:30:00+00:00,2022-02-11 12:45:00+00:00,2022-02-11 13:00:00+00:00,2022-02-11 13:15:00+00:00,2022-02-11 13:30:00+00:00,2022-02-11 13:45:00+00:00,2022-02-11 14:00:00+00:00,2022-02-11 14:15:00+00:00,2022-02-11 14:30:00+00:00,2022-02-11 14:45:00+00:00,2022-02-11 15:00:00+00:00,2022-02-11 15:15:00+00:00,2022-02-11 15:30:00+00:00,2022-02-11 15:45:00+00:00,2022-02-11 16:00:00+00:00,2022-02-11 16:15:00+00:00,2022-02-11 16:30:00+00:00,2022-02-11 16:45:00+00:00,2022-02-11 17:00:00+00:00,2022-02-11 17:15:00+00:00,2022-02-11 17:30:00+00:00,2022-02-11 17:45:00+00:00,2022-02-11 18:00:00+00:00,2022-02-11 18:15:00+00:00,2022-02-11 18:30:00+00:00,2022-02-11 18:45:00+00:00,2022-02-11 19:00:00+00:00,2022-02-11 19:15:00+00:00,2022-02-11 19:30:00+00:00,2022-02-11 19:45:00+00:00,2022-02-11 20:00:00+00:00,2022-02-11 20:15:00+00:00,2022-02-11 20:30:00+00:00,2022-02-11 20:45:00+00:00,2022-02-11 21:00:00+00:00,2022-02-11 21:15:00+00:00,2022-02-11 21:30:00+00:00,2022-02-11 21:45:00+00:00,2022-02-11 22:00:00+00:00,2022-02-11 22:15:00+00:00,2022-02-11 22:30:00+00:00,2022-02-11 22:45:00+00:00,2022-02-11 23:00:00+00:00,2022-02-11 23:15:00+00:00,2022-02-11 23:30:00+00:00,2022-02-11 23:45:00+00:00,2022-02-12 00:00:00+00:00,2022-02-12 00:15:00+00:00,2022-02-12 00:30:00+00:00,2022-02-12 00:45:00+00:00,2022-02-12 01:00:00+00:00,2022-02-12 01:15:00+00:00,2022-02-12 01:30:00+00:00,2022-02-12 01:45:00+00:00,2022-02-12 02:00:00+00:00,2022-02-12 02:15:00+00:00,2022-02-12 02:30:00+00:00,2022-02-12 02:45:00+00:00,2022-02-12 03:00:00+00:00,2022-02-12 03:15:00+00:00,2022-02-12 03:30:00+00:00,2022-02-12 03:45:00+00:00,2022-02-12 04:00:00+00:00,2022-02-12 04:15:00+00:00,2022-02-12 04:30:00+00:00,2022-02-12 04:45:00+00:00,2022-02-12 05:00:00+00:00,2022-02-12 05:15:00+00:00,2022-02-12 05:30:00+00:00,2022-02-12 05:45:00+00:00,2022-02-12 06:00:00+00:00,2022-02-12 06:15:00+00:00,2022-02-12 06:30:00+00:00,2022-02-12 06:45:00+00:00,2022-02-12 07:00:00+00:00,2022-02-12 07:15:00+00:00,2022-02-12 07:30:00+00:00,2022-02-12 07:45:00+00:00,2022-02-12 08:00:00+00:00,2022-02-12 08:15:00+00:00,2022-02-12 08:30:00+00:00,2022-02-12 08:45:00+00:00,2022-02-12 09:00:00+00:00,2022-02-12 09:15:00+00:00,2022-02-12 09:30:00+00:00,2022-02-12 09:45:00+00:00,2022-02-12 10:00:00+00:00,2022-02-12 10:15:00+00:00,2022-02-12 10:30:00+00:00,2022-02-12 10:45:00+00:00,2022-02-12 11:00:00+00:00,2022-02-12 11:15:00+00:00,2022-02-12 11:30:00+00:00,2022-02-12 11:45:00+00:00,2022-02-12 12:00:00+00:00,2022-02-12 12:15:00+00:00,2022-02-12 12:30:00+00:00,2022-02-12 12:45:00+00:00,2022-02-12 13:00:00+00:00,2022-02-12 13:15:00+00:00,2022-02-12 13:30:00+00:00,2022-02-12 13:45:00+00:00,2022-02-12 14:00:00+00:00,2022-02-12 14:15:00+00:00,2022-02-12 14:30:00+00:00,2022-02-12 14:45:00+00:00,2022-02-12 15:00:00+00:00,2022-02-12 15:15:00+00:00,2022-02-12 15:30:00+00:00,2022-02-12 15:45:00+00:00,2022-02-12 16:00:00+00:00,2022-02-12 16:15:00+00:00,2022-02-12 16:30:00+00:00,2022-02-12 16:45:00+00:00,2022-02-12 17:00:00+00:00,2022-02-12 17:15:00+00:00,2022-02-12 17:30:00+00:00,2022-02-12 17:45:00+00:00,2022-02-12 18:00:00+00:00,2022-02-12 18:15:00+00:00,2022-02-12 18:30:00+00:00,2022-02-12 18:45:00+00:00,2022-02-12 19:00:00+00:00,2022-02-12 19:15:00+00:00,2022-02-12 19:30:00+00:00,2022-02-12 19:45:00+00:00,2022-02-12 20:00:00+00:00,2022-02-12 20:15:00+00:00,2022-02-12 20:30:00+00:00,2022-02-12 20:45:00+00:00,2022-02-12 21:00:00+00:00,2022-02-12 21:15:00+00:00,2022-02-12 21:30:00+00:00,2022-02-12 21:45:00+00:00,2022-02-12 22:00:00+00:00,2022-02-12 22:15:00+00:00,2022-02-12 22:30:00+00:00,2022-02-12 22:45:00+00:00,2022-02-12 23:00:00+00:00,2022-02-12 23:15:00+00:00,2022-02-12 23:30:00+00:00,2022-02-12 23:45:00+00:00,2022-02-13 00:00:00+00:00,2022-02-13 00:15:00+00:00,2022-02-13 00:30:00+00:00,2022-02-13 00:45:00+00:00,2022-02-13 01:00:00+00:00,2022-02-13 01:15:00+00:00,2022-02-13 01:30:00+00:00,2022-02-13 01:45:00+00:00,2022-02-13 02:00:00+00:00,2022-02-13 02:15:00+00:00,2022-02-13 02:30:00+00:00,2022-02-13 02:45:00+00:00,2022-02-13 03:00:00+00:00,2022-02-13 03:15:00+00:00,2022-02-13 03:30:00+00:00,2022-02-13 03:45:00+00:00,2022-02-13 04:00:00+00:00,2022-02-13 04:15:00+00:00,2022-02-13 04:30:00+00:00,2022-02-13 04:45:00+00:00,2022-02-13 05:00:00+00:00,2022-02-13 05:15:00+00:00,2022-02-13 05:30:00+00:00,2022-02-13 05:45:00+00:00,2022-02-13 06:00:00+00:00,2022-02-13 06:15:00+00:00,2022-02-13 06:30:00+00:00,2022-02-13 06:45:00+00:00,2022-02-13 07:00:00+00:00,2022-02-13 07:15:00+00:00,2022-02-13 07:30:00+00:00,2022-02-13 07:45:00+00:00,2022-02-13 08:00:00+00:00,2022-02-13 08:15:00+00:00,2022-02-13 08:30:00+00:00,2022-02-13 08:45:00+00:00,2022-02-13 09:00:00+00:00,2022-02-13 09:15:00+00:00,2022-02-13 09:30:00+00:00,2022-02-13 09:45:00+00:00,2022-02-13 10:00:00+00:00,2022-02-13 10:15:00+00:00,2022-02-13 10:30:00+00:00,2022-02-13 10:45:00+00:00,2022-02-13 11:00:00+00:00,2022-02-13 11:15:00+00:00,2022-02-13 11:30:00+00:00,2022-02-13 11:45:00+00:00,2022-02-13 12:00:00+00:00,2022-02-13 12:15:00+00:00,2022-02-13 12:30:00+00:00,2022-02-13 12:45:00+00:00,2022-02-13 13:00:00+00:00,2022-02-13 13:15:00+00:00,2022-02-13 13:30:00+00:00,2022-02-13 13:45:00+00:00,2022-02-13 14:00:00+00:00,2022-02-13 14:15:00+00:00,2022-02-13 14:30:00+00:00,2022-02-13 14:45:00+00:00,2022-02-13 15:00:00+00:00,2022-02-13 15:15:00+00:00,2022-02-13 15:30:00+00:00,2022-02-13 15:45:00+00:00,2022-02-13 16:00:00+00:00,2022-02-13 16:15:00+00:00,2022-02-13 16:30:00+00:00,2022-02-13 16:45:00+00:00,2022-02-13 17:00:00+00:00,2022-02-13 17:15:00+00:00,2022-02-13 17:30:00+00:00,2022-02-13 17:45:00+00:00,2022-02-13 18:00:00+00:00,2022-02-13 18:15:00+00:00,2022-02-13 18:30:00+00:00,2022-02-13 18:45:00+00:00,2022-02-13 19:00:00+00:00,2022-02-13 19:15:00+00:00,2022-02-13 19:30:00+00:00,2022-02-13 19:45:00+00:00,2022-02-13 20:00:00+00:00,2022-02-13 20:15:00+00:00,2022-02-13 20:30:00+00:00,2022-02-13 20:45:00+00:00,2022-02-13 21:00:00+00:00,2022-02-13 21:15:00+00:00,2022-02-13 21:30:00+00:00,2022-02-13 21:45:00+00:00,2022-02-13 22:00:00+00:00,2022-02-13 22:15:00+00:00,2022-02-13 22:30:00+00:00,2022-02-13 22:45:00+00:00,2022-02-13 23:00:00+00:00,2022-02-13 23:15:00+00:00,2022-02-13 23:30:00+00:00,2022-02-13 23:45:00+00:00,2022-02-14 00:00:00+00:00,2022-02-14 00:15:00+00:00,2022-02-14 00:30:00+00:00,2022-02-14 00:45:00+00:00,2022-02-14 01:00:00+00:00,2022-02-14 01:15:00+00:00,2022-02-14 01:30:00+00:00,2022-02-14 01:45:00+00:00,2022-02-14 02:00:00+00:00,2022-02-14 02:15:00+00:00,2022-02-14 02:30:00+00:00,2022-02-14 02:45:00+00:00,2022-02-14 03:00:00+00:00,2022-02-14 03:15:00+00:00,2022-02-14 03:30:00+00:00,2022-02-14 03:45:00+00:00,2022-02-14 04:00:00+00:00,2022-02-14 04:15:00+00:00,2022-02-14 04:30:00+00:00,2022-02-14 04:45:00+00:00,2022-02-14 05:00:00+00:00,2022-02-14 05:15:00+00:00,2022-02-14 05:30:00+00:00,2022-02-14 05:45:00+00:00,2022-02-14 06:00:00+00:00,2022-02-14 06:15:00+00:00,2022-02-14 06:30:00+00:00,2022-02-14 06:45:00+00:00,2022-02-14 07:00:00+00:00,2022-02-14 07:15:00+00:00,2022-02-14 07:30:00+00:00,2022-02-14 07:45:00+00:00,2022-02-14 08:00:00+00:00,2022-02-14 08:15:00+00:00,2022-02-14 08:30:00+00:00,2022-02-14 08:45:00+00:00,2022-02-14 09:00:00+00:00,2022-02-14 09:15:00+00:00,2022-02-14 09:30:00+00:00,2022-02-14 09:45:00+00:00,2022-02-14 10:00:00+00:00,2022-02-14 10:15:00+00:00,2022-02-14 10:30:00+00:00,2022-02-14 10:45:00+00:00,2022-02-14 11:00:00+00:00,2022-02-14 11:15:00+00:00,2022-02-14 11:30:00+00:00,2022-02-14 11:45:00+00:00,2022-02-14 12:00:00+00:00,2022-02-14 12:15:00+00:00,2022-02-14 12:30:00+00:00,2022-02-14 12:45:00+00:00,2022-02-14 13:00:00+00:00,2022-02-14 13:15:00+00:00,2022-02-14 13:30:00+00:00,2022-02-14 13:45:00+00:00,2022-02-14 14:00:00+00:00,2022-02-14 14:15:00+00:00,2022-02-14 14:30:00+00:00,2022-02-14 14:45:00+00:00,2022-02-14 15:00:00+00:00,2022-02-14 15:15:00+00:00,2022-02-14 15:30:00+00:00,2022-02-14 15:45:00+00:00,2022-02-14 16:00:00+00:00,2022-02-14 16:15:00+00:00,2022-02-14 16:30:00+00:00,2022-02-14 16:45:00+00:00,2022-02-14 17:00:00+00:00,2022-02-14 17:15:00+00:00,2022-02-14 17:30:00+00:00,2022-02-14 17:45:00+00:00,2022-02-14 18:00:00+00:00,2022-02-14 18:15:00+00:00,2022-02-14 18:30:00+00:00,2022-02-14 18:45:00+00:00,2022-02-14 19:00:00+00:00,2022-02-14 19:15:00+00:00,2022-02-14 19:30:00+00:00,2022-02-14 19:45:00+00:00,2022-02-14 20:00:00+00:00,2022-02-14 20:15:00+00:00,2022-02-14 20:30:00+00:00,2022-02-14 20:45:00+00:00,2022-02-14 21:00:00+00:00,2022-02-14 21:15:00+00:00,2022-02-14 21:30:00+00:00,2022-02-14 21:45:00+00:00,2022-02-14 22:00:00+00:00,2022-02-14 22:15:00+00:00,2022-02-14 22:30:00+00:00,2022-02-14 22:45:00+00:00,2022-02-14 23:00:00+00:00,2022-02-14 23:15:00+00:00,2022-02-14 23:30:00+00:00,2022-02-14 23:45:00+00:00,2022-02-15 00:00:00+00:00,2022-02-15 00:15:00+00:00,2022-02-15 00:30:00+00:00,2022-02-15 00:45:00+00:00,2022-02-15 01:00:00+00:00,2022-02-15 01:15:00+00:00,2022-02-15 01:30:00+00:00,2022-02-15 01:45:00+00:00,2022-02-15 02:00:00+00:00,2022-02-15 02:15:00+00:00,2022-02-15 02:30:00+00:00,2022-02-15 02:45:00+00:00,2022-02-15 03:00:00+00:00,2022-02-15 03:15:00+00:00,2022-02-15 03:30:00+00:00,2022-02-15 03:45:00+00:00,2022-02-15 04:00:00+00:00,2022-02-15 04:15:00+00:00,2022-02-15 04:30:00+00:00,2022-02-15 04:45:00+00:00,2022-02-15 05:00:00+00:00,2022-02-15 05:15:00+00:00,2022-02-15 05:30:00+00:00,2022-02-15 05:45:00+00:00,2022-02-15 06:00:00+00:00,2022-02-15 06:15:00+00:00,2022-02-15 06:30:00+00:00,2022-02-15 06:45:00+00:00,2022-02-15 07:00:00+00:00,2022-02-15 07:15:00+00:00,2022-02-15 07:30:00+00:00,2022-02-15 07:45:00+00:00,2022-02-15 08:00:00+00:00,2022-02-15 08:15:00+00:00,2022-02-15 08:30:00+00:00,2022-02-15 08:45:00+00:00,2022-02-15 09:00:00+00:00,2022-02-15 09:15:00+00:00,2022-02-15 09:30:00+00:00,2022-02-15 09:45:00+00:00,2022-02-15 10:00:00+00:00,2022-02-15 10:15:00+00:00,2022-02-15 10:30:00+00:00,2022-02-15 10:45:00+00:00,2022-02-15 11:00:00+00:00,2022-02-15 11:15:00+00:00,2022-02-15 11:30:00+00:00,2022-02-15 11:45:00+00:00,2022-02-15 12:00:00+00:00,2022-02-15 12:15:00+00:00,2022-02-15 12:30:00+00:00,2022-02-15 12:45:00+00:00,2022-02-15 13:00:00+00:00,2022-02-15 13:15:00+00:00,2022-02-15 13:30:00+00:00,2022-02-15 13:45:00+00:00,2022-02-15 14:00:00+00:00,2022-02-15 14:15:00+00:00,2022-02-15 14:30:00+00:00,2022-02-15 14:45:00+00:00,2022-02-15 15:00:00+00:00,2022-02-15 15:15:00+00:00,2022-02-15 15:30:00+00:00,2022-02-15 15:45:00+00:00,2022-02-15 16:00:00+00:00,2022-02-15 16:15:00+00:00,2022-02-15 16:30:00+00:00,2022-02-15 16:45:00+00:00,2022-02-15 17:00:00+00:00,2022-02-15 17:15:00+00:00,2022-02-15 17:30:00+00:00,2022-02-15 17:45:00+00:00,2022-02-15 18:00:00+00:00,2022-02-15 18:15:00+00:00,2022-02-15 18:30:00+00:00,2022-02-15 18:45:00+00:00,2022-02-15 19:00:00+00:00,2022-02-15 19:15:00+00:00,2022-02-15 19:30:00+00:00,2022-02-15 19:45:00+00:00,2022-02-15 20:00:00+00:00,2022-02-15 20:15:00+00:00,2022-02-15 20:30:00+00:00,2022-02-15 20:45:00+00:00,2022-02-15 21:00:00+00:00,2022-02-15 21:15:00+00:00,2022-02-15 21:30:00+00:00,2022-02-15 21:45:00+00:00,2022-02-15 22:00:00+00:00,2022-02-15 22:15:00+00:00,2022-02-15 22:30:00+00:00,2022-02-15 22:45:00+00:00,2022-02-15 23:00:00+00:00,2022-02-15 23:15:00+00:00,2022-02-15 23:30:00+00:00,2022-02-15 23:45:00+00:00,2022-02-16 00:00:00+00:00,2022-02-16 00:15:00+00:00,2022-02-16 00:30:00+00:00,2022-02-16 00:45:00+00:00,2022-02-16 01:00:00+00:00,2022-02-16 01:15:00+00:00,2022-02-16 01:30:00+00:00,2022-02-16 01:45:00+00:00,2022-02-16 02:00:00+00:00,2022-02-16 02:15:00+00:00,2022-02-16 02:30:00+00:00,2022-02-16 02:45:00+00:00,2022-02-16 03:00:00+00:00,2022-02-16 03:15:00+00:00,2022-02-16 03:30:00+00:00,2022-02-16 03:45:00+00:00,2022-02-16 04:00:00+00:00,2022-02-16 04:15:00+00:00,2022-02-16 04:30:00+00:00,2022-02-16 04:45:00+00:00,2022-02-16 05:00:00+00:00,2022-02-16 05:15:00+00:00,2022-02-16 05:30:00+00:00,2022-02-16 05:45:00+00:00,2022-02-16 06:00:00+00:00,2022-02-16 06:15:00+00:00,2022-02-16 06:30:00+00:00,2022-02-16 06:45:00+00:00,2022-02-16 07:00:00+00:00,2022-02-16 07:15:00+00:00,2022-02-16 07:30:00+00:00,2022-02-16 07:45:00+00:00,2022-02-16 08:00:00+00:00,2022-02-16 08:15:00+00:00,2022-02-16 08:30:00+00:00,2022-02-16 08:45:00+00:00,2022-02-16 09:00:00+00:00,2022-02-16 09:15:00+00:00,2022-02-16 09:30:00+00:00,2022-02-16 09:45:00+00:00,2022-02-16 10:00:00+00:00,2022-02-16 10:15:00+00:00,2022-02-16 10:30:00+00:00,2022-02-16 10:45:00+00:00,2022-02-16 11:00:00+00:00,2022-02-16 11:15:00+00:00,2022-02-16 11:30:00+00:00,2022-02-16 11:45:00+00:00,2022-02-16 12:00:00+00:00,2022-02-16 12:15:00+00:00,2022-02-16 12:30:00+00:00,2022-02-16 12:45:00+00:00,2022-02-16 13:00:00+00:00,2022-02-16 13:15:00+00:00,2022-02-16 13:30:00+00:00,2022-02-16 13:45:00+00:00
ctrl,none,ctrl,0,2102-NS32-0704-AA5O,4-AA5O,H10,O2c,0,151.0575,174.1680357,184.3811579,203.4133103,202.2115357,197.8123929,195.615069,194.04225,192.8546897,192.1052857,191.6453571,191.2347931,190.8548571,190.6928621,190.5375357,190.4798571,190.3206552,190.2592143,190.1434138,190.11275,189.9578929,189.8805862,189.8377143,189.8288276,189.7573571,189.7347857,189.6818276,189.70375,189.5972414,189.598,189.5870714,189.628,189.5570357,189.5706552,189.5024643,189.5532857,189.5351379,189.5397143,189.513,189.505931,189.4535,189.4601724,189.4293929,189.42425,189.3763793,189.4871786,189.4081724,189.4048929,189.3821071,189.3986552,189.31225,189.326069,189.2891786,189.3243571,189.3012069,189.2783571,189.265931,189.3025714,189.1937857,189.2275517,189.2126429,189.1732069,189.1165,189.1942857,189.2075172,189.2056429,189.2018621,189.2536071,189.21075,189.2865517,189.234,189.259931,189.2465,189.2911786,189.280931,189.3199286,189.2969655,189.3485,189.3101786,189.3069655,189.2895357,189.3330345,189.2836786,189.3290714,189.2918621,189.3538929,189.3188214,189.3182414,189.2900357,189.3114138,189.2479643,189.2914286,189.250931,189.2889643,189.2067241,189.202,189.1396786,189.1845172,189.122,189.0946552,188.9891786,189.0479643,188.9493793,188.9742857,188.9498276,188.9881786,188.9513929,188.9933793,188.9079286,188.9142069,188.8763571,188.9404643,188.8974483,188.9320357,188.9042759,188.9449286,188.9146071,188.9794483,188.9721786,188.9781379,188.9473571,188.9671786,188.9601379,188.9634286,188.9498214,188.9841724,188.9864643,188.9955517,188.9525714,189.0052857,188.9605517,189.0131786,189.0555172,189.0528214,189.0195714,189.0844138,189.0313929,189.0641034,189.0386071,189.0556786,189.0562414,189.0760714,189.0930345,189.0858214,189.0055714,189.0849655,189.0356429,189.0927586,189.0781786,189.1194643,189.1078621,189.1405714,189.1157931,189.0932857,189.0374286,189.1155862,189.0788929,189.1412069,189.1214286,189.1551071,189.1116207,189.1396786,189.1280345,189.1603571,189.1500357,189.1966207,189.1710714,189.2125517,189.1788571,189.2073214,189.1786897,189.25875,189.1973103,189.2303214,189.2894643,189.2714138,189.2148571,189.266931,189.2235714,189.2861786,189.2823793,189.3215357,189.3082414,189.3045,189.2516786,189.3253793,189.2348929,189.2504828,189.2211429,189.2319643,189.1838621,189.1576786,189.1101379,189.0697143,189.02275,188.8514667,203.2921034,200.4879643,196.0812143,193.6174828,192.2806786,191.5550714,190.9567931,190.3847143,190.0497241,189.9352857,189.7190714,189.6506207,189.5596071,189.5578621,189.5007857,189.4900714,189.4027931,189.4070714,189.3763103,189.4407857,189.3905,189.3446207,189.2963214,189.3147586,189.2651786,189.2601071,189.2199655,189.2427857,189.1580345,189.2768214,189.19125,189.245,189.2101071,189.2704483,189.2397857,189.2605714,189.2186207,189.238,189.1662069,189.1998929,189.1678929,189.1982414,189.1281786,189.1961724,189.1280714,189.1694286,189.1368966,189.1320357,189.125931,189.1323214,189.1068214,189.1358966,189.1041071,189.1468276,189.1306071,189.1187857,189.1094483,189.1400714,189.1212759,189.1250714,189.122,189.1588621,189.11425,189.1418966,189.105,189.0985357,189.0821724,189.1240714,189.0934483,189.1872857,189.18525,189.1893793,189.2191786,189.2570345,189.2023929,189.2387143,189.207931,189.3061071,189.2877241,189.3238571,189.2655357,189.3313103,189.2763571,189.3215517,189.3295357,189.36225,189.3292069,189.3525357,189.283069,189.3081429,189.2723214,189.2301724,189.2029643,189.2717586,189.1966071,189.2278571,189.1748621,189.2227857,189.1596207,189.2100714,189.1994643,189.2057931,189.1259286,189.2136552,189.1936429,189.2113929,189.1534138,189.2289286,189.1751034,189.2164286,189.1856071,189.2317586,189.2188571,189.294069,189.2480357,189.3359286,189.3537241,189.3577857,189.3493448,189.4213929,189.3648571,189.4253103,189.4025357,189.440931,189.4305714,189.4985357,189.4678276,189.5363929,189.4930345,189.5448929,189.5599286,189.6014138,189.596,189.6083103,189.56125,189.61575,189.5289655,189.5739643,189.5580345,189.5778571,189.5752143,189.618069,189.5807143,189.6056207,189.5765714,189.6319286,189.5368966,189.6496071,189.5617241,189.5691429,189.5088929,189.6246897,189.5939643,189.6357586,189.5834643,189.6823214,189.6796552,189.7233571,189.6715862,189.75675,189.7098214,189.7566897,189.7099643,189.8070345,189.7491429,189.8539643,189.7638276,189.8782857,189.8596552,189.9072143,189.8311429,189.9009655,189.8821786,189.9384828,189.8815714,189.9101429,189.9366552,189.9879286,189.9466207,189.9851429,189.9089643,189.9872069,190.0120357,190.0141034,189.8803571,189.9300357,189.8561724,189.81825,189.7667931,189.8187143,189.7390357,189.7723077,200.4184,205.508069,199.0448571,195.3288621,193.5913214,192.851,191.9791379,191.3751786,190.9297931,190.8173929,190.61225,190.5515862,190.3712143,190.3491379,190.19525,190.22625,190.1392759,190.1278929,190.0905172,190.1221429,190.0845357,190.1175862,190.0613214,190.1132759,190.0864643,190.10175,190.059069,190.1153214,190.0758621,190.0965,190.0852857,190.1651379,190.1533214,190.2037241,190.1154643,190.1782143,190.1688966,190.1611429,190.1825172,190.2003214,190.1821071,190.2343793,190.1848571,190.2096897,190.2381071,190.3017143,190.2487586,190.292,190.2242414,190.3277857,190.2761786,190.2774828,190.27675,190.2877586,190.2757857,190.3279286,190.3432759,190.3379286,190.330931,190.3701071,190.3695357,190.3642759,190.4081429,190.4547241,190.4520714,190.5193571,190.504931,190.5065357,190.5292759,190.5805357,190.5644643,190.6421034,190.5976071,190.6791724,190.6565,190.6971429,190.6555172,190.7589643,190.6961379,190.7376786,190.7386071,190.7824483,190.7185357,190.8153448,190.81025,190.8789643,190.8345172,190.7999286,190.8674483,190.8424286,190.7979643,190.7936897,190.7744286,190.757931,190.7088929,190.6798929,190.6583448,190.70125,190.6367586,190.6813929,190.5945,190.6342414,190.62325,190.6328966,190.5911071,190.6110357,190.5418966,190.5854643,190.5885517,190.5784643,190.585,190.6085172,190.5651071,190.5976207,190.53275,190.6295357,190.590931,190.6660357,190.6277931,190.6313214,190.5715357,190.6995862,190.5778929,190.6614828,190.5947857,190.7086071,190.6474138,190.7064643,190.7152414,190.7498571,190.7328571,190.7446207,190.6741429,190.7490345,190.6898929,190.7846429,190.7212414,190.7128571,190.7036207,190.7128571,190.645,190.7029655,190.65275,190.6814828,190.6325,190.6968214,190.6196897,190.6368929,190.5838966,190.6893571,190.611,190.6171379,190.5300357,190.6197586,190.6015714,190.6271071,190.6053448,190.6341429,190.6826552,190.671,190.6206429,190.622069,190.5596786,190.6335517,190.6519286,190.7515357,190.7223448,190.7229286,190.6651379,190.7346429
