,CHIR,control,seed,cTnT,expID,wellNum,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr
0,14,0,25,,10,H10,0.06576917440714536,0.2742341737841345,23.0,57.0,1.1924613771476704,-0.0004231829105212173,0.30124777183600715,101.0,0.014994232987312575,106.0,3.038220393765862,32.0,0.6363636363636364,-0.4208185053380783,-0.29359430604982206,0.9966572733062551,63.0,1.2293010582862598,0.7608695652173914,0.6521739130434783,0.04908738521234375,0.11592731394482494
1,13,0,25,,10,G10,-0.7976435130605676,-0.964571806444918,87.0,348.0,1.3142075965058644,-2.3594636279321198e-05,0.0338680926916221,235.0,0.1111111111111111,163.0,8.115278306772721,40.0,0.5629139072847682,-0.5080071174377224,0.6298932384341638,0.9963437991246866,392.0,1.1430121884802706,0.8260869565217391,0.7608695652173914,0.012271846303085938,0.0406037898225424
2,12,0,25,,10,F10,1.3099821621802346,1.4696668485626336,100.0,289.0,1.4765042947011584,-1.373235370610724e-09,0.0,264.0,0.1111111111111111,0.0,28.806770324766244,40.0,0.8926174496644296,-0.31850533807829184,0.74644128113879,0.9955840152262712,369.0,1.1430121884802706,0.17391304347826086,0.6739130434782609,0.012271846303085938,0.02153129160223912
3,11,0,25,,10,E10,1.2288589615893901,1.3865688707876973,39.0,112.0,1.3211572662871267,-0.00023195327338836893,0.0944741532976827,130.0,0.0699588477366255,0.0,3.414850023810926,40.0,0.6949152542372882,-0.45907473309608543,-0.08540925266903909,0.9955902691090485,109.0,1.192828593179853,0.782608695652174,0.8478260869565217,0.030679615757714843,0.08179943265242619
4,10,0,25,,10,D10,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,
5,9,0,25,,10,C10,-1.019484848424357,-1.1626679616138094,112.0,304.0,1.4334253325536368,3.790340651693531e-07,0.0,284.0,0.1111111111111111,173.0,32.22869995520497,40.0,0.75,-0.4341637010676157,0.6583629893238434,0.9966091455243062,343.0,1.1319194011876408,0.8260869565217391,0.782608695652174,0.012271846303085938,0.021021320685889862
6,8,0,25,,10,B10,-0.5109599353700787,-1.0588062356739436,83.0,342.0,1.3902306010224827,7.578024776687553e-06,0.08377896613190731,221.0,0.07407407407407407,0.0,16.412546378305898,40.0,0.5855263157894737,-0.5640569395017794,0.5355871886120998,0.9949128940000755,436.0,1.1430121884802706,0.8260869565217391,0.6086956521739131,0.012271846303085938,0.035073415527393154
7,7,0,25,,10,A10,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,
8,14,0,25,,10,H9,-1.2239593376870466,-1.3799220659025577,87.0,234.0,1.4640596329690174,-6.119112598868939e-07,0.0,280.0,0.0625,0.0,23.85488461000812,40.0,1.184,-0.02313167259786475,0.7117437722419929,0.9954776898968049,251.0,1.1430121884802706,0.17391304347826086,0.8043478260869565,0.012271846303085938,0.023224747249105282
9,13,0,25,,10,G9,-1.1681838941981266,-1.3253583671275322,59.0,125.0,1.3808429830684679,-8.288158213758701e-06,0.062388591800356503,174.0,0.018518518518518517,0.0,11.744377018907315,40.0,0.5760869565217391,-0.45017793594306055,0.6298932384341638,0.997226084898399,122.0,1.168867576177967,0.5652173913043478,0.5,0.012271846303085938,0.045141923943312484
