,CHIR,control,seed,cTnT,expID,wellNum,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr
13,12,0,,0.000318835,8,C9,-0.750307661,-0.13087142,7,17,0.165038401,-0.338898703,0.960992908,20,0.019965912,184,0.078711344,13,0.066666667,-0.297345133,0.037168142,0.851723174,18,1.663835648,0.630434783,0.130434783,0.165669925,0.60221918
14,12,0,,0.000324098,8,B9,0.113527288,-0.660398995,1,1,0.090268086,3.006397055,0.994680851,10,0.06397335,7,0.019577516,2,1,-0.316814159,0.32920354,0.195518675,7,1.634310738,0.826086957,0.869565217,1.803961407,1.123469356
15,12,0,,0.000733804,8,A9,-0.200565653,0.624840787,1,1,0.103001706,1.710564222,0.992907801,6,0.072190995,7,0.015322757,1,1,0.010619469,-0.309734513,0.136961492,6,1.572184749,0.152173913,0.760869565,1.92667987,1.151740551
16,5,0,,0.098376018,8,H4,-0.836322631,-0.083079723,2,7,0.087536272,-3.310784313,0.962765957,10,0.017219388,13,0.032711911,3,0.2,0.297345133,-0.320353982,0.534032741,8,1.929467887,0.195652174,0.608695652,0.56450493,1.013208298
17,5,0,,0.157411348,8,G4,-0.220638951,0.721459341,1,3,0.058048894,-6.773699421,0.966312057,7,0.025247095,5,0.018370041,1,0.333333333,-0.311504425,-0.327433628,0.295531132,5,1.796718975,0.195652174,0.826086957,0.957204012,1.141764121
18,5,0,,0.147253086,8,F4,-0.779715309,-0.466440811,21,51,0.322493842,-0.0101819,0.283687943,51,0.011851852,0,0.414600597,35,0.361111111,-0.251327434,0.090265487,0.990749913,40,1.841074062,0.782608696,0.869565217,0.049087385,0.189418445
19,5,0,,0.224233892,8,E4,-0.497888726,-0.203841011,22,53,0.329097452,-0.000709052,0.182624113,51,0.020740741,0,0.590817533,35,0.351351351,-0.251327434,0.086725664,0.993495817,42,1.884175192,0.717391304,0.869565217,0.049087385,0.17229944
20,5,0,,0.068177528,8,D4,-0.688118291,-0.372406388,20,47,0.305795175,-0.004880851,0.164893617,47,0.022135417,0,0.454881282,32,0.382352941,-0.256637168,0.081415929,0.992264288,37,1.797436555,0.630434783,0.869565217,0.049087385,0.187351826
21,5,0,,0.240878589,8,C4,-1.159324615,-0.534393441,7,17,0.149886702,-0.38502704,0.966312057,22,0.034575116,184,0.092749812,13,0.066666667,-0.29380531,0.037168142,0.879401476,18,1.703869109,0.630434783,0.869565217,0.159534002,0.584415341
22,5,0,,0.212627144,8,B4,-0.867450751,-0.540852875,20,45,0.335196378,-0.005217315,0.223404255,47,0.006510417,187,0.435379818,32,0.323529412,-0.256637168,0.05840708,0.990809969,38,1.855202189,0.630434783,0.869565217,0.049087385,0.198054921
23,5,0,,0.297912141,8,A4,-1.409955762,-0.761260754,6,13,0.525922773,-0.685626445,0.975177305,20,0.0252467,184,0.063568132,10,0.090909091,-0.295575221,-0.323893805,0.836117463,16,1.678454754,0.630434783,0.869565217,0.196349541,0.654492366
24,12,0,,0.0003455,8,H3,0.071915327,-0.874426763,1,1,0.063677249,4.100664216,0.969858156,6,0.02845577,7,0.014487421,1,1,-0.320353982,-0.323893805,0.109036045,6,1.954443236,0.173913043,0.739130435,1.994175024,1.151403379
25,12,0,,0.000725647,8,G3,-0.70527788,0.424314845,1,2,0.042016174,-19.61060061,0.969858156,6,0.039399007,5,0.012276396,3,1,-0.334513274,-0.323893805,0.067245697,6,1.864528192,0.239130435,0.826086957,1.619883712,1.240299007
26,12,0,,0.000662757,8,F3,-0.204861671,0.595464144,1,1,0.099419274,2.974424758,0.987588652,6,0.058003454,7,0.016623029,2,1,0.012389381,-0.325663717,0.148677905,6,1.700757951,0.152173913,0.826086957,1.902136177,1.1438354
27,12,0,,0.000439353,8,E3,-0.457579748,0.462179943,1,3,0.067506745,-6.95159702,0.992907801,7,0.024058775,7,0.025590106,1,0.333333333,-0.313274336,-0.323893805,0.260863942,6,1.659741162,0.195652174,0.826086957,1.116738014,1.143435527
28,12,0,,0.000390233,8,D3,0.370113201,-0.446668169,1,5,0.107581073,-1.165267665,0.984042553,8,0.049664252,11,0.024240317,2,0.333333333,-0.309734513,-0.286725664,0.325825108,9,1.606902652,0.195652174,0.695652174,1.159689476,1.110986162
29,12,0,,0.000694509,8,C3,0.36282462,0.018930035,19,41,0.240919943,-0.031574336,0.343971631,43,0.051440329,185,0.285388061,30,0.032258065,-0.261946903,0.073451327,0.983301669,32,1.828675653,0.630434783,0.869565217,0.055223308,0.232021453
30,12,0,,0.000481455,8,B3,0.345312949,-0.521112028,1,7,0.126464704,-3.174834276,0.989361702,9,0.01825574,15,0.022228369,4,0.2,0.343362832,0.021238938,0.511490883,11,1.797875029,0.304347826,0.826086957,0.589048623,0.972807996
31,12,0,,0.000805377,8,A3,0.371798007,-0.011585683,13,33,0.207368276,-0.020127541,0.338652482,35,0.021990741,165,0.29774597,22,0.391304348,0.384070796,0.04159292,0.980467636,29,1.923667613,0.543478261,0.347826087,0.073631078,0.284307557
32,9,0,35,0.001220096,5,E9,0.254464195,-0.142679429,15,31,0.230089822,-0.037159251,0.54787234,35,0.009451796,169,0.222378641,23,0.041666667,-0.277876106,-0.104424779,0.972515342,29,1.889895449,0.608695652,0.869565217,0.073631078,0.278517701
33,9,0,35,0.000181061,5,E10,0.363476922,-0.391293181,1,9,0.115137438,-4.081688898,0.982269504,10,0.014825713,17,0.016850927,4,0.166666667,-0.134513274,-0.345132743,0.484549899,12,1.864802376,0.434782609,0.869565217,0.650407854,0.992421872
34,8,0,35,0.000743072,5,D9,-1.286934928,-0.522652221,4,9,0.115821289,-0.967106565,0.945035461,94,0.032933454,61,0.039194482,5,0.166666667,-0.320353982,-0.348672566,0.716037732,11,1.814026796,0.239130435,0.869565217,0.368155389,0.834636831
35,8,0,35,0.000334849,5,D10,-0.332339222,0.522808742,1,11,0.072004571,-8.334018729,0.929078014,12,0.018557059,23,0.02092875,7,0.111111111,-0.309734513,-0.031858407,0.446654992,10,1.8931501,0.239130435,0.826086957,0.822213702,0.995115284
36,7,0,35,0.000238776,5,C9,-0.549145086,-0.09760958,15,31,0.222797409,-0.422357109,0.75,37,0.037792895,169,0.120820944,24,0.038461538,0.339823009,-0.102654867,0.926541705,25,1.935467115,0.717391304,0.804347826,0.073631078,0.398748929
37,7,0,35,0.000275551,5,C10,-0.200743578,0.605065167,1,1,0.090628893,1.961015516,0.971631206,8,0.04988012,9,0.014983306,2,1,-0.044247788,-0.295575221,0.190942152,7,1.770192722,0.152173913,0.869565217,1.767145868,1.164717381
38,6,0,35,0.000620517,5,B9,-0.433936302,0.382529838,1,1,0.108158297,0.627243818,0.980496454,7,0.053511099,7,0.013774155,2,1,-0.021238938,0.10619469,0.233394477,5,1.739334923,0.217391304,0.826086957,1.754874021,1.130483217
39,6,0,35,0.001457992,5,B10,-0.016781698,0.893556639,1,1,0.087357634,0.144470305,0.984042553,6,0.060650454,7,0.014918552,2,1,0.256637168,0.267256637,0.14193632,5,1.673913933,0.217391304,0.869565217,2.000310947,1.164032729
40,5,0,35,0.0001193,5,A9,1.101969857,0.482259952,7,1,0.478358022,-0.545863022,0.929078014,20,0.079133187,147,0.06158949,13,0.066666667,-0.302654867,-0.033628319,0.792976142,18,1.576786966,0.5,0.869565217,0.165669925,0.644628619
41,5,0,35,8.17E-05,5,A10,0.02292697,-0.494198462,8,19,0.195863059,-0.119766359,0.734042553,19,0.022483778,149,0.140161547,10,0.083333333,-0.300884956,-0.228318584,0.935344323,20,1.761140116,0.391304348,0.152173913,0.153398079,0.464312905
42,12,0,35,0.034564482,5,H9,0.877780537,0.016061185,1,1,0.078865293,-4.661922553,0.957446809,8,0.01690051,9,0.02084559,3,0.2,0.113274336,0.249557522,0.448681962,7,1.856042448,0.239130435,0.826086957,0.711767086,1.030089573
43,12,0,35,0.058032762,5,H10,1.055902251,0.111901108,1,1,0.082296727,-9.094064003,0.989361702,5,0.042715616,3,0.015593544,1,1,-0.327433628,-0.037168142,0.045054176,4,1.831867598,0.130434783,0.847826087,2.25801972,1.198009558
44,11,0,35,0.01286872,5,G9,0.481772156,-0.355791206,1,1,0.097253843,-0.50414208,0.989361702,8,0.037151258,9,0.01231924,3,1,0.001769912,-0.084955752,0.262225323,7,1.884395903,0.173913043,0.847826087,1.773281791,1.11436838
45,11,0,35,0.032379254,5,G10,0.569562434,-0.2253756,2,5,0.118085415,-4.508092736,0.973404255,80,0.017857143,9,0.021998796,3,0.2,0.015929204,-0.315044248,0.495348281,6,1.913222545,0.130434783,0.869565217,0.638136008,1.019301029
46,10,0,35,0.016119376,5,F9,0.731871042,0.041758972,5,1,0.13141264,-0.772415042,0.976950355,14,0.027662157,137,0.031925432,9,0.111111111,-0.309734513,0.026548673,0.692221584,12,1.75683597,0.391304348,0.869565217,0.288388388,0.787961517
47,10,0,35,0.000866683,5,F10,-0.21976277,0.496616909,4,15,0.105956431,-4.907289758,0.943262411,19,0.013328207,99,0.027511138,10,0.090909091,-0.304424779,-0.348672566,0.63615301,14,1.930309747,0.5,0.847826087,0.251572849,0.838477197
48,9,0,20,0.030996397,5,E3,0.772348704,-0.108234868,1,1,0.082987866,-3.517374706,0.976950355,9,0.05951872,3,0.011082645,2,1,-0.320353982,-0.031858407,0.249137475,6,1.690512435,0.173913043,0.869565217,1.601475943,1.140369037
49,9,0,20,0.000894221,5,E4,0.245022083,-0.643204122,1,1,0.087140389,-1.774636663,0.991134752,6,0.070336209,3,0.020115589,3,1,0.277876106,0.098230088,0.148290677,5,1.589103598,0.173913043,0.826086957,1.92667987,1.170152806
50,8,0,20,0.045187005,5,D3,0.05232036,-0.901837307,1,1,0.050359971,-10.88455009,0.985815603,6,0.053533105,9,0.016698061,2,1,-0.316814159,0.260176991,0.212100626,6,1.737459178,0.152173913,0.869565217,1.632155558,1.159644959
51,8,0,20,0.000331682,5,D4,-0.047324218,1.009634712,1,1,0.046232695,-10.76685124,0.991134752,4,0.055365885,5,0.019953257,2,1,-0.008849558,0.019469027,0.08402468,6,1.720389636,0.173913043,0.869565217,1.92667987,1.207882426
52,7,0,20,0.004423595,5,C3,0.063458003,-0.903651274,1,1,0.050359971,-11.96506193,0.996453901,4,0.06916675,7,0.02040991,2,1,-0.320353982,-0.033628319,0.186604359,5,1.593382999,0.152173913,0.869565217,1.662835174,1.170605672
53,7,0,20,0.000118596,5,C4,0.59876474,-0.330212501,1,1,0.10073274,0.162225689,0.973404255,6,0.047494048,7,0.019184692,2,1,0.277876106,0.265486726,0.152831481,4,1.78400833,0.217391304,0.847826087,1.963495408,1.158556942
54,6,0,20,0.000240535,5,B4,0.340958299,-0.332303791,1,1,0.135527725,1.393771631,0.985815603,14,0.037239583,5,0.027124498,4,0.142857143,-0.311504425,0.263716814,0.517101825,12,1.595050156,0.391304348,0.869565217,0.56450493,0.932853876
55,6,0,20,0.00210112,5,B3,0.468263483,-0.377745921,1,1,0.097012739,-3.566299368,0.982269504,6,0.057098067,3,0.014137479,3,1,-0.021238938,-0.031858407,0.195136224,5,1.709590642,0.173913043,0.869565217,1.736466252,1.161469527
56,5,0,20,0.000415614,5,A4,0.426498688,-0.430316383,1,1,0.070964338,1.424654102,0.989361702,6,0.066258823,3,0.013876752,3,1,-0.005309735,0.267256637,0.125650858,6,1.626881765,0.173913043,0.869565217,2.030990563,1.176999635
57,5,0,20,0.000312678,5,A3,0.593708764,-0.243504425,1,1,0.104085275,-1.187901708,0.989361702,7,0.061763325,3,0.01470124,3,1,-0.327433628,-0.330973451,0.19896336,6,1.668263641,0.152173913,0.869565217,1.754874021,1.157135625
58,12,0,20,0.246278457,5,H3,-0.001612612,0.843976174,1,1,0.080958001,0.680105985,0.966312057,7,0.030904716,5,0.010966726,2,1,0.277876106,0.263716814,0.19327687,5,1.936354779,0.217391304,0.869565217,1.748738098,1.147274205
59,12,0,20,0.173938251,5,H4,-0.009692344,-0.9171138,1,1,0.111651916,-7.279771354,0.969858156,9,0.02790667,13,0.0178276,2,0.333333333,0.288495575,0.260176991,0.304874091,6,1.823717274,0.304347826,0.826086957,1.159689476,1.110768056
60,11,0,20,0.105090029,5,G4,-0.125794352,0.841532449,1,1,0.05729575,-7.069366418,0.978723404,6,0.058500159,7,0.01435746,1,1,-0.072566372,-0.084955752,0.146613095,7,1.693019266,0.152173913,0.869565217,1.779417714,1.188286559
61,11,0,20,0.149939193,5,G3,-0.136945348,0.951279913,1,1,0.044741949,-13.69877531,0.978723404,7,0.049320541,7,0.014019575,2,1,-0.325663717,0.263716814,0.077578803,6,1.780664062,0.173913043,0.869565217,1.951223562,1.209735274
62,10,0,20,0.189664712,5,F3,0.216856158,-0.652060991,1,1,0.091429707,-1.437794948,0.991134752,6,0.063096256,7,0.016859799,3,1,0.277876106,0.02300885,0.188843362,5,1.656432979,0.217391304,0.847826087,1.969631332,1.144064138
63,10,0,20,0.043080254,5,F4,-0.113023035,0.967735643,1,1,0.042112701,-11.63744917,0.989361702,6,0.044884773,7,0.018197571,2,1,-0.09380531,0.004424779,0.08550181,6,1.815817353,0.173913043,0.869565217,1.920543946,1.207224761
64,0,1,0,0,2,H10,0.023881101,-0.496839604,9,18,0.14161909,-0.132522751,0.218085106,21,0.001875,168,0.147078896,12,0.071428571,0.37699115,0.323893805,0.938646799,18,2.138585441,0.543478261,0.826086957,0.128854386,0.435573452
65,,0,35,0.289428989,2,A10,0.5482833,-0.142305596,1,3,0.05722345,-4.741509536,0.975177305,10,0.020861627,5,0.021018632,1,0.333333333,-0.02300885,0.042477876,0.197380576,7,1.943090678,0.217391304,0.826086957,1.374446786,1.127927899
66,,0,35,0.1165716,2,C10,0.630538163,-0.193944455,1,1,0.077607426,-5.232522487,0.966312057,32,0.014110332,5,0.01959753,4,0.2,0.127433628,0.127433628,0.311937896,9,1.827170319,0.565217391,0.826086957,1.257864246,1.074212236
67,,0,35,0.130295961,2,G10,-0.573317015,0.075586376,4,7,0.124441017,-2.274885896,0.95035461,126,0.009099064,7,0.050460748,6,0.090909091,-0.049557522,-0.338053097,0.663591782,9,1.969821756,0.304347826,0.869565217,0.325203927,0.822241273
68,,0,35,0.07247205,2,F10,-0.134893404,0.648714331,3,7,0.103708788,-3.885375928,0.957446809,132,0.015165233,124,0.034212937,4,0.166666667,0.115044248,-0.34159292,0.622757446,7,1.856244854,0.217391304,0.869565217,0.44792239,0.88842797
69,,0,35,0.095457709,2,E10,0.314271125,-0.420355202,1,3,0.08179318,-4.841648237,0.978723404,20,0.020541029,3,0.023731652,2,0.2,0.304424779,-0.092035398,0.346594535,6,1.868839853,0.5,0.826086957,1.055378782,1.070960355
70,,0,35,0.099465458,2,B10,-0.032276969,0.887363103,1,3,0.061182353,-5.559815047,0.971631206,38,0.016080051,3,0.018111215,3,0.333333333,-0.113274336,-0.327433628,0.276307108,6,1.80303347,0.608695652,0.826086957,1.202640938,1.12658881
71,,0,35,0.008579408,2,D10,0.526959285,-0.326026683,1,3,0.062945014,-5.667589662,0.962765957,34,0.015655651,5,0.019658326,4,0.333333333,-0.214159292,-0.145132743,0.267004968,5,1.981176486,0.565217391,0.826086957,1.141281706,1.123745309
72,,0,30,0.209937622,2,H9,-0.511174362,0.184704884,1,1,0.062099943,-3.534676359,0.968085106,9,0.020109233,9,0.013635411,1,1,-0.299115044,-0.316814159,0.138284068,6,2.022492392,0.152173913,0.695652174,1.846912869,1.129560934
73,,0,30,0.182116739,2,G9,-0.046941224,0.893496002,1,3,0.079379188,-12.27063584,0.94858156,9,0.014398169,5,0.013312108,4,0.5,0.157522124,0.320353982,0.131423956,6,2.041758622,0.130434783,0.826086957,1.233320553,1.22180986
74,,0,30,0.223986178,2,A9,0.98149488,0.15359542,1,5,0.077671408,-8.011816988,0.975177305,24,0.01280955,7,0.01873828,2,0.25,-0.040707965,-0.330973451,0.295197701,8,1.898068502,0.173913043,0.826086957,1.196505015,1.093961092
75,,0,30,0.067111302,2,F9,1.542847985,0.682572033,1,5,0.091283987,-7.93863611,0.976950355,102,0.031887755,8,0.017683276,3,0.2,-0.325663717,-0.338053097,0.303343123,6,1.820491415,0.173913043,0.826086957,1.221048707,1.072352311
76,,0,30,0.046020387,2,E9,1.326793182,0.410553677,1,3,0.056627722,-8.98676726,0.980496454,12,0.027199336,5,0.014291499,1,0.333333333,-0.299115044,-0.336283186,0.217215616,6,1.775482238,0.826086957,0.826086957,1.331495324,1.122484029
77,,0,30,0.048061997,2,D9,1.938734647,0.929593218,1,3,0.14250973,-11.40997865,0.984042553,6,0.017296665,7,0.014308037,1,0.333333333,-0.123893805,-0.32920354,0.186675213,4,1.918003729,0.130434783,0.826086957,1.405126402,1.180531458
78,,0,30,0.043247573,2,C9,-0.034426641,0.855817065,1,5,0.070763552,-5.244926942,0.968085106,102,0.024075255,9,0.026163062,8,0.2,0.051327434,-0.338053097,0.445652162,7,1.791178355,0.586956522,0.826086957,0.724038932,0.987125078
79,,0,30,0.078535374,2,B9,0.568639254,-0.25427655,1,3,0.061109211,-8.749615884,0.975177305,11,0.041517865,9,0.01953024,1,0.5,-0.320353982,-0.32920354,0.239258227,7,1.822534329,0.195652174,0.826086957,1.331495324,1.116599081
80,,0,25,0.228967263,2,G4,0.438636762,-0.557263462,1,3,0.045177806,-16.83796522,0.955673759,7,0.014658049,7,0.012617268,5,0.5,-0.272566372,-0.27079646,0.12983155,6,1.955785679,0.130434783,0.826086957,1.331495324,1.24232231
81,,0,25,0.211761943,2,D4,0.608110837,-0.280222862,1,3,0.055400536,-9.811523202,0.989361702,7,0.041429841,5,0.016287163,3,0.5,0.338053097,0.001769912,0.165020694,6,1.765770672,0.130434783,0.826086957,1.454213787,1.19047356
82,,0,25,0.133069959,2,F4,0.705277975,-0.167683218,1,3,0.04853773,-10.40724654,0.969858156,8,0.016292775,5,0.015463103,1,0.5,0.081415929,-0.025663717,0.186987661,5,1.971266775,0.282608696,0.826086957,1.264000169,1.189670502
83,,0,25,0.100739478,2,E4,0.384606097,-0.536194175,1,3,0.053870111,-8.018841824,0.953900709,6,0.0060925,5,0.017727424,1,0.333333333,0.338053097,-0.323893805,0.249117069,5,1.954046403,0.260869565,0.826086957,1.221048707,1.154282311
84,,0,25,0.055357091,2,C4,0.63228027,-0.293428426,1,1,0.078130835,-6.368067016,0.960992908,24,0.031009507,9,0.021703947,6,0.166666667,0.010619469,-0.300884956,0.271248521,7,1.896694127,0.152173913,0.869565217,1.533980788,1.094714368
85,,0,25,0.070968888,2,B4,0.429373489,-0.428386068,1,2,0.056637788,-9.151005006,0.976950355,7,0.034211894,3,0.014177789,3,1,-0.095575221,0.323893805,0.120568942,5,1.906554703,0.130434783,0.826086957,1.662835174,1.195031881
86,,0,25,0.496826041,2,H4,0.12538578,-0.712805802,1,7,0.060857268,-6.956555468,0.978723404,6,0.017315527,13,0.021158078,5,0.166666667,-0.072566372,0.325663717,0.357213497,8,1.961454643,0.52173913,0.804347826,1.233320553,1.050783506
87,,0,25,0.543302927,2,A4,1.090249026,0.103189148,1,1,0.06179799,-9.273781177,0.969858156,7,0.021753391,3,0.011287609,1,1,-0.015929204,0.001769912,0.098641041,5,2.001594352,0.347826087,0.826086957,1.761009944,1.209922196
88,,0,20,0.523900231,2,G3,0.353232837,-0.437594505,1,3,0.115158202,-3.913376671,0.973404255,7,0.01768858,3,0.017149244,1,0.5,0.012389381,0.322123894,0.192978893,7,1.954768016,0.130434783,0.804347826,1.36217494,1.136804747
89,,0,20,0.504421251,2,F3,1.445211009,0.616773417,1,3,0.075805696,-9.390978715,0.985815603,7,0.006743247,5,0.020511447,1,0.333333333,0.118584071,0.320353982,0.229754089,7,1.933457376,0.173913043,0.826086957,1.34376717,1.16366834
90,,0,20,0.420884788,2,D3,0.715693137,-0.166331133,1,1,0.055723596,-6.703898171,0.973404255,11,0.016215747,3,0.021222288,2,0.111111111,-0.299115044,0.001769912,0.245738397,10,1.928822309,0.717391304,0.826086957,1.435806017,1.086631931
91,,0,20,0.372330099,2,E3,0.06593058,-0.784124694,1,1,0.075330575,-8.447500834,0.982269504,6,0.037185839,3,0.017741486,1,1,0.115044248,-0.320353982,0.180583323,6,1.885131979,0.130434783,0.826086957,1.662835174,1.14412785
92,,0,20,0.19717018,2,B3,1.261327117,0.403296563,1,3,0.06133436,-9.330949579,0.987588652,7,0.050612603,5,0.018321893,3,1,-0.330973451,-0.323893805,0.149141879,6,1.768228172,0.760869565,0.826086957,1.55852448,1.155980903
93,,0,20,0.127165469,2,C3,1.738053122,0.810611948,1,1,0.086504504,-11.32419335,0.978723404,8,0.022474347,5,0.01928044,6,0.333333333,-0.327433628,-0.323893805,0.187894798,8,1.802463212,0.826086957,0.826086957,1.527844865,1.143850076
94,,0,20,0.537885721,2,A3,0.612037423,-0.272153385,1,1,0.091826109,-6.090353327,0.968085106,6,0.030316844,3,0.011474151,3,1,-0.32920354,0.322123894,0.224839981,7,1.9443076,0.130434783,0.739130435,1.699650713,1.119076188
95,,0,20,0.513636533,2,H3,-0.398152591,0.383623155,1,1,0.069238639,-6.202338143,0.976950355,11,0.022388419,5,0.019326674,1,1,-0.104424779,-0.09380531,0.109433107,5,2.007562567,0.304347826,0.739130435,1.644427405,1.185311588
96,0,1,0,0,3,H10,-0.06399032,-0.518914912,12,26,0.18593742,-0.071158685,0.239361702,29,0.011904762,163,0.166062287,19,0.05,0.378761062,-0.302654867,0.963124768,25,2.043454144,0.543478261,0.173913043,0.085902924,0.339666263
97,0,1,0,0,3,A3,-0.836975431,0.105404365,1,1,0.097299247,8.893636481,0.74822695,9,0.030474029,3,0.01572294,1,1,-0.330973451,-0.37699115,0.101790567,6,1.939881254,0.130434783,0.869565217,2.02485464,1.194040223
98,9,0,30,0,3,D10,0.395571281,-0.734922915,1,1,0.062928712,-4.545312426,0.985815603,6,0.050741495,5,0.014388744,1,1,0.015929204,0.323893805,0.139982917,5,1.769789599,0.130434783,0.826086957,1.902136177,1.175495406
99,9,0,30,0,3,C10,0.118738943,-0.268340054,16,37,0.222455858,-0.062682666,0.785460993,40,0.039704524,185,0.159012573,27,0.034482759,-0.272566372,0.068141593,0.960129844,27,1.938620905,0.717391304,0.869565217,0.061359232,0.308367893
100,9,0,25,0.018020011,3,D9,0.558995085,-0.095116839,5,1,0.14236675,-0.709032252,0.937943262,18,0.022936472,185,0.04070218,11,0.083333333,-0.300884956,0.05840708,0.703138929,16,1.872940793,0.5,0.130434783,0.239301003,0.75841684
101,9,0,25,0,3,C9,-0.928792097,-0.382886839,9,21,0.177571302,-0.497981999,0.925531915,24,0.007284079,159,0.0766566,17,0.055555556,-0.292035398,-0.001769912,0.838024091,17,1.841435029,0.630434783,0.869565217,0.128854386,0.58000755
