,CHIR,control,seed,cTnT,expID,wellNum,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr
0,14,0,25,,10,H10,-0.33959082836148147,0.1841176072102586,3.0,16.0,0.2669996591766968,-0.040918327271463724,0.44028520499108736,87.0,0.0011027095148078135,50.0,0.1740085780058042,11.0,0.16666666666666666,-0.20106761565836295,-0.3042704626334519,0.7696626651339947,20.0,1.7459448875883123,0.4782608695652174,0.8478260869565217,0.2761165418194336,0.7922600876214948
1,13,0,25,,10,G10,-0.4757533966054941,-0.060951840013173886,8.0,24.0,0.3780934454226116,-0.10962234101516154,0.47237076648841353,119.0,0.016598639455782313,105.0,0.22213468482707038,14.0,0.125,0.12455516014234869,-0.29359430604982206,0.8607241527347093,33.0,1.6344859912800058,0.5434782608695652,0.8695652173913043,0.14112623248548828,0.6355228761840784
2,12,0,25,,10,F10,-0.3788779494197809,-0.07677748786760819,14.0,47.0,0.8587524236194953,-0.01604052879851245,0.39037433155080214,101.0,0.004166666666666666,97.0,0.629368216278212,25.0,0.18518518518518517,-0.7580071174377224,-0.3042704626334519,0.9836830125432917,61.0,1.3470762056316967,0.6739130434782609,0.43478260869565216,0.06749515466697266,0.2833280109960247
3,11,0,25,,10,E10,-0.37700317328421296,0.4436793773607306,3.0,4.0,0.07463643880093804,-0.6320093985804436,0.44385026737967914,114.0,0.029835390946502054,5.0,0.08225132538731371,3.0,0.06666666666666667,-0.1912811387900356,0.3362989323843417,0.6485477171747638,13.0,1.6674340013658986,0.8260869565217391,0.5869565217391305,0.40497092800183593,0.9225146965903706
4,10,0,25,,10,D10,0.15611359553714044,-0.07897594428562704,15.0,45.0,1.0356924057060564,-0.007958601330889447,0.46524064171123,115.0,0.0037807183364839316,100.0,1.0382113687906438,22.0,0.2916666666666667,-0.35320284697508897,-0.29181494661921703,0.9913623581123081,57.0,1.2954405297753335,0.6739130434782609,0.45652173913043476,0.06749515466697266,0.23391273541469246
5,9,0,25,,10,C10,-0.35838753261866874,0.051633034951688916,6.0,8.0,0.5359552225711945,-0.0709663716767661,0.36541889483065954,129.0,0.013232514177693762,10.0,0.3541992832537391,7.0,0.16666666666666666,-0.1316725978647687,-0.3042704626334519,0.9617096688136043,22.0,1.5031939753553345,0.8260869565217391,0.6739130434782609,0.10431069357623048,0.5120238294241369
6,8,0,25,,10,B10,-0.5965995936870081,-0.18614931500989718,6.0,33.0,0.4043091026333586,-0.03180394540203659,0.47058823529411764,31.0,0.021875,55.0,0.20695538886292084,12.0,0.14285714285714285,0.34697508896797147,-0.302491103202847,0.8168920656784006,52.0,1.5608676338166132,0.6521739130434783,0.45652173913043476,0.17180584824320314,0.6972934408458694
7,7,0,25,,10,A10,-0.19091821236469975,0.27644054948644037,8.0,41.0,0.46857096705957635,-0.10226423229667388,0.46167557932263814,94.0,0.012266666666666669,96.0,0.27291620697294283,21.0,0.18181818181818182,-0.14590747330960852,0.35231316725978656,0.9755409850149701,35.0,1.3987880002272686,0.4782608695652174,0.13043478260869565,0.11658253987931641,0.4199026031174169
8,14,0,25,,10,H9,1.0172292778433767,0.6805042272084436,17.0,60.0,0.6581110657461566,-0.05273219110899928,0.3333333333333333,130.0,0.018229166666666668,186.0,0.36967479420558247,32.0,0.08823529411764706,-0.18327402135231313,0.33807829181494653,0.9590936414032263,19.0,1.5009882386790556,0.8260869565217391,0.5869565217391305,0.06749515466697266,0.37669768595807573
9,13,0,25,,10,G9,-0.4383147339778237,0.053081460823975135,8.0,40.0,0.30818643662845496,-0.055196470555593666,0.483065953654189,117.0,0.04296296296296297,113.0,0.19401367872629505,34.0,0.05555555555555555,0.27224199288256234,-0.3078291814946619,0.8538014299591702,21.0,1.7068326208646036,0.17391304347826086,0.8695652173913043,0.14726215563703127,0.6448378037998765
10,12,0,25,,10,F9,0.09127912417351736,0.4414640920562407,17.0,48.0,0.6309771401146179,-0.048220206469968586,0.32620320855614976,142.0,0.02883506343713956,0.0,0.3657096846427928,32.0,0.12121212121212122,-0.13701067615658358,-0.2580071174377224,0.9756405359254213,19.0,1.468481035091287,0.8260869565217391,0.5652173913043478,0.06749515466697266,0.3331790333389927
11,11,0,25,,10,E9,-0.32625566492809255,0.0536566201804054,13.0,37.0,0.4572934004242505,-0.042366811572331374,0.39928698752228164,43.0,0.011904761904761904,67.0,0.2682071005519606,18.0,0.1,-0.17437722419928825,-0.08718861209964412,0.9137704132012067,29.0,1.5242833940885363,0.6304347826086957,0.5,0.09203884727314453,0.4797491078077854
12,10,0,25,,10,D9,-0.3323642562522817,0.18865813013451582,10.0,41.0,0.3752227112700084,-0.1518953572758969,0.38859180035650626,120.0,0.01851851851851852,87.0,0.18750202773724162,22.0,0.13043478260869565,-0.14590747330960852,-0.27224199288256223,0.8735971640680562,25.0,1.4834210909749581,0.6739130434782609,0.5,0.10431069357623048,0.5909282578073001
